specification_id,baseline_type,baseline_label,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
normalized_partisan_baseline__generic_plus_approval__gb_0.65,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.65,0.5,0.0,2,2022,400,-0.8777612638737503,4.66431466962825,3.7533049414999997,6.192838803845851,0.945,0.04355229967999683,0.15092023719872352,204,196,190.92761021592224,-8,-13.072389784077757
normalized_partisan_baseline__generic_plus_approval__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2016,345,2.2006694980823185,8.875775681416812,7.515736346499999,11.129352208120988,0.9449275362318841,0.04609462470453807,0.16350772136534852,149,156,163.48033611639693,7,14.480336116396927
normalized_partisan_baseline__generic_plus_approval__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2018,393,-1.329055860947329,5.394913454370739,4.100730433499997,7.428431135198897,0.9389312977099237,0.04969277525123018,0.1768006764350707,200,184,191.37837059477857,-16,-8.621629405221427
normalized_partisan_baseline__generic_plus_approval__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2020,407,2.4678009696694363,5.314250086192922,4.092031716650002,7.065907517781753,0.9434889434889435,0.046382544969560166,0.16460943842945808,203,200,205.29774205682128,-3,2.297742056821278
normalized_partisan_baseline__generic_plus_approval__gb_0.70,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.7,0.5,0.0,2,2022,400,-0.9377612638737486,4.672931509378249,3.7983607470000003,6.201627512361878,0.945,0.04368250374214826,0.15122476441751437,204,196,190.68002912326375,-8,-13.31997087673625
normalized_partisan_baseline__generic_plus_approval__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2016,345,2.230669498082318,8.880036550982028,7.4857363464999995,11.13532310902079,0.9449275362318841,0.046166350218359874,0.16370224503851907,149,156,163.60096406193597,7,14.600964061935969
normalized_partisan_baseline__generic_plus_approval__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2018,393,-0.9640558609473289,5.361978424599745,4.126039826499998,7.371879227978496,0.9440203562340967,0.04921715298642691,0.17568613200728855,200,186,193.02285116913464,-14,-6.97714883086536
normalized_partisan_baseline__generic_plus_approval__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2020,407,2.807800969669436,5.422914906767122,4.04814308465,7.191714239958364,0.9459459459459459,0.046231050103380286,0.16499927553334257,203,201,206.77020690884322,-2,3.770206908843221
normalized_partisan_baseline__generic_plus_approval__gb_0.75,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.75,0.5,0.0,2,2022,400,-0.99776126387375,4.68220545231075,3.8336888349999985,6.210983428874096,0.945,0.043815038631484636,0.15153500516373541,204,196,190.43243783997116,-8,-13.567562160028842
normalized_partisan_baseline__generic_plus_approval__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2016,345,2.2606694980823177,8.884297420547247,7.4557363465,11.141371590256623,0.9449275362318841,0.04623874249000658,0.16389838290661168,149,156,163.721658264091,7,14.72165826409099
normalized_partisan_baseline__generic_plus_approval__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2018,393,-0.5990558609473292,5.355131249159542,4.1259397635,7.33308036049035,0.9491094147582697,0.0488424005834898,0.17480732541041327,200,188,194.67804428763316,-12,-5.321955712366844
normalized_partisan_baseline__generic_plus_approval__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2020,407,3.1478009696694373,5.547248228366631,4.15282189665,7.331143046523859,0.9459459459459459,0.046158521153435036,0.1655788931410893,203,201,208.25106900131192,-2,5.251069001311919
normalized_partisan_baseline__generic_plus_approval__gb_0.80,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.8,0.5,0.0,2,2022,400,-1.0577612638737504,4.69197057317575,3.80561007,6.220903994228931,0.945,0.04394990286952922,0.15185095967240617,204,196,190.18483638141288,-8,-13.815163618587121
normalized_partisan_baseline__generic_plus_approval__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2016,345,2.2906694980823175,8.888558290112464,7.445582623500002,11.147497525546363,0.9449275362318841,0.04631180185294393,0.16409613585627542,149,156,163.84241876352968,7,14.842418763529679
normalized_partisan_baseline__generic_plus_approval__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2018,393,-0.23405586094732928,5.370429786618066,4.004184203499996,7.3123171289898075,0.9516539440203562,0.048570411149676904,0.17416578242318814,200,189,196.3438776161923,-11,-3.6561223838077126
normalized_partisan_baseline__generic_plus_approval__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2020,407,3.487800969669436,5.686738014952135,4.3139566966500045,7.483432569881974,0.9484029484029484,0.04616647595848157,0.16634937300561192,203,204,209.74036536794551,1,6.740365367945515
normalized_partisan_baseline__generic_plus_approval__gb_0.85,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.85,0.5,0.0,2,2022,400,-1.117761263873749,4.702214755818249,3.8340529274999993,6.231386511610262,0.945,0.04408709491504567,0.1521726281780208,204,196,189.9372247777677,-8,-14.06277522223229
normalized_partisan_baseline__generic_plus_approval__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2016,345,2.3206694980823186,8.89281915967768,7.475582623500003,11.153700787269992,0.9449275362318841,0.046385528637479065,0.16429550477469815,149,156,163.963245600152,7,14.963245600151993
normalized_partisan_baseline__generic_plus_approval__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2018,393,0.1309441390526718,5.403289291343257,4.1908384965,7.309743225067908,0.9516539440203562,0.04840297728658509,0.17376301676494668,200,189,198.02025453230863,-11,-1.979745467691373
normalized_partisan_baseline__generic_plus_approval__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2020,407,3.8278009696694366,5.843450437357295,4.623777003350001,7.647814569361993,0.9484029484029484,0.046256379917930114,0.1673118006690223,203,204,211.23811780131754,1,8.238117801317543
normalized_partisan_baseline__generic_plus_approval__gb_0.90,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.9,0.5,0.0,2,2022,400,-1.1777612638737498,4.71301475581825,3.8463504986000046,6.24242815006654,0.9475,0.04422661316342441,0.15250001091420604,204,195,189.6896030740271,-9,-14.310396925972896
normalized_partisan_baseline__generic_plus_approval__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2016,345,2.3506694980823193,8.897080029242897,7.505582623500004,11.1599812464821,0.9449275362318841,0.04645992317073905,0.16449649054959647,149,156,164.0841388130874,7,15.084138813087407
normalized_partisan_baseline__generic_plus_approval__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2018,393,0.4959441390526707,5.458432037073536,4.258488891500001,7.325377822196929,0.9491094147582697,0.04834178077649908,0.17360052656003422,200,190,199.7070532318994,-10,-0.2929467681005917
normalized_partisan_baseline__generic_plus_approval__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2020,407,4.167800969669436,6.01072331556526,4.877524323349999,7.8235268483415314,0.9484029484029484,0.04642963902038085,0.16846726345043062,203,206,212.74433202748986,3,9.744332027489861
normalized_partisan_baseline__generic_plus_approval__gb_0.95,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.95,0.5,0.0,2,2022,400,-1.23776126387375,4.72427277038325,3.867554501499999,6.254025948171946,0.9475,0.044368455946078245,0.15283310811337947,204,195,189.4419713299938,-9,-14.558028670006195
normalized_partisan_baseline__generic_plus_approval__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2016,345,2.380669498082319,8.901340898808115,7.532493576500002,11.166338772924504,0.9449275362318841,0.04653498577664939,0.16469909406920524,149,156,164.2050984406921,7,15.205098440692097
normalized_partisan_baseline__generic_plus_approval__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2018,393,0.8609441390526706,5.526844274722391,4.2593250535,7.359104868083012,0.9491094147582697,0.04838838226486896,0.17367979068288059,200,190,201.40412595453026,-10,1.404125954530258
normalized_partisan_baseline__generic_plus_approval__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2020,407,4.507800969669436,6.1894063223126805,5.08076964635,8.009823781213665,0.9533169533169533,0.04668759275533162,0.16981684833007962,203,208,214.25899691973748,5,11.258996919737484
normalized_partisan_baseline__generic_plus_approval__gb_1.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.0,0.5,0.0,2,2022,400,-1.2977612638737492,4.73593131766575,3.8704591999999973,6.266176817811069,0.95,0.044512621529847446,0.1531719200064077,204,194,189.19432962027653,-10,-14.805670379723466
normalized_partisan_baseline__generic_plus_approval__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2016,345,2.410669498082319,8.905601768373334,7.5253871535000005,11.17277323503892,0.9449275362318841,0.04661071677591289,0.16490331622226725,149,156,164.32612452054633,7,15.32612452054633
normalized_partisan_baseline__generic_plus_approval__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2018,393,1.2259441390526713,5.6156284163167935,4.503006566500005,7.410677342925647,0.9465648854961832,0.048544211031018754,0.17400226500174298,200,193,203.11129834230547,-7,3.1112983423054743
normalized_partisan_baseline__generic_plus_approval__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2020,407,4.847800969669436,6.376197635666488,5.375728323349996,8.20598450312156,0.9508599508599509,0.047031506951910745,0.1713616397354479,203,209,215.7820837608814,6,12.782083760881392
normalized_partisan_baseline__generic_plus_approval__gb_1.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.05,0.5,0.0,2,2022,400,-1.3577612638737495,4.747631317665751,3.888466189999999,6.278877548076386,0.95,0.044659108116414714,0.15351644682226492,204,194,188.94667803428092,-10,-15.053321965719078
normalized_partisan_baseline__generic_plus_approval__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2016,345,2.440669498082318,8.909956178596522,7.5553871535,11.179284499979728,0.9449275362318841,0.046687116485988236,0.16510915789802288,149,156,164.44721708945164,7,15.447217089451641
normalized_partisan_baseline__generic_plus_approval__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2018,393,1.5909441390526733,5.7206511211132325,4.642000266500002,7.479726124829704,0.9516539440203562,0.048810554946470415,0.17456937854124846,200,197,204.828368946674,-3,4.828368946674004
normalized_partisan_baseline__generic_plus_approval__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2020,407,5.187800969669438,6.578832238914892,5.61561808335,8.411318940858587,0.9508599508599509,0.04746256659378831,0.17310271723618376,203,209,217.31354556378756,6,14.313545563787557
normalized_partisan_baseline__generic_plus_approval__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,1.1,0.5,0.0,2,2022,400,-1.4177612638737502,4.75933131766575,3.8830654164999996,6.292124809267738,0.95,0.04480791384173024,0.1538666887876915,204,194,188.69901667619638,-10,-15.30098332380362
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2016,345,1.7806694980823186,8.819781359382029,7.529699543500001,11.053972959710837,0.9449275362318841,0.045160283010614616,0.160953385254071,149,156,161.79847724730405,7,12.79847724730405
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2018,393,-5.939055860947328,7.251690117856742,5.732842926500005,9.41740856968236,0.9083969465648855,0.06347607000782118,0.21052531341141745,200,168,171.52705750571232,-32,-28.47294249428768
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2020,407,-2.2921990303305635,5.482718594198326,4.33718745665,7.006510102653935,0.914004914004914,0.055874360609016134,0.17849612979453341,203,182,185.51540663735477,-21,-17.484593362645228
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.0,0.5,0.5,3,2022,400,-0.5977612638737497,4.63061911610325,3.6545845585,6.15939170232334,0.9525,0.04297553940678684,0.1495746488052847,204,199,192.0828542871453,-5,-11.917145712854705
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2016,345,1.8106694980823193,8.82328316301681,7.5596995435000025,11.058845254541872,0.9449275362318841,0.045222710645792315,0.1611254029705272,149,156,161.91818229331554,7,12.918182293315539
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2018,393,-5.574055860947328,7.012404594027227,5.459973706500001,9.191588458467622,0.9083969465648855,0.06191577379132887,0.20656480608476374,200,168,173.03834893101595,-32,-26.961651068984054
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2020,407,-1.9521990303305625,5.363057946320194,4.212935043349994,6.902759482842124,0.9115479115479116,0.05479126456614999,0.176336667331253,203,183,186.88066042077548,-20,-16.119339579224516
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.05,0.5,0.5,3,2022,400,-0.6577612638737489,4.636252504968249,3.7019379664999987,6.1655038313437505,0.9525,0.04309484853531001,0.14985251599975727,204,199,191.8353205193388,-5,-12.164679480661192
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2016,345,1.8406694980823188,8.826950231964638,7.534976446499996,11.063796750383126,0.9449275362318841,0.045285800050840125,0.16129902253107534,149,156,162.03795294762745,7,13.037952947627446
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2018,393,-5.209055860947329,6.792201398856744,5.230944166499999,8.97493524273817,0.910941475826972,0.06042775482875816,0.20282095394377195,200,169,174.55965943371768,-31,-25.440340566282316
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2020,407,-1.6121990303305633,5.255492175493658,4.200060656649999,6.8144106962628905,0.9115479115479116,0.053763773126474054,0.17435310038347834,203,185,188.25267828175595,-18,-14.747321718244052
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.1,0.5,0.5,3,2022,400,-0.7177612638737492,4.64292719178075,3.761937966499998,6.172193195775657,0.9525,0.04321649457926769,0.15013609562798685,204,199,191.587776684711,-5,-12.412223315288998
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2016,345,1.8706694980823182,8.83081993268058,7.545413074500001,11.068827340945974,0.9449275362318841,0.04534955160114502,0.16147424481376105,149,156,162.157789261344,7,13.157789261343993
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2018,393,-4.844055860947329,6.590505790841478,4.874097346500001,8.768128468085541,0.910941475826972,0.059014390005954195,0.19929519818470934,200,169,176.0911222293784,-31,-23.908877770621586
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2020,407,-1.2721990303305628,5.1608510690403415,3.99722413865,6.742069251848227,0.914004914004914,0.05279353112584599,0.1725463086196542,203,186,189.63162069781487,-17,-13.368379302185133
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.15,0.5,0.5,3,2022,400,-0.7777612638737496,4.65071229304575,3.739338863499997,6.179457921018976,0.95,0.04334047634469755,0.15042538792293147,204,198,191.34022272966314,-6,-12.65977727033686
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2016,345,1.9006694980823176,8.834732976158842,7.5154130745000005,11.07393691843863,0.9449275362318841,0.04541396566924401,0.16165107069730886,149,156,162.27769128484414,7,13.277691284844138
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2018,393,-4.479055860947327,6.400561448513232,4.6446765765,8.571880835286999,0.910941475826972,0.05767806217505286,0.19598899839887127,200,169,177.6328613922354,-31,-22.367138607764588
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2020,407,-0.932199030330564,5.082004322102503,3.891570563349994,6.686254740592264,0.9213759213759214,0.051882203942810526,0.1709171921023196,203,189,191.01764444730918,-14,-11.98235555269082
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.2,0.5,0.5,3,2022,400,-0.837761263873749,4.65881229304575,3.7312798100000006,6.187295980418992,0.95,0.04346679257785255,0.15072039311861596,204,198,191.09265861534342,-6,-12.907341384656576
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2016,345,1.930669498082318,8.838734350903769,7.4854130745,11.07912537357724,0.9449275362318841,0.045479042624801694,0.16182950106111232,149,156,162.39765906777842,7,13.39765906777842
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2018,393,-4.114055860947328,6.224316235917812,4.408713896500004,8.386933603878655,0.9185750636132316,0.05642115395602994,0.19290383118395693,200,172,179.18499069447444,-28,-20.815009305525564
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2020,407,-0.5921990303305628,5.022191247984322,3.868211716650002,6.6473834788936115,0.9213759213759214,0.05103147400718876,0.1694666707688334,203,189,192.41090192230524,-14,-10.589098077694757
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.25,0.5,0.5,3,2022,400,-0.8977612638737493,4.66711466962825,3.7675513599999997,6.195705198036287,0.945,0.04359544196454897,0.15102111144979136,204,196,190.84508431766812,-8,-13.154915682331875
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2016,345,1.9606694980823187,8.842821307425508,7.455413074500001,11.084392595597107,0.9449275362318841,0.04554478283458784,0.16200953678522434,149,156,162.51769265906574,7,13.517692659065744
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2018,393,-3.7490558609473292,6.05979118028168,4.320273266499999,8.214050127517938,0.926208651399491,0.05524604113977536,0.19004118858692384,200,175,180.74761240880287,-25,-19.252387591197134
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2020,407,-0.2521990303305637,4.991062421169826,3.7064309866500054,6.625753675986073,0.9213759213759214,0.05024303705526941,0.1681956838219871,203,189,193.81154041326417,-14,-9.188459586735831
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.3,0.5,0.5,3,2022,400,-0.9577612638737497,4.67600545231075,3.806123346999999,6.204683251596227,0.945,0.043726423129522025,0.15132754315159397,204,196,190.59749982733797,-8,-13.40250017266203
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2016,345,1.9906694980823194,8.846908263947245,7.426108297499999,11.08973847226403,0.9449275362318841,0.04561118666245506,0.1621911787503474,149,156,162.63779210689012,7,13.637792106890117
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2018,393,-3.384055860947328,5.907430752533588,4.234058243499998,8.054007308097374,0.9312977099236641,0.054155085683930196,0.18740257637340546,200,177,182.32081607916987,-23,-17.679183920830127
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2020,407,0.08780096966943694,4.979496135811103,3.617161576650002,6.621534296084116,0.9238329238329238,0.04951859812413956,0.16710518902684626,203,190,195.21970136508952,-13,-7.78029863491048
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.35,0.5,0.5,3,2022,400,-1.0177612638737485,4.685370573175749,3.829339045000001,6.214227675608898,0.945,0.04385973463578951,0.15163968845920386,204,196,190.34990514985128,-8,-13.650094850148719
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2016,345,2.020669498082319,8.850995220468985,7.456108297499999,11.095162889885748,0.9449275362318841,0.04567825446931649,0.16237442783782347,149,156,162.75795745869755,7,13.757957458697547
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2018,393,-3.0190558609473275,5.775003798129007,4.1324606465,7.907584836117431,0.9312977099236641,0.053150628296213975,0.18498951211957948,200,179,183.90467726604663,-21,-16.095322733953367
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2020,407,0.42780096966943726,4.982166932737147,3.8129639833499986,6.634758555787346,0.9238329238329238,0.04885986727834674,0.16619616191014855,203,190,196.63551960479566,-13,-6.364480395204339
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.4,0.5,0.5,3,2022,400,-1.0777612638737488,4.69527057317575,3.8225591965000003,6.224335864650011,0.945,0.04399537498402355,0.15195754760750346,204,196,190.1023003055127,-8,-13.8976996944873
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2016,345,2.0506694980823177,8.855082176990726,7.4861082974999995,11.10066573332351,0.9449275362318841,0.04574598661312358,0.1625592849296245,149,156,162.87818876119297,7,13.878188761192973
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2018,393,-2.654055860947329,5.662815102391096,4.0404207334999995,7.775552209451288,0.9287531806615776,0.052234980604609134,0.1828035231234052,200,180,185.49925627427314,-20,-14.500743725726863
normalized_partisan_baseline__generic_plus_approval_plus_midterm__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval_plus_midterm,Generic ballot + approval + midterm,0.45,0.5,0.5,3,2020,407,0.767800969669437,4.996910979402749,3.807900463350009,6.66532262932325,0.9262899262899262,0.048268555063221655,0.16546959485866924,203,191,198.05912254183616,-12,-4.94087745816384
