specification_id,training_environment_mae,training_environment_max_error,training_raw_mae,complexity_score,training_simplicity_adjusted_score,held_out_cycle
lb45__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2.596537731066395,4.55548495052799,2.7851914013731367,2,2.656537731066395,2022
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.4576305330653208,4.248139108788678,2.598037352775094,3,2.5476305330653206,2022
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.4576305330653208,4.248139108788678,2.598037352775094,3,2.5476305330653206,2022
lb45__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.4576305330653208,4.248139108788678,2.598037352775094,2,2.517630533065321,2022
lb45__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.4449781355257905,4.314726520321383,2.686081585077577,4,2.5649781355257906,2022
lb45__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.4449781355257905,4.314726520321383,2.686081585077577,4,2.5649781355257906,2022
lb45__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.4449781355257905,4.314726520321383,2.686081585077577,3,2.5349781355257903,2022
lb45__hl21__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.492133471028989,4.468488188384889,2.8045330657001424,3,2.582133471028989,2022
lb45__hl21__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.492133471028989,4.468488188384889,2.8045330657001424,3,2.582133471028989,2022
lb45__hl21__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.492133471028989,4.468488188384889,2.8045330657001424,2,2.552133471028989,2022
lb45__hl21__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.4770781908103903,4.567029964274408,2.9307520169313834,4,2.5970781908103904,2022
lb45__hl21__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.4770781908103903,4.567029964274408,2.9307520169313834,4,2.5970781908103904,2022
lb45__hl21__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.4770781908103903,4.567029964274408,2.9307520169313834,3,2.56707819081039,2022
lb45__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.3190660435860577,4.253150491790105,2.757566099975862,4,2.439066043586058,2022
lb45__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.3190660435860577,4.253150491790105,2.757566099975862,4,2.439066043586058,2022
lb45__hl21__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.3190660435860577,4.253150491790105,2.757566099975862,3,2.4090660435860576,2022
lb45__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.2848335923507186,4.322527681186855,2.872687922900406,5,2.4348335923507185,2022
lb45__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.2848335923507186,4.322527681186855,2.872687922900406,5,2.4348335923507185,2022
lb45__hl21__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.2848335923507186,4.322527681186855,2.872687922900406,4,2.4048335923507187,2022
lb45__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.6680796354544927,4.449695681381101,2.629373074329373,3,2.7580796354544925,2022
lb45__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.6680796354544927,4.449695681381101,2.629373074329373,3,2.7580796354544925,2022
lb45__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.6680796354544927,4.449695681381101,2.629373074329373,2,2.7280796354544927,2022
lb45__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.6840158788083612,4.541234081976105,2.6721591610466353,4,2.8040158788083613,2022
lb45__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.6840158788083612,4.541234081976105,2.6721591610466353,4,2.8040158788083613,2022
lb45__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.6840158788083612,4.541234081976105,2.6721591610466353,3,2.774015878808361,2022
lb45__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.5788627354110036,4.242226798398651,2.5302431853921634,4,2.6988627354110037,2022
lb45__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.5788627354110036,4.242226798398651,2.5302431853921634,4,2.6988627354110037,2022
lb45__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.5788627354110036,4.242226798398651,2.5302431853921634,3,2.6688627354110035,2022
lb45__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.581558929909267,4.305829298648288,2.5332389570569003,5,2.731558929909267,2022
lb45__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.581558929909267,4.305829298648288,2.5332389570569003,5,2.731558929909267,2022
lb45__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.581558929909267,4.305829298648288,2.5332389570569003,4,2.7015589299092673,2022
lb45__hl21__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.7196509551734525,4.470791300868788,2.6866745406837724,3,2.8096509551734523,2022
lb45__hl21__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.7196509551734525,4.470791300868788,2.6866745406837724,3,2.8096509551734523,2022
lb45__hl21__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.7196509551734525,4.470791300868788,2.6866745406837724,2,2.7796509551734525,2022
lb45__hl21__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.726897421608753,4.569735819079876,2.6947261700563283,4,2.846897421608753,2022
lb45__hl21__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.726897421608753,4.569735819079876,2.6947261700563283,4,2.846897421608753,2022
lb45__hl21__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.726897421608753,4.569735819079876,2.6947261700563283,3,2.816897421608753,2022
lb45__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.5791529490724026,4.254023994166403,2.5305656450159395,4,2.6991529490724027,2022
lb45__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.5791529490724026,4.254023994166403,2.5305656450159395,4,2.6991529490724027,2022
lb45__hl21__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.5791529490724026,4.254023994166403,2.5305656450159395,3,2.6691529490724024,2022
lb45__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.5715959694762307,4.323579386185619,2.555231620537352,5,2.7215959694762306,2022
lb45__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.5715959694762307,4.323579386185619,2.555231620537352,5,2.7215959694762306,2022
lb45__hl21__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.5715959694762307,4.323579386185619,2.555231620537352,4,2.691595969476231,2022
lb45__hl30__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.5379654690518247,4.41756883056782,2.697031559211359,2,2.597965469051825,2022
lb45__hl30__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.5379654690518247,4.41756883056782,2.697031559211359,2,2.597965469051825,2022
lb45__hl30__q_all__sample_equal__quality_off__partisan_include__poll_level,2.5379654690518247,4.41756883056782,2.697031559211359,1,2.5679654690518245,2022
lb45__hl30__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.5364089633654214,4.509632995063171,2.8010545260799757,3,2.6264089633654213,2022
lb45__hl30__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.5364089633654214,4.509632995063171,2.8010545260799757,3,2.6264089633654213,2022
lb45__hl30__q_all__sample_equal__quality_on__partisan_include__poll_level,2.5364089633654214,4.509632995063171,2.8010545260799757,2,2.5964089633654215,2022
lb45__hl30__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.4014178240418635,4.207376394568136,2.615204013667223,3,2.4914178240418634,2022
lb45__hl30__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.4014178240418635,4.207376394568136,2.615204013667223,3,2.4914178240418634,2022
lb45__hl30__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.4014178240418635,4.207376394568136,2.615204013667223,2,2.4614178240418636,2022
lb45__hl30__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.382887485997603,4.271600814243314,2.7071537444665985,4,2.502887485997603,2022
lb45__hl30__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.382887485997603,4.271600814243314,2.7071537444665985,4,2.502887485997603,2022
lb45__hl30__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.382887485997603,4.271600814243314,2.7071537444665985,3,2.4728874859976027,2022
lb45__hl30__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.442541935621243,4.425443789016441,2.811807661299362,3,2.532541935621243,2022
lb45__hl30__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.442541935621243,4.425443789016441,2.811807661299362,3,2.532541935621243,2022
lb45__hl30__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.442541935621243,4.425443789016441,2.811807661299362,2,2.502541935621243,2022
lb45__hl30__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.4232844888500127,4.520462301756597,2.9387809496453468,4,2.543284488850013,2022
lb45__hl30__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.4232844888500127,4.520462301756597,2.9387809496453468,4,2.543284488850013,2022
lb45__hl30__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.4232844888500127,4.520462301756597,2.9387809496453468,3,2.5132844888500125,2022
lb45__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.265556948312083,4.212330028889765,2.771664580391011,4,2.3855569483120833,2022
lb45__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.265556948312083,4.212330028889765,2.771664580391011,4,2.3855569483120833,2022
lb45__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.265556948312083,4.212330028889765,2.771664580391011,3,2.355556948312083,2022
lb45__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.2273780937061245,4.279043622932463,2.888211745556184,5,2.3773780937061244,2022
lb45__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.2273780937061245,4.279043622932463,2.888211745556184,5,2.3773780937061244,2022
lb45__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.2273780937061245,4.279043622932463,2.888211745556184,4,2.3473780937061246,2022
lb45__hl30__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.6055023453590427,4.406906868879815,2.61014396143889,3,2.6955023453590425,2022
lb45__hl30__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.6055023453590427,4.406906868879815,2.61014396143889,3,2.6955023453590425,2022
lb45__hl30__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.6055023453590427,4.406906868879815,2.61014396143889,2,2.6655023453590427,2022
lb45__hl30__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.6137321656823316,4.495528009071251,2.6994676501812744,4,2.7337321656823317,2022
lb45__hl30__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.6137321656823316,4.495528009071251,2.6994676501812744,4,2.7337321656823317,2022
lb45__hl30__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.6137321656823316,4.495528009071251,2.6994676501812744,3,2.7037321656823314,2022
lb45__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.516812350523526,4.201346137306576,2.480287587285864,4,2.636812350523526,2022
lb45__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.516812350523526,4.201346137306576,2.480287587285864,4,2.636812350523526,2022
lb45__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.516812350523526,4.201346137306576,2.480287587285864,3,2.606812350523526,2022
lb45__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.5117140038947703,4.262851457534504,2.5542916615710682,5,2.66171400389477,2022
lb45__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.5117140038947703,4.262851457534504,2.5542916615710682,5,2.66171400389477,2022
lb45__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.5117140038947703,4.262851457534504,2.5542916615710682,4,2.6317140038947704,2022
lb45__hl30__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.663772251200146,4.428230792255826,2.6245870918245435,3,2.7537722512001457,2022
lb45__hl30__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.663772251200146,4.428230792255826,2.6245870918245435,3,2.7537722512001457,2022
lb45__hl30__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.663772251200146,4.428230792255826,2.6245870918245435,2,2.723772251200146,2022
lb45__hl30__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.6656182292928445,4.523737981055094,2.6731608817071963,4,2.7856182292928446,2022
lb45__hl30__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.6656182292928445,4.523737981055094,2.6731608817071963,4,2.7856182292928446,2022
lb45__hl30__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.6656182292928445,4.523737981055094,2.6731608817071963,3,2.7556182292928444,2022
lb45__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.5209890703297337,4.213380483766734,2.489018283568032,4,2.640989070329734,2022
lb45__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.5209890703297337,4.213380483766734,2.489018283568032,4,2.640989070329734,2022
lb45__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.5209890703297337,4.213380483766734,2.489018283568032,3,2.6109890703297336,2022
lb45__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.507893865723664,4.2803088736168675,2.5779333885193685,5,2.657893865723664,2022
lb45__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.507893865723664,4.2803088736168675,2.5779333885193685,5,2.657893865723664,2022
lb45__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.507893865723664,4.2803088736168675,2.5779333885193685,4,2.627893865723664,2022
lb60__equal__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.281609676540177,4.147652470067706,2.6819642614463968,1,2.311609676540177,2022
lb60__equal__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.281609676540177,4.147652470067706,2.6819642614463968,1,2.311609676540177,2022
lb60__equal__q_all__sample_equal__quality_off__partisan_include__poll_level,2.281609676540177,4.147652470067706,2.6819642614463968,0,2.281609676540177,2022
lb60__equal__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.2634096055850605,4.217260101604516,2.779528375326315,2,2.3234096055850606,2022
lb60__equal__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.2634096055850605,4.217260101604516,2.779528375326315,2,2.3234096055850606,2022
lb60__equal__q_all__sample_equal__quality_on__partisan_include__poll_level,2.2634096055850605,4.217260101604516,2.779528375326315,1,2.2934096055850604,2022
lb60__equal__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.1576104715263753,3.9136228383984224,2.5597082318291946,2,2.2176104715263754,2022
lb60__equal__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.1576104715263753,3.9136228383984224,2.5597082318291946,2,2.2176104715263754,2022
lb60__equal__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.1576104715263753,3.9136228383984224,2.5597082318291946,1,2.187610471526375,2022
lb60__equal__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.1254206306572625,3.9650461628282874,2.6526117488280585,3,2.2154206306572624,2022
lb60__equal__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.1254206306572625,3.9650461628282874,2.6526117488280585,3,2.2154206306572624,2022
lb60__equal__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.1254206306572625,3.9650461628282874,2.6526117488280585,2,2.1854206306572626,2022
lb60__equal__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.1664650115464132,4.1547619724783225,2.817802225229041,2,2.2264650115464133,2022
lb60__equal__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.1664650115464132,4.1547619724783225,2.817802225229041,2,2.2264650115464133,2022
lb60__equal__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.1664650115464132,4.1547619724783225,2.817802225229041,1,2.196465011546413,2022
lb60__equal__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.1312196252419247,4.226476616606627,2.9366467034877006,3,2.2212196252419245,2022
lb60__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.1312196252419247,4.226476616606627,2.9366467034877006,3,2.2212196252419245,2022
lb60__equal__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.1312196252419247,4.226476616606627,2.9366467034877006,2,2.1912196252419247,2022
lb60__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.009063863081101,3.9183554672142695,2.7300184954526623,3,2.099063863081101,2022
lb60__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.009063863081101,3.9183554672142695,2.7300184954526623,3,2.099063863081101,2022
lb60__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.009063863081101,3.9183554672142695,2.7300184954526623,2,2.069063863081101,2022
lb60__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.0131593375693795,3.97145957592025,2.845427088159564,4,2.1331593375693796,2022
lb60__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.0131593375693795,3.97145957592025,2.845427088159564,4,2.1331593375693796,2022
lb60__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.0131593375693795,3.97145957592025,2.845427088159564,3,2.1031593375693793,2022
lb60__equal__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.3564823517719056,4.1313534746011875,2.580662405115011,2,2.4164823517719056,2022
lb60__equal__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.3564823517719056,4.1313534746011875,2.580662405115011,2,2.4164823517719056,2022
lb60__equal__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.3564823517719056,4.1313534746011875,2.580662405115011,1,2.3864823517719054,2022
lb60__equal__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.3472308271492017,4.197189319607583,2.6640928158140094,3,2.4372308271492016,2022
lb60__equal__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.3472308271492017,4.197189319607583,2.6640928158140094,3,2.4372308271492016,2022
lb60__equal__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.3472308271492017,4.197189319607583,2.6640928158140094,2,2.407230827149202,2022
lb60__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.283316692009281,3.9055080288902437,2.411018198505767,3,2.373316692009281,2022
lb60__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.283316692009281,3.9055080288902437,2.411018198505767,3,2.373316692009281,2022
lb60__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.283316692009281,3.9055080288902437,2.411018198505767,2,2.343316692009281,2022
lb60__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.26335990013379,3.954540144509282,2.487672540166356,4,2.38335990013379,2022
lb60__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.26335990013379,3.954540144509282,2.487672540166356,4,2.38335990013379,2022
lb60__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.26335990013379,3.954540144509282,2.487672540166356,3,2.35335990013379,2022
lb60__equal__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.3931340438198934,4.163951465534227,2.5761582927650677,2,2.4531340438198934,2022
lb60__equal__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.3931340438198934,4.163951465534227,2.5761582927650677,2,2.4531340438198934,2022
lb60__equal__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2.3931340438198934,4.163951465534227,2.5761582927650677,1,2.423134043819893,2022
lb60__equal__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2.3777515814458066,4.23733088360145,2.6747826043665235,3,2.4677515814458064,2022
lb60__equal__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2.3777515814458066,4.23733088360145,2.6747826043665235,3,2.4677515814458064,2022
lb60__equal__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2.3777515814458066,4.23733088360145,2.6747826043665235,2,2.4377515814458066,2022
lb60__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.269438586182117,3.9217123104787697,2.4444430734120894,3,2.359438586182117,2022
lb60__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.269438586182117,3.9217123104787697,2.4444430734120894,3,2.359438586182117,2022
lb60__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2.269438586182117,3.9217123104787697,2.4444430734120894,2,2.329438586182117,2022
lb60__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.2410422402234937,3.975514965877722,2.535775297142729,4,2.361042240223494,2022
lb60__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.2410422402234937,3.975514965877722,2.535775297142729,4,2.361042240223494,2022
lb60__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2.2410422402234937,3.975514965877722,2.535775297142729,3,2.3310422402234936,2022
lb60__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2.638514970934621,4.466865941265926,2.6400844578950364,2,2.698514970934621,2022
lb60__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2.638514970934621,4.466865941265926,2.6400844578950364,2,2.698514970934621,2022
lb60__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,2.638514970934621,4.466865941265926,2.6400844578950364,1,2.6685149709346208,2022
lb60__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2.6523511390667407,4.563922504679663,2.7325515637635007,3,2.7423511390667406,2022
lb60__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2.6523511390667407,4.563922504679663,2.7325515637635007,3,2.7423511390667406,2022
lb60__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,2.6523511390667407,4.563922504679663,2.7325515637635007,2,2.7123511390667407,2022
lb60__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2.509772185479231,4.246462350744238,2.5382391189324833,3,2.599772185479231,2022
lb60__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2.509772185479231,4.246462350744238,2.5382391189324833,3,2.599772185479231,2022
lb60__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2.509772185479231,4.246462350744238,2.5382391189324833,2,2.569772185479231,2022
lb60__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2.506575893198069,4.314976515274687,2.6179174042787174,4,2.626575893198069,2022
lb60__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2.506575893198069,4.314976515274687,2.6179174042787174,4,2.626575893198069,2022
lb60__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2.506575893198069,4.314976515274687,2.6179174042787174,3,2.596575893198069,2022
lb60__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2.528204334600484,4.475541107927283,2.7722909056678073,3,2.6182043346004837,2022
lb60__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2.528204334600484,4.475541107927283,2.7722909056678073,3,2.6182043346004837,2022
lb60__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2.528204334600484,4.475541107927283,2.7722909056678073,2,2.588204334600484,2022
lb60__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2.5188788316488315,4.576376943551265,2.8946923929740693,4,2.6388788316488316,2022
lb60__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2.5188788316488315,4.576376943551265,2.8946923929740693,4,2.6388788316488316,2022
lb60__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2.5188788316488315,4.576376943551265,2.8946923929740693,3,2.6088788316488314,2022
lb60__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2.365817197549588,4.25150526974069,2.7037923488503663,4,2.485817197549588,2022
lb60__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2.365817197549588,4.25150526974069,2.7037923488503663,4,2.485817197549588,2022
lb60__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2.365817197549588,4.25150526974069,2.7037923488503663,3,2.455817197549588,2022
lb60__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2.337506945793823,4.323206937419037,2.8149167037771585,5,2.487506945793823,2022
lb60__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2.337506945793823,4.323206937419037,2.8149167037771585,5,2.487506945793823,2022
lb60__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2.337506945793823,4.323206937419037,2.8149167037771585,4,2.4575069457938232,2022
lb60__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2.7293486028727423,4.455476745223587,2.6974497047940957,3,2.819348602872742,2022
lb60__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2.7293486028727423,4.455476745223587,2.6974497047940957,3,2.819348602872742,2022
lb60__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2.7293486028727423,4.455476745223587,2.6974497047940957,2,2.7893486028727423,2022
lb60__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2.757336298450687,4.548278950769021,2.7285471443251446,4,2.877336298450687,2022
lb60__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2.757336298450687,4.548278950769021,2.7285471443251446,4,2.877336298450687,2022
lb60__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2.757336298450687,4.548278950769021,2.7285471443251446,3,2.8473362984506867,2022
lb60__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2.6405098963225604,4.240363783099681,2.5987400308494486,4,2.7605098963225605,2022
lb60__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2.6405098963225604,4.240363783099681,2.5987400308494486,4,2.7605098963225605,2022
lb60__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2.6405098963225604,4.240363783099681,2.5987400308494486,3,2.7305098963225602,2022
lb60__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2.655926526714591,4.305461818152562,2.6158696201739273,5,2.805926526714591,2022
lb60__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2.655926526714591,4.305461818152562,2.6158696201739273,5,2.805926526714591,2022
lb60__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2.655926526714591,4.305461818152562,2.6158696201739273,4,2.775926526714591,2022
lb60__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2.7679704863392023,4.478255137308263,2.740362908645718,3,2.857970486339202,2022
lb60__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2.7679704863392023,4.478255137308263,2.740362908645718,3,2.857970486339202,2022
