district_id,rating,model_margin_label,model_margin_dem,dem_win_probability,incumbent_party,inferred_incumbent_party,incumbency_adjustment_dem,generic_house_incumbency_points,district_partisan_baseline_dem,region,district_type,tested_incumbency_points
FL-11,Lean R,R+7.9,-7.937566666666669,0.2103315999630971,R,R,0.0,2.0,-13.87,Southeast,Mixed,2.0
TX-23,Lean R,R+7.5,-7.454266666666665,0.2240223703007637,R,R,0.0,2.0,-12.449999999999998,Southwest,Rural,2.0
NJ-2,Lean R,R+7.3,-7.324266666666666,0.2278113324380518,R,R,-2.0,2.0,-10.32,Mid-Atlantic,Rural,2.0
NC-11,Lean R,R+7.3,-7.266500000000001,0.2295094237338387,R,R,-2.0,2.0,-9.95,Appalachia,Rural,2.0
FL-26,Lean R,R+7.2,-7.20756666666667,0.231250947821254,R,R,0.0,2.0,-13.140000000000002,Southeast,Mixed,2.0
AZ-2,Lean R,R+6.9,-6.867566666666669,0.241477814434809,R,R,0.0,2.0,-12.8,Southwest,Mixed,2.0
FL-12,Lean R,R+6.5,-6.517566666666665,0.2523229891736419,R,R,0.0,2.0,-12.449999999999998,Southeast,Mixed,2.0
OH-7,Lean R,R+6.3,-6.335333333333333,0.2580958768995546,R,R,-2.0,2.0,-10.579999999999998,Midwest,Mixed,2.0
CA-40,Lean R,R+6.3,-6.293099999999999,0.2594459935218455,R,R,-2.0,2.0,-10.849999999999998,Pacific,Suburban,2.0
AK-AL,Lean R,R+6.2,-6.237566666666668,0.2612282537134955,R,R,0.0,2.0,-12.17,Northwest,Mixed,2.0
FL-13,Lean R,R+6.1,-6.067566666666666,0.2667331218237738,R,R,0.0,2.0,-11.999999999999998,Southeast,Mixed,2.0
VA-5,Lean R,R+6.0,-6.0042666666666635,0.268801631414234,R,R,0.0,2.0,-10.999999999999996,Mid-Atlantic,Rural,2.0
MO-2,Lean R,R+5.9,-5.932033333333334,0.2711744183825932,R,R,0.0,2.0,-11.24,Midwest,Rural,2.0
MN-1,Lean R,R+5.9,-5.85203333333333,0.273817628387565,R,R,0.0,2.0,-11.159999999999997,Midwest,Rural,2.0
FL-4,Lean R,R+5.3,-5.27426666666667,0.2933758326207656,R,R,0.0,2.0,-10.270000000000003,Southeast,Rural,2.0
FL-16,Lean R,R+5.2,-5.243566666666666,0.2944376709284599,R,R,0.0,2.0,-11.175999999999998,Southeast,Mixed,2.0
MT-1,Lean R,R+5.2,-5.214266666666666,0.2954531721296443,R,R,0.0,2.0,-10.21,Mountain West,Rural,2.0
WA-5,Lean R,R+5.2,-5.1642666666666655,0.2971907955787374,R,R,0.0,2.0,-10.159999999999998,Northwest,Rural,2.0
SC-1,Lean R,R+4.9,-4.910866666666669,0.3060868809238552,R,R,0.0,2.0,-11.78,Southeast,Suburban,2.0
OH-15,Lean R,R+4.7,-4.6631,0.3149272594709298,R,R,-2.0,2.0,-9.22,Midwest,Exurban,2.0
CO-5,Lean R,R+4.4,-4.404266666666666,0.3243078301602041,R,R,0.0,2.0,-9.4,Mountain West,Rural,2.0
FL-7,Lean R,R+4.4,-4.397566666666668,0.3245525758432875,R,R,0.0,2.0,-10.33,Southeast,Mixed,2.0
FL-27,Lean R,R+4.3,-4.277566666666667,0.3289522313808409,R,R,0.0,2.0,-10.21,Southeast,Mixed,2.0
CO-3,Lean R,R+4.3,-4.254266666666665,0.3298100174077711,R,R,0.0,2.0,-9.249999999999998,Mountain West,Rural,2.0
NY-2,Lean R,R+4.2,-4.205333333333334,0.3316151791940334,R,R,0.0,2.0,-10.45,Mid-Atlantic,Exurban,2.0
ME-2,Lean R,R+3.8,-3.7965000000000018,0.3468872454244597,D,D,0.0,2.0,-8.48,Northeast,Rural,2.0
PA-8,Tilt R,R+3.2,-3.1998,0.3697475448584532,R,R,-2.0,2.0,-6.8199999999999985,Northeast,Mixed,2.0
NC-1,Tilt R,R+3.2,-3.194266666666665,0.3699624800696953,D,D,2.0,2.0,-10.189999999999998,Mid-Atlantic,Rural,2.0
IA-1,Tilt R,R+2.6,-2.575333333333333,0.3943120730055671,R,R,-2.0,2.0,-6.8199999999999985,Midwest,Mixed,2.0
FL-14,Tilt R,R+2.3,-2.257566666666669,0.4070289871687045,D,D,0.0,2.0,-8.190000000000001,Southeast,Mixed,2.0
IA-2,Tilt R,R+2.1,-2.0753333333333366,0.4143797085417172,R,R,0.0,2.0,-8.320000000000002,Midwest,Mixed,2.0
OH-10,Tilt R,R+1.9,-1.948633333333336,0.4195131630323803,R,R,-2.0,2.0,-7.130000000000001,Midwest,Suburban,2.0
TX-35,Tilt R,R+1.6,-1.605333333333336,0.433507300719702,D,D,0.0,2.0,-7.850000000000001,Urban South,Mixed,2.0
NY-1,Tilt R,R+1.4,-1.3653333333333355,0.4433553294023095,R,R,0.0,2.0,-7.610000000000001,Mid-Atlantic,Exurban,2.0
OH-9,Toss-Up,R+1.1,-1.115333333333334,0.4536611363738687,D,D,2.0,2.0,-9.36,Midwest,Mixed,2.0
FL-22,Toss-Up,R+0.8,-0.7575666666666665,0.4684765896038415,D,D,0.0,2.0,-6.689999999999999,Southeast,Mixed,2.0
WI-3,Toss-Up,R+0.3,-0.3453333333333326,0.4856150818988458,D,D,0.0,2.0,-6.589999999999998,Midwest,Mixed,2.0
PA-10,Toss-Up,R+0.3,-0.3130999999999986,0.4869571262867663,R,R,-2.0,2.0,-4.869999999999997,Mid-Atlantic,Mixed,2.0
TX-34,Toss-Up,D+0.8,0.7957333333333327,0.5331070440798318,D,D,2.0,2.0,-6.2,Southwest,Rural,2.0
VA-1,Toss-Up,D+0.8,0.8046666666666678,0.5334776160311764,R,R,0.0,2.0,-5.439999999999998,Mid-Atlantic,Exurban,2.0
MI-4,Toss-Up,D+1.1,1.054666666666666,0.5438316439731498,R,R,0.0,2.0,-5.1899999999999995,Midwest,Mixed,2.0
FL-25,Tilt D,D+1.6,1.646899999999996,0.5681932239436999,D,D,0.0,2.0,-4.910000000000003,Southeast,Mixed,2.0
IA-3,Tilt D,D+1.7,1.6691333333333302,0.5691021501090336,R,R,-2.0,2.0,-3.200000000000002,Midwest,Mixed,2.0
MI-10,Tilt D,D+2.0,2.019133333333333,0.5833454825607467,R,R,0.0,2.0,-4.85,Midwest,Mixed,2.0
TX-28,Tilt D,D+3.3,3.290199999999997,0.6337565622370921,D,D,2.0,2.0,-4.330000000000002,Southwest,Rural,2.0
WA-3,Tilt D,D+3.3,3.299133333333332,0.6341020781464101,D,D,0.0,2.0,-3.5700000000000003,Northwest,Exurban,2.0
PA-7,Tilt D,D+3.4,3.4336,0.6392860319750001,R,R,-2.0,2.0,-2.059999999999999,Mid-Atlantic,Suburban,2.0
WI-1,Lean D,D+4.1,4.055833333333332,0.662839147096181,R,R,0.0,2.0,-3.75,Midwest,Suburban,2.0
NJ-7,Lean D,D+5.7,5.7336,0.7222399875306853,R,R,-2.0,2.0,0.2400000000000003,Mid-Atlantic,Suburban,2.0
AZ-1,Lean D,D+5.8,5.7736,0.7235753999573923,R,R,0.0,2.0,-1.72,Southwest,Suburban,2.0
NM-2,Lean D,D+6.1,6.060199999999998,0.7330266725751895,D,D,0.0,2.0,0.4399999999999997,Southwest,Rural,2.0
AZ-6,Lean D,D+6.1,6.096899999999997,0.7342219880287905,R,R,0.0,2.0,-0.4600000000000016,Southwest,Mixed,2.0
VA-2,Lean D,D+7.0,7.0169000000000015,0.763051613101381,R,R,0.0,2.0,0.4600000000000029,Mid-Atlantic,Mixed,2.0
MI-8,Lean D,D+7.0,7.035833333333331,0.7636216760236357,D,D,0.0,2.0,-0.7700000000000017,Midwest,Suburban,2.0
PA-1,Lean D,D+7.1,7.083599999999999,0.7650556682102283,R,R,-2.0,2.0,1.5899999999999983,Mid-Atlantic,Suburban,2.0
CA-22,Lean D,D+7.1,7.147966666666665,0.7669784521168329,R,R,-2.0,2.0,3.84,Pacific,Rural,2.0
MI-7,Lean D,D+7.2,7.165833333333332,0.7675102248702899,R,R,0.0,2.0,-0.6400000000000003,Midwest,Suburban,2.0
CO-8,Lean D,D+7.6,7.5836,0.7797024660321068,R,R,0.0,2.0,0.0899999999999998,Mountain West,Suburban,2.0
NY-3,Lean D,D+7.9,7.873599999999998,0.7878922040439277,D,D,0.0,2.0,0.3799999999999985,Mid-Atlantic,Suburban,2.0
NV-3,Lean D,D+8.1,8.076899999999997,0.793499487523704,D,D,0.0,2.0,1.5199999999999985,Mountain West,Mixed,2.0
OH-1,Lean D,D+8.1,8.115833333333331,0.794560719384633,D,D,2.0,2.0,-1.6900000000000013,Midwest,Suburban,2.0
NY-19,Lean D,D+9.1,9.1369,0.8209528746652529,D,D,0.0,2.0,2.5799999999999996,Northeast,Exurban,2.0
NH-1,Lean D,D+9.4,9.444666666666665,0.8283688901343379,D,D,0.0,2.0,3.1999999999999997,Northeast,Mixed,2.0
NY-17,Likely D,D+10.6,10.631366666666665,0.8546931055536295,R,R,0.0,2.0,3.4499999999999997,Northeast,Suburban,2.0
NV-1,Likely D,D+10.7,10.7169,0.856454606335358,D,D,0.0,2.0,4.16,Mountain West,Mixed,2.0
CA-48,Likely D,D+10.8,10.784666666666666,0.8578375641888295,R,R,0.0,2.0,4.540000000000001,Pacific,Mixed,2.0
NH-2,Likely D,D+10.8,10.810199999999998,0.8583557490088841,D,D,0.0,2.0,5.1899999999999995,Northeast,Mixed,2.0
NY-18,Likely D,D+11.0,10.972433333333331,0.8616114240603058,D,D,0.0,2.0,5.039999999999999,Northeast,Exurban,2.0
NV-4,Likely D,D+11.0,10.9769,0.8617001656217385,D,D,0.0,2.0,4.420000000000001,Mountain West,Mixed,2.0
KS-3,Likely D,D+11.4,11.401366666666664,0.8699173034129769,D,D,0.0,2.0,4.22,Great Plains,Suburban,2.0
VA-7,Likely D,D+11.5,11.533599999999996,0.872390983312364,D,D,0.0,2.0,4.039999999999997,Mid-Atlantic,Suburban,2.0
NE-2,Likely D,D+11.7,11.6969,0.8753902936434811,R,R,0.0,2.0,5.1400000000000015,Great Plains,Suburban,2.0
CA-45,Likely D,D+11.8,11.819033333333332,0.8775938072043116,D,D,2.0,2.0,5.76,Pacific,Urban,2.0
NY-4,Likely D,D+12.1,12.129133333333332,0.8830383184337142,D,D,0.0,2.0,5.26,Mid-Atlantic,Suburban,2.0
NM-3,Likely D,D+12.5,12.50243333333333,0.8893126094729429,D,D,0.0,2.0,6.5699999999999985,Southwest,Mixed,2.0
IN-1,Likely D,D+12.5,12.535833333333333,0.8898593817965541,D,D,2.0,2.0,2.7299999999999995,Midwest,Suburban,2.0
MD-6,Likely D,D+12.9,12.862433333333334,0.8950822486151566,D,D,0.0,2.0,6.9300000000000015,Mid-Atlantic,Mixed,2.0
WA-8,Likely D,D+12.9,12.869133333333332,0.8951870685457722,D,D,0.0,2.0,6.0,Northwest,Suburban,2.0
OH-13,Likely D,D+12.9,12.879133333333334,0.895343344214149,D,D,2.0,2.0,4.010000000000002,Midwest,Mixed,2.0
CA-13,Likely D,D+13.2,13.2102,0.9004020675996633,D,D,2.0,2.0,5.590000000000001,Pacific,Mixed,2.0
PA-17,Likely D,D+13.2,13.210199999999997,0.9004020675996633,D,D,2.0,2.0,5.589999999999999,Appalachia,Mixed,2.0
MN-2,Likely D,D+13.4,13.401366666666664,0.9032230870904838,D,D,0.0,2.0,6.219999999999999,Midwest,Suburban,2.0
NJ-5,Likely D,D+13.5,13.5369,0.9051797029039294,D,D,2.0,2.0,4.9799999999999995,Mid-Atlantic,Mixed,2.0
CT-5,Likely D,D+13.7,13.6869,0.9073038113426476,D,D,0.0,2.0,7.130000000000001,Northeast,Suburban,2.0
IL-6,Likely D,D+13.8,13.803499999999998,0.9089253388777672,D,D,2.0,2.0,7.119999999999999,Midwest,Urban,2.0
IL-17,Likely D,D+13.9,13.944666666666668,0.9108543219733146,D,D,2.0,2.0,5.700000000000001,Midwest,Mixed,2.0
AL-2,Likely D,D+14.1,14.143499999999998,0.9135087735795472,D,D,0.0,2.0,9.46,Deep South,Rural,2.0
IL-8,Likely D,D+14.2,14.203499999999998,0.9142956182923244,D,D,0.0,2.0,9.52,Midwest,Urban,2.0
RI-2,Likely D,D+14.4,14.390199999999997,0.9167026688484916,D,D,0.0,2.0,8.769999999999998,Northeast,Mixed,2.0
NY-22,Likely D,D+14.4,14.400199999999996,0.9168298453040628,D,D,0.0,2.0,8.779999999999998,Northeast,Mixed,2.0
NJ-9,Likely D,D+14.4,14.4236,0.91712674850334,D,D,2.0,2.0,4.93,Mid-Atlantic,Suburban,2.0
AZ-4,Likely D,D+15.1,15.069133333333331,0.9249456334049776,D,D,0.0,2.0,8.200000000000001,Southwest,Suburban,2.0
MI-3,Likely D,D+15.2,15.191366666666664,0.92634771129305,D,D,0.0,2.0,8.01,Midwest,Suburban,2.0
CA-6,Likely D,D+15.2,15.2102,0.9265615838475918,R,R,0.0,2.0,9.59,Pacific,Mixed,2.0
GA-2,Likely D,D+15.3,15.335733333333334,0.9279725967413114,D,D,2.0,2.0,8.340000000000002,Southeast,Rural,2.0
CT-2,Likely D,D+15.4,15.3969,0.9286510220602366,D,D,0.0,2.0,8.84,Northeast,Suburban,2.0
IL-14,Likely D,D+15.6,15.6169,0.9310426356845533,D,D,2.0,2.0,7.060000000000001,Midwest,Exurban,2.0
OR-5,Likely D,D+16.3,16.280199999999997,0.9378107880435425,D,D,2.0,2.0,8.659999999999998,Pacific,Mixed,2.0
CA-25,Likely D,D+16.6,16.6302,0.9411272486770323,D,D,2.0,2.0,9.01,Pacific,Mixed,2.0
NY-6,Likely D,D+17.6,17.641266666666667,0.9497987937640452,D,D,0.0,2.0,13.27,Mid-Atlantic,Urban,2.0
NJ-3,Safe D,D+18.0,18.04243333333333,0.9528926055156004,D,D,2.0,2.0,10.11,Mid-Atlantic,Mixed,2.0
VA-10,Safe D,D+18.1,18.07913333333333,0.9531664128568492,D,D,0.0,2.0,11.21,Mid-Atlantic,Suburban,2.0
CA-21,Safe D,D+18.2,18.1502,0.953692322282986,D,D,2.0,2.0,10.53,Pacific,Mixed,2.0
CA-35,Safe D,D+18.5,18.49903333333333,0.956193254203246,D,D,2.0,2.0,12.44,Pacific,Urban,2.0
CA-3,Safe D,D+18.9,18.8902,0.9588443156559112,D,D,2.0,2.0,11.27,Pacific,Mixed,2.0
IL-13,Safe D,D+19.1,19.09466666666666,0.9601682594802786,D,D,2.0,2.0,10.849999999999998,Midwest,Mixed,2.0
NY-20,Safe D,D+19.1,19.10456666666667,0.9602313161238694,D,D,0.0,2.0,15.670000000000003,Northeast,Urban,2.0
NJ-6,Safe D,D+19.3,19.25913333333333,0.9612034793701684,D,D,2.0,2.0,10.39,Mid-Atlantic,Suburban,2.0
NM-1,Safe D,D+19.3,19.28243333333333,0.96134803503322,D,D,0.0,2.0,13.35,Southwest,Mixed,2.0
OR-6,Safe D,D+19.5,19.460199999999997,0.9624340202566464,D,D,2.0,2.0,11.839999999999998,Pacific,Mixed,2.0
MA-9,Safe D,D+19.5,19.4769,0.96253452163137,D,D,0.0,2.0,12.92,Northeast,Suburban,2.0
CA-1,Safe D,D+19.5,19.5002,0.9626743104237588,Vacant,Vacant,0.0,2.0,13.88,Pacific,Mixed,2.0
OR-4,Safe D,D+19.8,19.8302,0.9646010805894856,D,D,2.0,2.0,12.21,Pacific,Mixed,2.0
NJ-11,Safe D,D+20.0,19.999133333333333,0.9655499999727848,D,D,2.0,2.0,11.13,Mid-Atlantic,Suburban,2.0
CA-27,Safe D,D+20.3,20.2902,0.967127694061374,D,D,2.0,2.0,12.669999999999998,Pacific,Mixed,2.0
CA-47,Safe D,D+20.4,20.386899999999997,0.9676362310250488,D,D,2.0,2.0,11.83,Pacific,Suburban,2.0
CA-38,Safe D,D+20.4,20.444566666666663,0.9679358669752672,D,D,0.0,2.0,17.009999999999998,Pacific,Urban,2.0
CA-7,Safe D,D+20.5,20.4602,0.9680166345408934,D,D,0.0,2.0,14.84,Pacific,Mixed,2.0
CA-42,Safe D,D+20.5,20.514566666666667,0.9682959838731126,D,D,2.0,2.0,15.080000000000002,Pacific,Urban,2.0
DE-AL,Safe D,D+20.6,20.63243333333333,0.9688935298592308,D,D,0.0,2.0,14.7,Mid-Atlantic,Mixed,2.0
MA-1,Safe D,D+21.1,21.135733333333334,0.9713246314072912,D,D,0.0,2.0,16.14,Northeast,Mixed,2.0
PA-6,Safe D,D+21.3,21.289133333333332,0.9720282253489873,D,D,2.0,2.0,12.419999999999998,Mid-Atlantic,Suburban,2.0
FL-23,Safe D,D+21.4,21.386799999999997,0.9724674233128208,D,D,0.0,2.0,17.639999999999997,Southeast,Urban,2.0
CA-49,Safe D,D+21.6,21.5869,0.9733464223480104,D,D,2.0,2.0,13.03,Pacific,Suburban,2.0
CO-7,Safe D,D+21.6,21.629133333333336,0.9735284262419832,D,D,0.0,2.0,14.760000000000002,Mountain West,Suburban,2.0
CT-3,Safe D,D+21.7,21.712433333333333,0.97388386881573,D,D,0.0,2.0,15.78,Northeast,Suburban,2.0
IL-11,Safe D,D+21.8,21.751366666666662,0.9740484012164332,D,D,2.0,2.0,12.57,Midwest,Suburban,2.0
MI-11,Safe D,D+22.9,22.8602,0.9783324402968578,D,D,0.0,2.0,17.24,Midwest,Mixed,2.0
CA-39,Safe D,D+23.0,23.0069,0.978844716561198,D,D,2.0,2.0,14.45,Pacific,Suburban,2.0
CA-41,Safe D,D+23.0,23.044566666666665,0.9789743250956324,D,D,2.0,2.0,17.61,Pacific,Urban,2.0
CA-9,Safe D,D+23.1,23.147966666666665,0.9793261363935228,D,D,2.0,2.0,15.84,Pacific,Exurban,2.0
CA-33,Safe D,D+23.2,23.1869,0.979457105577998,D,D,2.0,2.0,14.63,Pacific,Suburban,2.0
CA-26,Safe D,D+23.3,23.29243333333333,0.9798080410420246,D,D,0.0,2.0,17.36,Pacific,Suburban,2.0
CA-4,Safe D,D+23.5,23.47573333333333,0.9804036725170284,D,D,2.0,2.0,16.479999999999997,Pacific,Mixed,2.0
CA-31,Safe D,D+24.0,24.002433333333332,0.9820209518464268,D,D,2.0,2.0,16.07,Pacific,Suburban,2.0
NY-25,Safe D,D+24.0,24.025733333333328,0.9820893870245316,D,D,0.0,2.0,19.03,Northeast,Mixed,2.0
WA-10,Safe D,D+24.1,24.054666666666662,0.982174012163876,D,D,0.0,2.0,17.81,Northwest,Suburban,2.0
MD-2,Safe D,D+24.3,24.297966666666667,0.9828702619794196,D,D,0.0,2.0,18.99,Mid-Atlantic,Mixed,2.0
NY-26,Safe D,D+24.5,24.474566666666664,0.9833588316482476,D,D,0.0,2.0,21.04,Northeast,Urban,2.0
WA-6,Safe D,D+24.8,24.814666666666668,0.9842614396453234,D,D,0.0,2.0,18.57,Northwest,Suburban,2.0
PA-12,Safe D,D+24.8,24.844566666666665,0.9843384497517742,D,D,2.0,2.0,19.41,Appalachia,Urban,2.0
PA-4,Safe D,D+25.0,24.974666666666664,0.9846692388567816,D,D,2.0,2.0,16.73,Mid-Atlantic,Suburban,2.0
CA-46,Safe D,D+25.2,25.164566666666666,0.9851397616822456,D,D,2.0,2.0,19.73,Pacific,Urban,2.0
KY-3,Safe D,D+25.4,25.354566666666667,0.9855962913462456,D,D,2.0,2.0,19.92,Appalachia,Urban,2.0
ME-1,Safe D,D+25.5,25.534566666666663,0.9860160323803784,D,D,0.0,2.0,22.1,Northeast,Urban,2.0
CA-50,Safe D,D+26.1,26.065733333333327,0.987185604568506,D,D,2.0,2.0,19.069999999999997,Pacific,Mixed,2.0
MA-3,Safe D,D+26.3,26.345733333333335,0.9877627209520312,D,D,0.0,2.0,21.35,Northeast,Mixed,2.0
CA-51,Safe D,D+26.6,26.605733333333333,0.9882755933141756,D,D,2.0,2.0,19.61,Pacific,Mixed,2.0
MA-4,Safe D,D+27.2,27.205733333333335,0.9893794685359216,D,D,0.0,2.0,22.21,Northeast,Mixed,2.0
CO-6,Safe D,D+27.2,27.244666666666667,0.989447435994722,D,D,0.0,2.0,21.0,Mountain West,Suburban,2.0
UT-1,Safe D,D+27.6,27.6468,0.9901247566648048,R,R,0.0,2.0,23.9,Mountain West,Urban,2.0
NJ-1,Safe D,D+27.7,27.717966666666666,0.9902400596655422,D,D,2.0,2.0,20.409999999999997,Mid-Atlantic,Mixed,2.0
MN-3,Safe D,D+27.7,27.7369,0.9902705099812236,D,D,0.0,2.0,21.18,Midwest,Suburban,2.0
TX-16,Safe D,D+27.8,27.8368,0.9904296273002834,D,D,2.0,2.0,22.09,Southwest,Urban,2.0
MS-2,Safe D,D+28.2,28.16903333333333,0.990940484986309,D,D,2.0,2.0,22.11,Deep South,Rural,2.0
MA-6,Safe D,D+28.6,28.572433333333333,0.9915245690199432,D,D,0.0,2.0,22.64,Northeast,Suburban,2.0
AL-7,Safe D,D+28.9,28.86456666666666,0.9919240906824256,D,D,0.0,2.0,25.429999999999996,Deep South,Rural,2.0
HI-2,Safe D,D+29.0,28.965733333333333,0.9920580455527686,D,D,0.0,2.0,23.97,Pacific,Mixed,2.0
RI-1,Safe D,D+29.1,29.095733333333328,0.9922269473027272,D,D,0.0,2.0,24.1,Northeast,Mixed,2.0
CA-52,Safe D,D+29.2,29.23573333333333,0.992404857303515,D,D,2.0,2.0,22.24,Pacific,Mixed,2.0
SC-6,Safe D,D+29.3,29.336799999999997,0.9925307742027978,D,D,0.0,2.0,25.589999999999996,Southeast,Rural,2.0
MD-3,Safe D,D+29.3,29.347966666666665,0.9925445587920864,D,D,0.0,2.0,24.04,Mid-Atlantic,Mixed,2.0
WA-2,Safe D,D+29.5,29.504666666666665,0.992735353254031,D,D,0.0,2.0,23.26,Northwest,Suburban,2.0
MI-6,Safe D,D+29.9,29.870199999999997,0.993161783798449,D,D,0.0,2.0,24.25,Midwest,Mixed,2.0
AZ-7,Safe D,D+30.0,29.9635,0.9932665851256034,D,D,0.0,2.0,25.28,Southwest,Mixed,2.0
FL-10,Safe D,D+30.0,30.03456666666666,0.9933453406229618,D,D,0.0,2.0,26.59999999999999,Southeast,Urban,2.0
MA-2,Safe D,D+30.1,30.101266666666668,0.9934184243871071,D,D,0.0,2.0,25.73,Northeast,Mixed,2.0
CA-2,Safe D,D+30.1,30.111266666666666,0.99342931252803,D,D,0.0,2.0,25.74,Pacific,Mixed,2.0
CT-1,Safe D,D+30.4,30.39243333333333,0.9937282325440951,D,D,0.0,2.0,24.459999999999994,Northeast,Suburban,2.0
NJ-12,Safe D,D+30.5,30.45456666666666,0.9937924439680192,D,D,0.0,2.0,27.019999999999996,Mid-Atlantic,Urban,2.0
HI-1,Safe D,D+30.5,30.481266666666663,0.9938198358816196,D,D,0.0,2.0,26.11,Pacific,Mixed,2.0
CT-4,Safe D,D+31.0,31.047966666666667,0.9943737002902128,D,D,0.0,2.0,25.74,Northeast,Suburban,2.0
IL-10,Safe D,D+31.7,31.726899999999997,0.9949726221065484,D,D,2.0,2.0,23.17,Midwest,Suburban,2.0
CA-24,Safe D,D+32.5,32.50126666666666,0.9955786444149424,D,D,2.0,2.0,26.129999999999995,Pacific,Mixed,2.0
TX-7,Safe D,D+33.8,33.762433333333334,0.9964138097735936,D,D,2.0,2.0,25.83,Urban South,Suburban,2.0
CA-28,Safe D,D+33.8,33.82126666666666,0.9964486782485628,D,D,2.0,2.0,27.449999999999996,Pacific,Mixed,2.0
MA-8,Safe D,D+34.2,34.237966666666665,0.9966861582809896,D,D,0.0,2.0,28.93,Northeast,Suburban,2.0
WA-1,Safe D,D+34.7,34.6902,0.9969260095018608,D,D,0.0,2.0,29.07,Northwest,Suburban,2.0
CA-32,Safe D,D+34.9,34.917966666666665,0.9970401755637714,D,D,2.0,2.0,27.61,Pacific,Suburban,2.0
NJ-8,Safe D,D+35.8,35.814566666666664,0.9974499638348224,D,D,2.0,2.0,30.379999999999995,Mid-Atlantic,Urban,2.0
IL-4,Safe D,D+37.2,37.164566666666666,0.9979627080215449,D,D,0.0,2.0,33.73,Midwest,Urban,2.0
PA-5,Safe D,D+37.3,37.3302,0.9980180694759548,D,D,2.0,2.0,29.71,Mid-Atlantic,Suburban,2.0
TX-20,Safe D,D+37.4,37.37456666666667,0.9980326419747688,D,D,2.0,2.0,31.94,Urban South,Urban,2.0
VA-4,Safe D,D+38.2,38.2435,0.9982974372795173,D,D,0.0,2.0,33.56,Mid-Atlantic,Mixed,2.0
VT-AL,Safe D,D+38.4,38.41456666666666,0.9983452145795362,D,D,0.0,2.0,34.97999999999999,Northeast,Rural,2.0
IL-2,Safe D,D+38.6,38.60456666666667,0.9983967124173476,D,D,0.0,2.0,35.17,Midwest,Urban,2.0
MD-5,Safe D,D+38.7,38.7435,0.9984333534118052,D,D,0.0,2.0,34.059999999999995,Mid-Atlantic,Mixed,2.0
CA-18,Safe D,D+39.1,39.06126666666666,0.998514045824153,D,D,2.0,2.0,32.69,Pacific,Mixed,2.0
VA-3,Safe D,D+39.1,39.084566666666674,0.9985197965648396,D,D,0.0,2.0,35.650000000000006,Mid-Atlantic,Urban,2.0
TX-29,Safe D,D+39.6,39.61456666666667,0.9986447697693478,D,D,2.0,2.0,34.18,Urban South,Urban,2.0
TX-33,Safe D,D+39.7,39.65456666666667,0.9986537624655134,D,D,0.0,2.0,36.22,Urban South,Urban,2.0
MN-4,Safe D,D+39.7,39.67456666666667,0.9986582364420832,D,D,0.0,2.0,36.24,Midwest,Urban,2.0
IL-3,Safe D,D+39.7,39.694566666666674,0.998662695570113,D,D,2.0,2.0,34.260000000000005,Midwest,Urban,2.0
NC-2,Safe D,D+40.0,40.03456666666667,0.99873627592354,D,D,2.0,2.0,34.6,Mid-Atlantic,Urban,2.0
IL-1,Safe D,D+40.6,40.554566666666666,0.9988410652922938,D,D,2.0,2.0,35.12,Midwest,Urban,2.0
VA-11,Safe D,D+41.7,41.7202,0.99904549876767,D,D,0.0,2.0,36.1,Mid-Atlantic,Suburban,2.0
NY-16,Safe D,D+41.9,41.85796666666666,0.9990671452668416,D,D,0.0,2.0,36.55,Northeast,Suburban,2.0
NY-14,Safe D,D+42.2,42.19456666666667,0.9991179926549932,D,D,0.0,2.0,38.76,Mid-Atlantic,Urban,2.0
CA-19,Safe D,D+42.3,42.261266666666664,0.9991277348334976,D,D,2.0,2.0,35.89,Pacific,Mixed,2.0
CA-10,Safe D,D+42.3,42.33796666666667,0.999138804780994,D,D,2.0,2.0,35.03,Pacific,Suburban,2.0
PA-2,Safe D,D+43.2,43.23456666666667,0.9992582535855828,D,D,2.0,2.0,37.8,Mid-Atlantic,Urban,2.0
CA-14,Safe D,D+43.2,43.24796666666666,0.9992599070794728,Vacant,Vacant,0.0,2.0,37.94,Pacific,Suburban,2.0
CA-8,Safe D,D+43.3,43.26349999999999,0.9992618192072324,D,D,2.0,2.0,36.58,Pacific,Exurban,2.0
IL-5,Safe D,D+43.4,43.414566666666666,0.9992801597248226,D,D,2.0,2.0,37.98,Midwest,Urban,2.0
FL-20,Safe D,D+43.8,43.79456666666667,0.9993243060808278,Vacant,Vacant,0.0,2.0,40.36,Southeast,Urban,2.0
IL-9,Safe D,D+43.9,43.87243333333333,0.99933301261958,D,D,0.0,2.0,37.94,Midwest,Suburban,2.0
CA-29,Safe D,D+43.9,43.92456666666667,0.9993387790784536,D,D,2.0,2.0,38.49,Pacific,Urban,2.0
WI-2,Safe D,D+43.9,43.94456666666667,0.9993409780287084,D,D,0.0,2.0,40.51,Midwest,Urban,2.0
MI-12,Safe D,D+44.4,44.37456666666667,0.9993865272868072,D,D,0.0,2.0,40.94,Midwest,Urban,2.0
GA-13,Safe D,D+45.3,45.26456666666667,0.9994710536403344,Vacant,Vacant,0.0,2.0,41.83,Southeast,Urban,2.0
OR-1,Safe D,D+45.3,45.267966666666666,0.999471353133286,D,D,2.0,2.0,37.96,Pacific,Suburban,2.0
