retention_level,race_id,district_dna_elasticity_original,district_elasticity_used,elasticity_source,selected_regime_reliability,selected_regime_scorable_elections,layer_2_environment_component,layer_3_environment_component,layer_2_margin_dem,layer_3_margin_dem,layer_3_minus_layer_2_margin,actual_dem_margin,scored
0.25,NE-2,0.876586301060832,0.9681058491902038,district_dna_behavior_model,high,5,-2.136666666666667,-2.068519497769736,2.163333333333332,2.231480502230264,0.06814716889693173,-2.6682462295530143,True
0.25,NE-3,0.5381993831039209,0.8835999645994532,district_dna_behavior_model,high,4,-2.136666666666667,-1.8879585910274987,-55.93666666666667,-55.687958591027495,0.24870807563917197,-62.50861474844935,True
0.25,NH-1,1.036519102896384,1.0080461133581926,district_dna_behavior_model,high,5,-2.136666666666667,-2.1538585288753387,5.763333333333334,5.746141471124662,-0.01719186220867197,8.117769274943381,True
0.25,NH-2,0.4422806238346661,0.8596460255706171,district_dna_behavior_model,high,5,-2.136666666666667,-1.836777007969219,8.663333333333334,8.963222992030783,0.2998896586974489,11.722651373283396,True
0.25,NJ-1,1.3868427484620605,1.0955329752626877,district_dna_behavior_model,high,5,-2.136666666666667,-2.340788790477943,24.263333333333332,24.059211209522054,-0.2041221238112776,27.141287452430724,True
0.25,NJ-2,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,-9.036666666666667,-9.448455398047855,-0.4117887313811881,-18.899798717883662,True
0.25,NJ-3,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,13.863333333333333,13.451544601952145,-0.4117887313811881,11.822342432639584,True
0.25,NJ-4,1.6051699060264135,1.150056151547266,district_dna_behavior_model,high,5,-2.136666666666667,-2.4572866438059924,-26.536666666666665,-26.857286643805992,-0.32061997713932655,-35.54768653315931,True
0.25,NJ-5,1.3967667823546064,1.098011319484331,district_dna_behavior_model,high,5,-2.136666666666667,-2.3460841859648545,12.263333333333334,12.053915814035147,-0.20941751929818686,10.410501498441397,True
0.25,NJ-6,0.9657579773033932,0.9903748288151112,district_dna_behavior_model,high,5,-2.136666666666667,-2.116100884234955,19.063333333333333,19.083899115765043,0.020565782431710034,16.439089547315312,True
0.25,NJ-7,1.5484050754091363,1.1358801832387988,district_dna_behavior_model,high,5,-2.136666666666667,-2.4269973248535672,3.7633333333333328,3.4730026751464327,-0.29033065818690007,-2.802707574824327,True
0.25,NJ-8,0.412988139378825,0.8523307684509053,district_dna_behavior_model,high,5,-2.136666666666667,-1.8211467419234346,43.16333333333333,43.47885325807656,0.315519924743235,50.177040188592414,True
0.25,NJ-9,0.8125907545661205,0.9521241431034079,district_dna_behavior_model,high,5,-2.136666666666667,-2.0343719190976155,18.763333333333332,18.865628080902383,0.10229474756905077,11.395882227437593,True
0.25,NJ-10,0.5320777845911057,0.8820712084035629,district_dna_behavior_model,high,5,-2.136666666666667,-1.8846921486222799,61.86333333333333,62.11530785137772,0.25197451804439197,57.60444694580863,True
0.25,NJ-11,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,16.763333333333332,16.351544601952142,-0.4117887313811899,18.81285079513564,True
0.25,NJ-12,1.0350507271182858,1.00767941362054,district_dna_behavior_model,high,5,-2.136666666666667,-2.153075013769221,34.26333333333333,34.24692498623078,-0.016408347102547793,27.21728119781866,True
0.25,NM-1,0.8135155640152111,0.9523550971871093,district_dna_behavior_model,high,5,-2.136666666666667,-2.0348653909897907,12.263333333333334,12.365134609010209,0.10180127567687514,11.512055039530267,True
0.25,NM-2,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,1.7633333333333332,1.3515446019521455,-0.41178873138118766,0.7006690091502182,True
0.25,NM-3,0.6203051416244906,0.9041043617424268,district_dna_behavior_model,high,5,-2.136666666666667,-1.9317696529229857,10.663333333333334,10.868230347077015,0.20489701374368074,16.314963905330572,True
0.25,NV-1,1.072278831652966,1.0169764453271284,district_dna_behavior_model,high,5,-2.136666666666667,-2.1729396715156315,8.363333333333333,8.327060328484368,-0.03627300484896523,5.609563670887769,True
0.25,NV-2,1.3774722206719827,1.0931928589698838,district_dna_behavior_model,high,5,-2.136666666666667,-2.335788741998986,-15.136666666666667,-15.335788741998986,-0.19912207533231907,-21.931220168889975,True
0.25,NV-3,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,6.463333333333333,6.051544601952145,-0.4117887313811881,3.966784180450412,True
0.25,NV-4,0.9021455067446706,0.9744887888699959,district_dna_behavior_model,high,5,-2.136666666666667,-2.082157712218892,8.163333333333334,8.217842287781108,0.05450895444777437,4.830394584852149,True
0.25,NY-1,1.6829012775037255,1.1694681262973627,district_dna_behavior_model,high,5,-2.136666666666667,-2.498763563188699,-1.9366666666666672,-2.298763563188699,-0.3620968965220317,-5.771559262747209,True
0.25,NY-2,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,-5.636666666666667,-6.048455398047855,-0.4117887313811881,-14.641355318077284,True
0.25,NY-3,0.8408532894888351,0.9591821893447968,district_dna_behavior_model,high,5,-2.136666666666667,-2.049452611233383,6.063333333333333,6.150547388766617,0.08721405543328409,-4.937592039231946,True
0.25,NY-4,1.5250840615821235,1.1300561906479984,district_dna_behavior_model,high,5,-2.136666666666667,-2.4145533940178905,12.363333333333333,12.08544660598211,-0.27788672735122333,0.5449689102057814,True
0.25,NY-5,1.2079722515488205,1.050863371425446,district_dna_behavior_model,low,2,-2.136666666666667,-2.245344736945704,62.26333333333333,62.154655263054295,-0.10867807027903353,50.57720557665124,True
0.25,NY-6,1.5624448458512763,1.1393863566683968,district_dna_behavior_model,medium,3,-2.136666666666667,-2.434488848748142,30.163333333333334,29.86551115125186,-0.29782218208147526,29.62045725241844,True
0.25,NY-7,1.7760281184628175,1.192724835279807,district_dna_behavior_model,medium,3,-2.136666666666667,-2.548455398047855,62.46333333333333,62.051544601952145,-0.4117887313811863,45.12591415565556,True
0.25,NY-8,0.755443732865069,0.937852729628762,district_dna_behavior_model,low,2,-2.136666666666667,-2.003878665640122,53.06333333333333,53.19612133435988,0.13278800102654742,43.123425344001774,True
0.25,NY-9,1.7760281184628175,1.192724835279807,district_dna_behavior_model,medium,3,-2.136666666666667,-2.548455398047855,51.46333333333333,51.051544601952145,-0.4117887313811863,59.55304328102523,False
0.25,NY-10,1.4103584101656723,1.1014055775665794,district_dna_behavior_model,high,4,-2.136666666666667,-2.3533365840672587,69.06333333333333,68.84666341593274,-0.21666991740059416,66.22982125453295,True
0.25,NY-11,1.7557593927059112,1.1876630952753287,district_dna_behavior_model,high,5,-2.136666666666667,-2.5376401469049528,-11.736666666666666,-12.137640146904953,-0.40097348023828694,-18.938367097020667,True
0.25,NY-12,1.0247009151095652,1.005094739176192,district_dna_behavior_model,high,5,-2.136666666666667,-2.1475524260397973,71.26333333333334,71.25244757396021,-0.010885759373124415,57.30410470053131,True
0.25,NY-13,1.509433097062764,1.126147651247621,district_dna_behavior_model,high,4,-2.136666666666667,-2.4062021481657507,76.86333333333333,76.59379785183425,-0.26953548149907647,81.64781680030814,False
0.25,NY-14,1.311038247384291,1.0766022008160434,district_dna_behavior_model,high,4,-2.136666666666667,-2.3003400357436132,56.46333333333333,56.299659964256385,-0.16367336907694607,34.35659395343525,True
0.25,NY-15,1.1770026433831295,1.0431292836265675,district_dna_behavior_model,high,4,-2.136666666666667,-2.2288195693487665,69.86333333333333,69.77118043065123,-0.09215290268210197,59.49357134431643,True
0.25,NY-16,1.0152486293575045,1.0027342053420083,characteristics_model_sparse_history_fallback,insufficient_single_cycle,1,-2.136666666666667,-2.1425087520807584,43.56333333333333,43.557491247919245,-0.005842085414087705,23.857723705645835,True
0.25,NY-17,1.191447510874891,1.0467366225643657,district_dna_behavior_model,medium,3,-2.136666666666667,-2.2365272502125286,9.963333333333333,9.863472749787471,-0.09986058354586191,2.6497727491177723,True
0.25,NY-18,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,high,5,-2.136666666666667,-1.7361614643827838,6.263333333333334,6.6638385356172165,0.40050520228388287,2.2727856296562576,True
0.25,NY-19,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,2.4633333333333325,2.051544601952145,-0.41178873138118766,-1.9017215980750368,True
0.25,NY-20,0.8211030222758013,0.9542499247885363,district_dna_behavior_model,high,5,-2.136666666666667,-2.03891400596484,19.063333333333333,19.161085994035158,0.09775266070182553,11.843893927404793,True
0.25,NY-21,1.5575692052207786,1.1381687554475384,district_dna_behavior_model,high,5,-2.136666666666667,-2.431887240806241,-16.53666666666667,-16.83188724080624,-0.29522057413957015,-13.10351257004941,True
0.25,NY-22,1.0930692144962553,1.022168459556757,district_dna_behavior_model,high,4,-2.136666666666667,-2.184033275252938,5.363333333333333,5.315966724747062,-0.0473666085862714,5.979976713713724,True
0.25,NY-23,0.8237629492240548,0.9549141924294549,district_dna_behavior_model,high,5,-2.136666666666667,-2.040333324490936,-19.336666666666666,-19.240333324490933,0.09633334217573264,-19.235870197239045,True
0.25,NY-24,1.7110414926094877,1.1764956254230503,district_dna_behavior_model,high,5,-2.136666666666667,-2.5137789863205846,-21.336666666666666,-21.713778986320584,-0.3771123196539179,-21.475877769021977,True
0.25,NY-25,0.952889973603973,0.9871612824933381,district_dna_behavior_model,high,5,-2.136666666666667,-2.109234606927433,19.563333333333333,19.590765393072566,0.02743205973923324,11.181094073476263,True
0.25,NY-26,0.6583251970343336,0.9135991685570544,district_dna_behavior_model,high,5,-2.136666666666667,-1.95205689015024,23.263333333333332,23.44794310984976,0.18460977651642807,28.41026661360923,True
0.25,OH-1,1.398686516515271,1.098490737643891,district_dna_behavior_model,high,5,-2.136666666666667,-2.347108542765781,4.363333333333333,4.152891457234219,-0.21044187609911447,5.5175158698570534,True
0.25,OH-2,1.6955079361260457,1.1726164065117544,district_dna_behavior_model,high,5,-2.136666666666667,-2.5054903885801156,-49.53666666666667,-49.90549038858011,-0.3688237219134436,-49.00760872094376,True
0.25,OH-3,1.2645458754579002,1.0649915893890907,district_dna_behavior_model,high,5,-2.136666666666667,-2.275532029328024,43.66333333333333,43.52446797067197,-0.13886536266135607,40.90812490098417,True
0.25,OH-4,0.952556433024622,0.9870779868923286,district_dna_behavior_model,high,5,-2.136666666666667,-2.1090566319932758,-39.83666666666667,-39.80905663199328,0.027610034673394068,-38.38969381987621,True
0.25,OH-5,1.6266788216152448,1.155427606062696,district_dna_behavior_model,high,5,-2.136666666666667,-2.4687636516206277,-30.936666666666667,-31.268763651620628,-0.3320969849539601,-33.81796618524882,True
0.25,OH-6,0.5093982338530653,0.8764074093748931,district_dna_behavior_model,high,5,-2.136666666666667,-1.8725904980310222,-32.836666666666666,-32.57259049803102,0.264076168635647,-35.445444267305795,True
0.25,OH-7,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,4,-2.136666666666667,-2.548455398047855,-11.336666666666666,-11.748455398047854,-0.4117887313811881,-10.71142690555484,True
0.25,OH-8,1.0417252588288144,1.0093462546728853,district_dna_behavior_model,high,4,-2.136666666666667,-2.156636497484399,-26.136666666666667,-26.1566364974844,-0.019969830817732515,-29.276914913450646,True
0.25,OH-9,0.6200545187790593,0.9040417733144235,district_dna_behavior_model,high,5,-2.136666666666667,-1.931635922315152,-3.036666666666667,-2.8316359223151517,0.20503074435151536,13.267197209200916,True
0.25,OH-10,1.6273344956772091,1.1555913485529317,district_dna_behavior_model,high,5,-2.136666666666667,-2.4691135147414314,-7.636666666666667,-7.969113514741432,-0.3324468480747651,-23.334102674008378,True
0.25,OH-11,0.6270542497692156,0.905789826882191,district_dna_behavior_model,high,4,-2.136666666666667,-1.9353709301049487,57.46333333333333,57.66462906989505,0.20129573656171829,55.50693060127023,True
0.25,OH-12,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,-35.03666666666667,-35.448455398047855,-0.4117887313811863,-38.53611210663307,True
0.25,OH-13,0.5841773711166917,0.8950821181418572,district_dna_behavior_model,high,5,-2.136666666666667,-1.912492125763102,0.6633333333333327,0.8875078742368978,0.22417454090356514,5.352502909542244,True
0.25,OH-14,1.6595964911416907,1.1636481862163073,district_dna_behavior_model,high,5,-2.136666666666667,-2.4863282912155102,-19.03666666666667,-19.38632829121551,-0.3496616245488404,-23.4826346337719,True
0.25,OH-15,1.4195946169094464,1.1037121496582496,district_dna_behavior_model,high,5,-2.136666666666667,-2.358264959769794,-10.936666666666667,-11.158264959769793,-0.22159829310312595,-13.9195465888693,True
0.25,OK-1,1.7760281184628175,1.192724835279807,district_dna_behavior_model,medium,3,-2.136666666666667,-2.548455398047855,-25.536666666666665,-25.948455398047855,-0.4117887313811899,-26.478511317158823,True
0.25,OK-2,1.5997455399944946,1.1487015162893817,district_dna_behavior_model,high,5,-2.136666666666667,-2.4543922398049793,-55.53666666666667,-55.85439223980498,-0.3177255731383113,-49.055992955557855,True
0.25,OK-3,0.9199531335134488,0.9789359148453244,district_dna_behavior_model,high,5,-2.136666666666667,-2.0916597380528437,-48.73666666666667,-48.69165973805285,0.04500692861382305,-49.07873713164654,True
0.25,OK-4,1.1811192565970456,1.0441573317652495,district_dna_behavior_model,high,5,-2.136666666666667,-2.231016165538417,-35.73666666666667,-35.831016165538415,-0.09434949887174326,-33.49514130734905,True
0.25,OK-5,1.515490656991607,1.127660414989609,district_dna_behavior_model,high,5,-2.136666666666667,-2.4094344200277984,-21.036666666666665,-21.3094344200278,-0.27276775336113346,-21.59752111457118,True
0.25,OR-1,0.6234454376117619,0.9048885926810322,district_dna_behavior_model,high,5,-2.136666666666667,-1.9334452930284725,39.16333333333333,39.36655470697153,0.20322137363820048,35.98469586743295,True
0.25,OR-2,1.358574518408709,1.0884735067675804,district_dna_behavior_model,high,5,-2.136666666666667,-2.325705059460064,-28.536666666666665,-28.72570505946006,-0.18903839279339607,-35.14591351449416,True
0.25,OR-3,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,high,4,-2.136666666666667,-1.7361614643827838,47.16333333333333,47.563838535617215,0.4005052022838882,43.63276124667858,True
0.25,OR-4,0.2916330002450836,0.8220245632227342,district_dna_behavior_model,high,5,-2.136666666666667,-1.7563924834192426,10.563333333333333,10.943607516580757,0.38027418324742435,7.46644567458129,True
0.25,OR-5,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,high,5,-2.136666666666667,-1.7361614643827838,6.763333333333334,7.1638385356172165,0.40050520228388287,-2.0781076948919948,True
0.25,OR-6,0.9801732695262292,0.9939747818755899,characteristics_model_sparse_history_fallback,no_scorable_history,0,-2.136666666666667,-2.123792783940844,11.063333333333333,11.076207216059155,0.012873882725822128,2.449240259938786,True
0.25,PA-1,0.6153333002308261,0.9028627361572733,district_dna_behavior_model,low,2,-2.136666666666667,-1.9291167129227078,0.4633333333333325,0.6708832870772916,0.20754995374395913,-9.734335020959223,True
0.25,PA-2,0.3594433500441463,0.8389589459960887,district_dna_behavior_model,low,2,-2.136666666666667,-1.7925756146116432,42.56333333333333,42.90742438538836,0.34409105205502755,51.3035466539535,True
0.25,PA-3,0.9077775200468108,0.9758952801995007,district_dna_behavior_model,low,2,-2.136666666666667,-2.0851629153596,80.76333333333334,80.8148370846404,0.051503751307066636,95.14274347850797,False
0.25,PA-4,0.979343732652928,0.9937676203585246,district_dna_behavior_model,low,2,-2.136666666666667,-2.123350148832715,18.763333333333332,18.776649851167285,0.013316517833953156,22.578077075125755,True
0.25,PA-5,1.465270887053774,1.1151189547341007,district_dna_behavior_model,low,2,-2.136666666666667,-2.382637499948529,32.16333333333333,31.917362500051468,-0.2459708332818593,30.163141763910833,True
0.25,PA-6,0.9731619875487442,0.992223843662021,district_dna_behavior_model,low,2,-2.136666666666667,-2.120051612624519,14.563333333333333,14.579948387375481,0.01661505404214836,16.62843088307814,True
0.25,PA-7,0.9278121123904014,0.9808985497071765,district_dna_behavior_model,low,2,-2.136666666666667,-2.095853234541001,0.46333333333333293,0.5041467654589993,0.04081343212566635,1.9660414091366865,True
0.25,PA-8,0.7433401188371312,0.9348300755133149,district_dna_behavior_model,low,2,-2.136666666666667,-1.9974202613467833,-3.036666666666667,-2.8974202613467828,0.1392464053198843,2.4490564196231257,True
0.25,PA-9,0.3454010745139717,0.8354521469670093,district_dna_behavior_model,low,2,-2.136666666666667,-1.7850827540195102,-40.63666666666667,-40.28508275401951,0.3515839126471576,-38.62170194859629,True
0.25,PA-10,1.1412133316984006,1.0341915638675632,district_dna_behavior_model,low,2,-2.136666666666667,-2.209722641463694,-8.236666666666666,-8.309722641463694,-0.07305597479702719,-7.666923120942565,True
0.25,PA-11,0.9496639507960144,0.986355642864175,district_dna_behavior_model,low,2,-2.136666666666667,-2.107513223586454,-25.436666666666667,-25.407513223586456,0.029153443080211616,-23.09027668183798,True
0.25,PA-12,0.2665952536405079,0.8157718483194702,district_dna_behavior_model,low,2,-2.136666666666667,-1.7430325159092686,17.763333333333332,18.15696748409073,0.3936341507573964,12.393646156655103,True
0.25,PA-13,0.7821909089543975,0.9445323429819622,district_dna_behavior_model,low,2,-2.136666666666667,-2.0181507728381263,-49.33666666666667,-49.21815077283813,0.118515893828544,-100.0,False
0.25,PA-14,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,low,2,-2.136666666666667,-1.7361614643827838,-35.63666666666667,-35.23616146438278,0.4005052022838882,-100.0,False
0.25,PA-15,0.3984934724639746,0.8487109930267156,district_dna_behavior_model,low,2,-2.136666666666667,-1.8134124884337495,-41.13666666666667,-40.81341248843375,0.32325417823292213,-39.878615482424806,True
0.25,PA-16,0.4521639327842849,0.8621141994897329,district_dna_behavior_model,low,2,-2.136666666666667,-1.8420506729097297,-24.736666666666668,-24.44205067290973,0.29461599375693837,-18.724317655745217,True
0.25,PA-17,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,low,2,-2.136666666666667,-1.7361614643827838,3.6633333333333327,4.063838535617216,0.4005052022838833,6.784363038706332,True
0.25,RI-1,0.4281652289420214,0.8561209663308785,district_dna_behavior_model,high,4,-2.136666666666667,-1.8292451313936442,28.963333333333335,29.270754868606357,0.3074215352730221,28.2408411703906,True
0.25,RI-2,0.719053136883493,0.9287648502190761,district_dna_behavior_model,high,5,-2.136666666666667,-1.9844608966347597,11.563333333333333,11.71553910336524,0.15220577003190705,3.7112920149784423,True
0.25,SC-1,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,4,-2.136666666666667,-2.548455398047855,-12.736666666666666,-13.148455398047854,-0.4117887313811881,-13.921395330074336,True
0.25,SC-2,0.5806722469850667,0.8942067781105945,district_dna_behavior_model,high,4,-2.136666666666667,-1.910621815896304,-14.736666666666666,-14.510621815896304,0.22604485077036252,-20.15959305396423,True
0.25,SC-3,0.8433981956748504,0.9598177326741553,district_dna_behavior_model,high,5,-2.136666666666667,-2.0508105554804454,-41.63666666666667,-41.550810555480446,0.08585611118622438,-97.63682806613592,False
0.25,SC-4,0.9757348928046704,0.9928663792420989,district_dna_behavior_model,high,4,-2.136666666666667,-2.121424496980618,-22.636666666666667,-22.62142449698062,0.015242169686047191,-90.81073670934664,False
0.25,SC-5,0.4115407246868914,0.851969303357485,district_dna_behavior_model,high,5,-2.136666666666667,-1.82037441150716,-22.336666666666666,-22.02037441150716,0.31629225515950665,-29.550654304591923,True
0.25,SC-6,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,high,4,-2.136666666666667,-1.7361614643827838,31.963333333333335,32.36383853561722,0.40050520228388464,24.188259377902455,True
0.25,SC-7,0.563811041221124,0.8899960033059666,district_dna_behavior_model,high,5,-2.136666666666667,-1.9016247937304158,-20.836666666666666,-20.601624793730416,0.23504187293625023,-29.704764343253306,True
0.25,SD-AL,1.288495119399347,1.070972470850972,district_dna_behavior_model,high,4,-2.136666666666667,-2.2883111793849107,-30.336666666666666,-30.488311179384908,-0.1516445127182422,-77.42198199737068,False
0.25,TN-1,0.967887285901744,0.9909065843207814,district_dna_behavior_model,high,4,-2.136666666666667,-2.1172370684987367,-58.33666666666667,-58.31723706849874,0.019429598167931772,-58.61183066227667,True
0.25,TN-2,0.7843032530483682,0.9450598619159057,district_dna_behavior_model,high,5,-2.136666666666667,-2.019277904960319,-33.336666666666666,-33.21927790496032,0.11738876170634427,-35.81790702823423,True
0.25,TN-3,0.6770157844473831,0.9182667976498009,district_dna_behavior_model,high,5,-2.136666666666667,-1.962030057645075,-36.03666666666667,-35.86203005764507,0.17463660902159717,-38.184957213631584,True
0.25,TN-4,0.2537183026375453,0.8125560675738456,district_dna_behavior_model,high,5,-2.136666666666667,-1.7361614643827838,-41.83666666666667,-41.436161464382785,0.4005052022838882,-44.830687800181046,True
0.25,TN-5,0.9946177520706668,0.9975820246799018,district_dna_behavior_model,high,4,-2.136666666666667,-2.1315002593993904,-13.436666666666667,-13.43150025939939,0.005166407267276796,-13.517116709976271,True
0.25,TN-6,0.8729693546464583,0.9672025836085748,district_dna_behavior_model,high,4,-2.136666666666667,-2.066589520310322,-33.236666666666665,-33.166589520310325,0.07007714635633988,-32.66278074263187,True
0.25,TN-7,0.8273749604500604,0.9558162255389151,district_dna_behavior_model,high,5,-2.136666666666667,-2.042260668568149,-19.236666666666668,-19.14226066856815,0.09440599809851946,-21.815929477607813,True
0.25,TN-8,0.6342542012942906,0.9075878818315684,district_dna_behavior_model,high,5,-2.136666666666667,-1.9392127741801182,-41.43666666666667,-41.23921277418012,0.19745389248654988,-49.68737370135273,True
0.25,TN-9,0.5626647181081881,0.8897097302748743,district_dna_behavior_model,high,5,-2.136666666666667,-1.9010131236873153,47.96333333333333,48.19898687631269,0.2356535429793567,43.81561851282128,True
0.25,TX-1,0.6904899719122918,0.9216317271740821,district_dna_behavior_model,high,5,-2.136666666666667,-1.9692197903952893,-48.03666666666667,-47.869219790395285,0.16744687627138433,-56.15992363484501,True
0.25,TX-2,1.592412433006881,1.1468702082218938,district_dna_behavior_model,high,5,-2.136666666666667,-2.4504793449007805,-26.936666666666667,-27.250479344900782,-0.31381267823411463,-31.827675900072517,True
0.25,TX-3,1.1209744861134272,1.0291372858843002,district_dna_behavior_model,medium,3,-2.136666666666667,-2.1989233341727887,-16.53666666666667,-16.598923334172788,-0.062256667506119356,-23.637818149644616,True
0.25,TX-4,0.5185222809951298,0.8786859716770151,district_dna_behavior_model,medium,3,-2.136666666666667,-1.8774590261498894,-30.136666666666667,-29.87745902614989,0.25920764051677736,-35.78077333218754,True
0.25,TX-5,0.7353707624849993,0.9328398759151094,district_dna_behavior_model,medium,3,-2.136666666666667,-1.9931678682052842,-26.536666666666665,-26.393167868205282,0.14349879846138336,-30.03561908805699,True
0.25,TX-6,0.835681270667608,0.9578905731432997,district_dna_behavior_model,high,5,-2.136666666666667,-2.0466928579495174,-28.136666666666667,-28.046692857949516,0.08997380871715066,-100.0,False
0.25,TX-7,1.7760281184628175,1.192724835279807,district_dna_behavior_model,high,5,-2.136666666666667,-2.548455398047855,29.563333333333333,29.151544601952146,-0.4117887313811863,27.585808644385654,True
0.25,TX-8,0.5342897155854937,0.8826235973270563,district_dna_behavior_model,medium,3,-2.136666666666667,-1.8858724196221441,-29.336666666666666,-29.08587241962214,0.25079424704452435,-37.521780875502294,True
0.25,TX-9,1.0558444215440208,1.0128722548567377,district_dna_behavior_model,medium,3,-2.136666666666667,-2.1641703845438967,53.26333333333333,53.235829615456105,-0.02750371787722372,53.3504067674366,True
0.25,TX-10,1.205890721964772,1.0503435478463792,district_dna_behavior_model,high,5,-2.136666666666667,-2.244234047231764,-22.936666666666667,-23.044234047231765,-0.10756738056509718,-29.0012979435335,True
0.25,TX-11,0.5497522930970398,0.8864850905507176,district_dna_behavior_model,medium,3,-2.136666666666667,-1.8941231434767003,-44.53666666666667,-44.294123143476696,0.24254352318997263,-100.0,False
0.25,TX-12,0.5568455451863353,0.8882564992861682,district_dna_behavior_model,high,5,-2.136666666666667,-1.8979080534747799,-22.236666666666668,-21.99790805347478,0.2387586131918873,-28.54327482677043,True
0.25,TX-13,0.5088836658099648,0.8762789055074066,district_dna_behavior_model,medium,3,-2.136666666666667,-1.872315928100826,-49.63666666666667,-49.372315928100825,0.26435073856584523,-50.70734172733921,True
0.25,TX-14,0.639361264214448,0.9088632764961562,district_dna_behavior_model,high,5,-2.136666666666667,-1.9419378674467875,-32.63666666666667,-32.44193786744679,0.19472879921988095,-40.31780585412083,True
0.25,TX-15,0.8650764737207082,0.9652314823360224,district_dna_behavior_model,high,5,-2.136666666666667,-2.062377933924635,-5.036666666666667,-4.962377933924635,0.07428873274203163,-8.480535127626096,True
0.25,TX-16,0.7634598784792433,0.9398546139812188,district_dna_behavior_model,high,4,-2.136666666666667,-2.0081560252065382,35.26333333333333,35.39184397479346,0.12851064146013158,26.92696151392728,True
0.25,TX-17,0.5894637269421417,0.8964022878989754,district_dna_behavior_model,high,4,-2.136666666666667,-1.9153128884774777,-26.636666666666667,-26.415312888477477,0.2213537781891901,-32.96686601383921,True
0.25,TX-18,0.4678172662542701,0.8660233304917877,district_dna_behavior_model,high,5,-2.136666666666667,-1.8504031828174534,48.46333333333333,48.74959681718255,0.2862634838492184,44.51967133386234,True
0.25,TX-19,0.8828612600497249,0.9696729043332594,district_dna_behavior_model,medium,3,-2.136666666666667,-2.0718677722587313,-50.33666666666667,-50.27186777225874,0.06479889440793585,-80.30377317707098,False
0.25,TX-20,1.063897759751164,1.0148834273725433,district_dna_behavior_model,low,2,-2.136666666666667,-2.168467589819335,32.96333333333334,32.931532410180665,-0.03180092315267302,36.8483798836292,True
0.25,TX-21,1.2831148598356947,1.06962885036913,district_dna_behavior_model,high,4,-2.136666666666667,-2.2854403102887084,-23.836666666666666,-23.98544031028871,-0.14877364362204304,-25.681878084470178,True
0.25,TX-22,1.4826844106542507,1.1194676607200915,district_dna_behavior_model,high,5,-2.136666666666667,-2.3919292350719292,-20.136666666666667,-20.391929235071927,-0.25526256840526074,-26.682005679580456,True
0.25,TX-23,0.2979219659314848,0.8235951162798647,district_dna_behavior_model,high,5,-2.136666666666667,-1.7597482317846447,-11.336666666666668,-10.959748231784644,0.3769184348820236,-17.10062459286508,True
0.25,TX-24,1.698405974852713,1.1733401381727002,district_dna_behavior_model,high,5,-2.136666666666667,-2.50703676189567,-16.436666666666667,-16.80703676189567,-0.37037009522900277,-19.49769159741459,True
0.25,TX-25,0.7906122624790517,0.9466354205280716,district_dna_behavior_model,high,5,-2.136666666666667,-2.0226443485283134,-35.336666666666666,-35.22264434852831,0.11402231813835328,-100.0,False
0.25,TX-26,1.2929615592418606,1.072087881730748,district_dna_behavior_model,high,4,-2.136666666666667,-2.2906944406313654,-22.636666666666667,-22.790694440631366,-0.15402777396469958,-69.29172185055637,False
0.25,TX-27,0.7993523752507361,0.9488181023103743,district_dna_behavior_model,high,5,-2.136666666666667,-2.0273080119365003,-26.536666666666665,-26.4273080119365,0.10935865473016548,-28.88753640829457,True
0.25,TX-28,0.534883032638002,0.8827717673055758,district_dna_behavior_model,medium,3,-2.136666666666667,-1.8861890094762475,6.863333333333333,7.113810990523753,0.2504776571904195,13.301646928089577,True
0.25,TX-29,0.7961523798054054,0.9480189625344434,district_dna_behavior_model,medium,3,-2.136666666666667,-2.025600516615261,36.56333333333333,36.67439948338474,0.11106615005140696,42.81425816584163,True
0.25,TX-30,0.4213395429774222,0.8544163772945772,district_dna_behavior_model,medium,3,-2.136666666666667,-1.8256029928194137,54.56333333333333,54.87439700718059,0.31106367384725786,52.99729105382992,True
0.25,TX-31,1.5079943181904722,1.1257883427906994,district_dna_behavior_model,high,5,-2.136666666666667,-2.405434425762795,-24.436666666666667,-24.705434425762796,-0.2687677590961286,-100.0,False
