race_id,state,district,region,district_type,dra_population_dataset,dra_data_status,total_population,voting_age_population,white_population_share,black_population_share,hispanic_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,black_vap_share,hispanic_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,pres_2020_margin_dem,pres_2024_margin_dem,dra_composite_margin_dem,dra_composite_dem_two_party_share,dra_map_year,dra_source_zip,dra_data_available,presidential_margin_average_2020_2024_dem,presidential_swing_2020_to_2024_dem,presidential_margin_range_2020_2024,presidential_average_absolute_margin,presidential_baseline_competitiveness,presidential_party_lean,presidential_trend_direction,dra_composite_minus_presidential_average_dem,dra_composite_absolute_margin,dra_composite_competitiveness,structural_profile_version,structural_profile_stage,political_baseline_method,demographic_source,structural_profile_notes
TX-28,TX,28,Southwest,Rural,2020 Census,available,766987.0,542258.0,7.419030570270422,0.7388651958898912,90.79475923320734,0.7811084151361105,1.4374428771282954,0.0671458577524782,8.59590822081002,0.7146044871629372,89.50001659726551,0.8252529238849404,1.5026057706848033,0.0628851948703384,9.599999999999994,-10.3,23.626445153891453,61.813222576945726,2026.0,TX-2026-Congressional-district-data.zip,True,-0.3500000000000032,-19.899999999999995,19.899999999999995,9.949999999999998,90.05,Republican,Republican,23.976445153891454,23.626445153891453,76.37355484610855,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-29,TX,29,Urban South,Urban,2020 Census,available,766987.0,548260.0,10.80096533578796,27.322627371780747,58.4653977186054,3.71388302539678,3.0969234159118733,0.2698872340730677,12.820012402874548,27.31240652245285,55.67796301025061,4.1018859665122385,3.093240433371028,0.2622843176595046,43.00000000000001,30.4,46.30182002022244,73.15091001011122,2026.0,TX-2026-Congressional-district-data.zip,True,36.7,-12.600000000000009,12.600000000000009,36.7,63.3,Democratic,Republican,9.60182002022244,46.30182002022244,53.69817997977756,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-30,TX,30,Urban South,Urban,2020 Census,available,766987.0,555763.0,13.32160779778536,46.17183863611769,35.63724026613228,5.041676064913747,2.5677097525772927,0.1770564559764376,15.424740401933915,46.62419052725712,32.35803750879422,5.235145196783521,2.538312194226676,0.1622993974050089,56.8,40.7,56.863042006627,78.4315210033135,2026.0,TX-2026-Congressional-district-data.zip,True,48.75,-16.099999999999994,16.099999999999994,48.75,51.25,Democratic,Republican,8.113042006626998,56.863042006627,43.136957993373,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-31,TX,31,Urban South,Mixed,2020 Census,available,766987.0,571338.0,52.8198000748383,17.17056482052499,23.32673174382356,5.4110434727055345,3.220393565992644,1.1101883082764117,56.91429591590267,15.461600663705198,20.578361670324743,4.953460123429563,3.0748873696480894,0.9078688972202094,-17.699999999999996,-21.8,-22.672843497548637,38.66357825122568,2026.0,TX-2026-Congressional-district-data.zip,True,-19.75,-4.100000000000005,4.100000000000005,19.75,80.25,Republican,Republican,-2.9228434975486373,22.672843497548637,77.32715650245136,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-32,TX,32,Urban South,Mixed,2020 Census,available,766987.0,592618.0,49.17501861178873,14.374689531895584,24.511888728231376,10.174618344248335,2.9360341179185565,0.1883995426258854,52.37066710764776,13.565568376255868,21.681757894630262,10.307820552193824,2.854283872578963,0.1670553375024046,-10.099999999999994,-17.7,-13.864492786260117,43.06775360686994,2026.0,TX-2026-Congressional-district-data.zip,True,-13.899999999999997,-7.600000000000005,7.600000000000005,13.899999999999997,86.10000000000001,Republican,Republican,0.03550721373987997,13.864492786260117,86.13550721373988,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-33,TX,33,Urban South,Urban,2020 Census,available,766987.0,580868.0,22.470263511637093,15.79166270093235,54.953864928610265,6.293457385848782,3.195230166873754,0.1591943540112153,26.79885963764573,15.679293746599916,50.25100367036917,6.372359985401158,3.1609591163569,0.153218975739755,44.900000000000006,32.5,45.26022502499096,72.63011251249549,2026.0,TX-2026-Congressional-district-data.zip,True,38.7,-12.400000000000006,12.400000000000006,38.7,61.3,Democratic,Republican,6.560225024990956,45.26022502499096,54.73977497500904,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-34,TX,34,Southwest,Rural,2020 Census,available,766987.0,565686.0,18.675153555405764,2.542415973152087,76.5903463813598,1.9477513960471295,1.79794442409063,0.1401588292891535,21.257199223597546,2.418302733318484,73.70926627139438,1.9908571186135064,1.852264330388237,0.1325823866950923,2.8999999999999986,-10.1,5.4954996633100475,52.74774983165502,2026.0,TX-2026-Congressional-district-data.zip,True,-3.6000000000000005,-12.999999999999998,12.999999999999998,6.499999999999999,93.5,Republican,Republican,9.095499663310047,5.4954996633100475,94.50450033668996,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-35,TX,35,Urban South,Mixed,2020 Census,available,766987.0,571449.0,31.29492416429483,8.780983250042048,57.09431841739169,2.6639304186381256,2.9833621691110803,0.3941396659917313,34.55093980390201,8.220331123162348,53.72885419346258,2.5557836307352013,2.978393522431573,0.3501624816912795,-1.9000000000000057,-10.4,-4.330570491462342,47.83471475426883,2026.0,TX-2026-Congressional-district-data.zip,True,-6.150000000000003,-8.499999999999995,8.499999999999995,6.150000000000003,93.85,Republican,Republican,1.8194295085376613,4.330570491462342,95.66942950853766,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-36,TX,36,Urban South,Rural,2020 Census,available,766987.0,577079.0,45.15200388011792,19.679473054953995,26.532653095815185,7.57783378336269,2.3767026038250973,0.1577601706417449,48.45229162731619,18.71875427801046,23.850287395659866,7.481298054512467,2.362414851346176,0.1466003788042885,-18.4,-24.9,-19.79364565685024,40.10317717157488,2026.0,TX-2026-Congressional-district-data.zip,True,-21.65,-6.5,6.5,21.65,78.35,Republican,Republican,1.8563543431497571,19.79364565685024,80.20635434314975,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-37,TX,37,Urban South,Mixed,2020 Census,available,766987.0,621812.0,43.60034785465725,9.918421042338396,37.66087300045503,8.00991411849223,2.9494632894690525,0.2521555124141608,47.21845187934617,9.453822055540902,34.02555756402256,8.103092252963918,2.86453140177417,0.2299730465156671,62.39999999999999,56.2,62.568252400251694,81.28412620012585,2026.0,TX-2026-Congressional-district-data.zip,True,59.3,-6.199999999999989,6.199999999999989,59.3,40.7,Democratic,Republican,3.268252400251697,62.568252400251694,37.431747599748306,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
TX-38,TX,38,Urban South,Mixed,2020 Census,available,766986.0,570722.0,48.930749713814855,11.456532453004357,26.584057596879212,11.936723747239194,2.5555877160730445,0.1951795730300162,51.84485616464759,10.720105410339883,24.358268999618023,11.657864950010689,2.4221950441721187,0.1710114556649296,-17.800000000000004,-20.9,-23.52583926115699,38.237080369421506,2026.0,TX-2026-Congressional-district-data.zip,True,-19.35,-3.0999999999999943,3.0999999999999943,19.35,80.65,Republican,Republican,-4.1758392611569874,23.52583926115699,76.47416073884301,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
UT-1,UT,1,Mountain West,Urban,2020 Census,available,817904.0,617587.0,62.316971184882334,3.4389121461687435,23.680162953109413,6.009629491969718,2.8239255462743795,2.95682622899509,66.07409158547702,2.826484365765471,20.878677821910113,5.940053789992342,2.651286377465847,2.37585959549019,24.6,23.6,10.442137873422688,55.22106893671134,2026.0,UT-2026-Congressional-district-data.zip,True,24.1,-1.0,1.0,24.1,75.9,Democratic,Republican,-13.657862126577314,10.442137873422688,89.5578621265773,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
UT-2,UT,2,Mountain West,Rural,2020 Census,available,817904.0,571033.0,79.12138832919267,2.021997691660635,13.29288033803478,3.026883350613275,2.221287583872924,1.142554627437939,81.00319946482954,1.6923715442014735,11.870067053918074,2.869536436598235,2.132801431791157,0.9139576872089704,-30.4,-28.9,-45.239199100772815,27.380400449613592,2026.0,UT-2026-Congressional-district-data.zip,True,-29.65,1.5,1.5,29.65,70.35,Republican,Democratic,-15.589199100772817,45.239199100772815,54.760800899227185,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
UT-3,UT,3,Mountain West,Rural,2020 Census,available,817904.0,588889.0,78.82551008431308,1.2446448482951544,12.970104070893406,2.387566266945754,3.711071225962949,1.530741994170465,80.7860224932033,1.0309243337878615,11.540035558483856,2.261716554393103,3.4536219898826435,1.2635657993272076,-40.7,-41.3,-52.77031917625908,23.61484041187046,2026.0,UT-2026-Congressional-district-data.zip,True,-41.0,-0.5999999999999943,0.5999999999999943,41.0,59.0,Republican,Republican,-11.770319176259079,52.77031917625908,47.22968082374092,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
UT-4,UT,4,Mountain West,Rural,2020 Census,available,817904.0,546542.0,81.15964709794792,1.5017654883702731,10.322116042958587,3.8696472935699058,1.9092705256362603,1.613636808231773,82.63591819109968,1.223693696001405,9.50082518818316,3.639427527985041,1.808278229303512,1.3107867281928929,-33.0,-32.4,-48.07969512074719,25.960152439626405,2026.0,UT-2026-Congressional-district-data.zip,True,-32.7,0.6000000000000014,0.6000000000000014,32.7,67.3,Republican,Democratic,-15.379695120747186,48.07969512074719,51.92030487925281,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
VA-1,VA,1,Mid-Atlantic,Exurban,2020 Census adjusted,available,784672.0,610718.0,70.80843970474287,14.690851718934791,5.390787488275356,7.173570612944007,2.015619265119694,0.2047989478406264,73.05581299388588,14.171843633231704,4.450990473508232,6.342043299853615,1.844550185191856,0.1719287789126896,-6.699999999999996,-4.899999999999999,-10.163970740007954,44.91801462999602,2022.0,VA-2022-Congressional-district-data.zip,True,-5.799999999999997,1.7999999999999972,1.7999999999999972,5.799999999999997,94.2,Republican,Democratic,-4.363970740007957,10.163970740007954,89.83602925999205,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
VA-2,VA,2,Mid-Atlantic,Mixed,2020 Census adjusted,available,784672.0,609706.0,58.74174177235839,25.15343990864973,7.466176950369071,7.4911555401492596,2.34658557970719,0.4352136943844052,61.29167172374882,23.954824128350385,6.289752766087262,6.944822586623717,2.1612055646491917,0.3652580095980686,2.0,-0.1999999999999957,-1.820666036210461,49.08966698189477,2022.0,VA-2022-Congressional-district-data.zip,True,0.9000000000000021,-2.1999999999999957,2.1999999999999957,1.0999999999999979,98.9,Democratic,Republican,-2.720666036210463,1.820666036210461,98.17933396378955,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
VA-3,VA,3,Mid-Atlantic,Urban,2020 Census adjusted,available,784672.0,613711.0,38.87178336935688,47.82928408303087,8.318380163941113,4.5258400962440355,2.490212470943273,0.4680936748093471,41.96339971093886,45.367281994293734,7.373666106685394,4.415922152283404,2.3704968625297576,0.4124090980934022,38.1,34.60000000000001,36.682118153330734,68.34105907666537,2022.0,VA-2022-Congressional-district-data.zip,True,36.35000000000001,-3.499999999999993,3.499999999999993,36.35000000000001,63.64999999999999,Democratic,Republican,0.33211815333072536,36.682118153330734,63.317881846669266,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
