race_id,state,district,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem
PA-5,PA,5,2022,2020 Census,PA-2022-Congressional-district-data.zip,764866,444427,48208,205169,61977,9628,934,594459,365957,31662,146654,45182,6847,686,369834,239379,124749,58.10521058590655,6.302803366864262,26.824175737972404,8.102987974364137,1.258782584138921,0.12211289297733198,61.56135242295937,5.326187340085691,24.670162282007674,7.600524174080971,1.1518035726601834,0.11539904350005635,65.74034405483786,31.480688109675718
PA-6,PA,6,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,529533,125169,61429,45534,12609,1169,588040,427673,82272,43258,30945,8698,796,358761,197319,153180,69.2323079658606,16.364870094552757,8.031362438289683,5.953215212116141,1.6485283658271275,0.15283762865032216,72.72855588055235,13.990884973811305,7.356302292361064,5.26239711584246,1.4791510781579484,0.13536494116046527,56.29659428414917,12.59318856829834
PA-7,PA,7,2022,2020 Census,PA-2022-Congressional-district-data.zip,764865,524516,146250,66126,29717,11738,1038,606167,440493,98047,44286,21716,8444,729,331652,166598,157633,68.57628470383662,19.121021356710006,8.645447235786708,3.8852607976571027,1.534649905538886,0.13571022337275204,72.66858802937145,16.1749154935851,7.305907447947513,3.5825110901781194,1.3930154561366752,0.12026388767451873,51.382501981611874,2.765003963223751
PA-8,PA,8,2022,2020 Census,PA-2022-Congressional-district-data.zip,764866,570830,100601,69281,20186,12091,1147,615677,481366,67114,47272,15070,8678,753,322731,161233,154463,74.63137333859787,13.152761398728666,9.057926486469526,2.6391550938334296,1.5807997740780737,0.1499609081852246,78.18482743386548,10.90084573566984,7.678051965559863,2.447712030821356,1.409505308790161,0.12230439012664109,51.07223404794486,2.144468095889717
PA-9,PA,9,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,669737,44306,27688,10160,11451,914,610368,545984,28370,18578,7211,8339,616,328237,108816,210881,87.56288699690403,5.792663793824785,3.619989958999247,1.3283407246255543,1.4971289013471676,0.11949836833737762,89.45160952081368,4.648015623361644,3.043737548495334,1.1814184229841669,1.3662249659221977,0.10092272202998846,34.03722900121052,-31.925541997578957
PA-10,PA,10,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,544794,72462,101805,41079,12109,1180,600698,448938,47283,68934,29488,8761,797,344832,161274,174967,71.22756463894235,9.473841101163083,13.310209396703204,5.370758723119404,1.583157267174295,0.15427579282068446,74.73605705362762,7.8713430043049915,11.475649993840499,4.908955914619326,1.4584699799233558,0.13267898344925402,47.96381167079565,-4.072376658408701
PA-11,PA,11,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,625709,70434,41832,21199,10785,897,591963,498270,45997,26950,14813,7710,563,339190,130528,199525,81.80656953393022,9.208695925027195,5.46920759769057,2.771603840682788,1.4100545979415948,0.11727575098318133,84.17249051038662,7.7702491540856435,4.552649405452706,2.5023523429673813,1.3024462677565996,0.09510729555732368,39.547587811654495,-20.904824376691018
PA-12,PA,12,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,557398,21121,133410,40854,10487,833,629692,477362,15269,95178,32534,7609,570,378447,232214,137277,72.87543929378295,2.7614059492929464,17.442316542548742,5.34134172872563,1.3710934231445067,0.10890825035561878,75.80880811571372,2.424836269160161,15.115008607382658,5.166652903324165,1.2083685357285785,0.09052044491592715,62.846997626464514,25.693995252929028
PA-13,PA,13,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,685539,27923,28330,8131,12151,755,608305,555296,17552,18063,5797,8796,469,338347,98250,232506,89.62887519872814,3.650714375366078,3.703926449669484,1.0630648062923604,1.5886484394611329,0.09871035896577693,91.28578591331652,2.8853946622171445,2.969398574728138,0.9529758920278478,1.4459851554729946,0.07709948134570652,29.704676559155388,-40.590646881689224
PA-14,PA,14,2022,2020 Census,PA-2022-Congressional-district-data.zip,764866,691321,12146,35308,7699,11304,782,624593,572257,8304,24619,5495,8276,500,351158,133973,209404,90.38459024195087,1.58799057612706,4.61623343173837,1.006581545002654,1.4779059338498508,0.10224013095104241,91.62078345418537,1.329505774160133,3.9416067743314445,0.8797729081177663,1.3250228548830998,0.0800521299470215,39.016299868657484,-21.967400262685036
PA-15,PA,15,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,691812,16775,20569,18712,11614,890,621955,564442,12831,16172,15457,8613,663,333329,111913,212888,90.44902100242658,2.193200359802527,2.689236256380219,2.4464479959835996,1.518439879507991,0.11636055560204167,90.7528679727633,2.063010989541044,2.6001881165036056,2.4852280309668706,1.3848268765425151,0.10659935204315425,34.455866823070124,-31.088266353859748
PA-16,PA,16,2022,2020 Census,PA-2022-Congressional-district-data.zip,764865,665554,20408,46299,14306,12168,635,610144,543898,12768,29501,9923,8764,430,350209,144993,196616,87.01587861910272,2.6681832741725664,6.053225078935498,1.8703954292587581,1.5908689768782727,0.08302118674537337,89.14256306707925,2.09262075837835,4.835088110347721,1.6263373892064823,1.4363822310798762,0.07047516651806787,42.44413935230044,-15.111721295399127
PA-17,PA,17,2022,2020 Census,PA-2022-Congressional-district-data.zip,764864,626441,18447,72514,32398,10475,739,615543,518521,12366,51282,22206,7621,492,396088,212852,173541,81.90227282235796,2.4118013136975986,9.480639695422978,4.235785708308928,1.3695245167768388,0.09661848380888628,84.23798174944723,2.0089579444490475,8.33118076235129,3.607546507717576,1.2380938455964896,0.07992942816342644,55.086919276487926,10.173838552975857
RI-1,RI,1,2022,2020 Census,RI-2022-Congressional-district-data.zip,548078,350196,101746,63733,25544,11232,1341,440812,299123,70297,44874,19920,8011,961,214602,139330,71111,63.895284977685655,18.564145979221937,11.62845434408971,4.660650491353421,2.049343341641153,0.2446732034491441,67.85727248804479,15.94716114806312,10.179849913341743,4.518933241381814,1.8173280219231782,0.21800676932569893,66.20858102746138,32.417162054922755
RI-2,RI,2,2022,2020 Census,RI-2022-Congressional-district-data.zip,549301,403854,80355,36192,22906,12125,990,446782,343312,55691,25492,17026,8636,694,247042,140742,101341,73.5214390652848,14.628591610064428,6.5887373225244446,4.170026997948302,2.2073507967398567,0.18022905474412027,76.84105447399403,12.464915775478868,5.705690918613552,3.8108070602665283,1.9329337350206588,0.15533302595001588,58.13791137750276,16.275822755005514
SC-1,SC,1,2022,2020 Census,SC-2022-Congressional-district-data.zip,731203,498807,59591,137077,20720,15289,1603,570538,405889,38918,99209,14413,10965,1048,310262,132131,172675,68.21730764233736,8.149720392285042,18.746777570660953,2.8336864044595003,2.0909378107037306,0.21922776575041406,71.14144894818575,6.821280966386113,17.388675250377712,2.5262121015602816,1.921870234760875,0.18368627505968052,43.34921228584739,-13.301575428305217
SC-2,SC,2,2022,2020 Census,SC-2022-Congressional-district-data.zip,731203,446768,51434,198945,21602,16743,1489,563028,360714,33556,142949,15340,12326,1039,311092,130786,174743,61.10040576966998,7.0341615119193985,27.207902593397456,2.954309541946628,2.289788198352578,0.20363702008881254,64.06679596751849,5.95991673593498,25.3893234439495,2.7245536634057275,2.1892339279751627,0.1845378915435822,42.80641117537124,-14.387177649257517
SC-3,SC,3,2022,2020 Census,SC-2022-Congressional-district-data.zip,731204,524457,42512,137366,11378,15656,890,577297,427484,27422,101520,8411,11995,575,291872,88660,198613,71.72512732424877,5.813972571266022,18.786275786237493,1.556063697682179,2.141126142635981,0.12171705844059934,74.04923289052256,4.750067989267223,17.585402314579845,1.4569623607952233,2.0777866505455598,0.0996021112183157,30.86262892788393,-38.27474214423214
SC-4,SC,4,2022,2020 Census,SC-2022-Congressional-district-data.zip,731204,468620,77653,148194,24037,15395,1218,565412,379099,50888,107592,17341,11342,780,288566,109701,173235,64.08881789486928,10.619881729312203,20.267121077018178,3.2873179030749284,2.105431589542727,0.16657458110185394,67.04827630117508,9.000162713207361,19.028955876422856,3.0669670965596767,2.005970867261395,0.13795250189242533,38.77237255068284,-22.45525489863432
SC-5,SC,5,2022,2020 Census,SC-2022-Congressional-district-data.zip,731204,468920,39825,188617,18837,16711,1042,562685,374151,25482,138774,12693,11840,681,302318,121084,176405,64.12984611681556,5.446496463367268,25.795400462798344,2.5761620560062584,2.285408723147029,0.14250469089337586,66.49386424020544,4.528643912668723,24.662822005207175,2.255791428596817,2.1041968419275436,0.12102686227640687,40.70200914991815,-18.595981700163705
SC-6,SC,6,2022,2020 Census,SC-2022-Congressional-district-data.zip,731204,304061,45619,358538,15872,12507,1473,586760,261421,31196,275133,12439,9509,1030,291706,189704,98062,41.583607310682105,6.238888189889552,49.03392213390518,2.1706664624372953,1.710466572939973,0.20144856975618294,44.55330970072943,5.316654168654987,46.89021064830595,2.119946826641216,1.620594450882814,0.17554025495943826,65.92300688754057,31.846013775081143
SC-7,SC,7,2022,2020 Census,SC-2022-Congressional-district-data.zip,731203,466919,36204,201791,11220,15810,1022,588740,395217,23662,149479,8195,11752,693,300403,120932,176079,63.85627520674833,4.951292595900181,27.59712419123007,1.534457599326042,2.162190253595787,0.13976966724698886,67.1292930665489,4.019091619390563,25.389645684003124,1.3919557020076774,1.9961273227570744,0.11770900567313246,40.716337105359734,-18.56732578928053
TN-1,TN,1,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,674765,37332,24950,9239,19531,1017,616550,552337,23185,16903,6671,15172,685,277288,62302,210212,87.87478625967123,4.861754122762807,3.2492436880673967,1.2031968911444761,2.5435261912482696,0.13244412147352877,89.58511069661827,3.7604411645446434,2.7415456978347255,1.081988484307842,2.4607898791663287,0.11110210039737248,22.861944707427874,-54.27611058514425
TN-2,TN,2,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,630609,41552,55736,18435,20070,1023,609512,513810,26464,38406,13658,15347,677,295090,102150,187017,82.12434119793559,5.411325600263586,7.258510869664305,2.4007938833475935,2.6137202733271603,0.13322550272116018,84.2985864101117,4.341834123036134,6.3011064589376415,2.2408090406751633,2.5179159721219597,0.11107246452900026,35.32560769382398,-29.34878461235203
TN-3,TN,3,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,595695,45941,88022,15686,22484,1073,606482,484588,28990,63327,11428,17246,676,293167,98961,188765,77.57748371796825,5.982905982905983,11.463123363169075,2.042791041724456,2.928095995290876,0.13973701311808884,79.901464511725,4.780026447610976,10.441694889543301,1.884309839368687,2.8436128359951325,0.11146250012366402,34.39418057457442,-31.211638850851156
TN-4,TN,4,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,492688,100984,127933,31036,18886,1248,586518,395002,65271,91453,21913,14413,839,253710,107089,139838,64.16286068883966,13.151167318468858,16.66074119220546,4.041824733581552,2.45952770712789,0.16252729950733913,67.34695269369396,11.128558714310559,15.592530834518293,3.73611722061386,2.457384087103891,0.14304761320198187,43.368687911811996,-13.262624176376013
TN-5,TN,5,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,470378,43125,224855,14541,15695,1596,586652,373255,27649,163517,10221,11784,1034,268154,117159,144965,61.2574247497301,5.616177717350961,29.282913406027834,1.8936774536347902,2.0439631135959035,0.20784741186996253,63.62460197868583,4.713015552661544,27.872912731909206,1.7422594655775485,2.008686580800884,0.17625440636015902,44.696021730173506,-10.607956539652989
TN-6,TN,6,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,590253,50988,89498,19138,18092,1002,614497,485740,33671,65220,14919,14132,722,290775,117131,166615,76.86877092636654,6.640177842371961,11.655343150086408,2.4923457195284104,2.356124922024663,0.13049066835445017,79.04676507777906,5.479440908580514,10.613558731775745,2.427839354789364,2.299767126609243,0.11749447108773517,41.280229501032615,-17.439540997934774
TN-7,TN,7,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,556416,53522,119509,20919,18449,2094,593732,444772,34363,85320,14800,13844,1270,284294,115202,162197,72.46217138034905,6.970181189288305,15.563681920530923,2.7242857198670087,2.4026171062587336,0.2727020554233719,74.91123941441593,5.787628088093618,14.370119852054462,2.4927071473324665,2.3316917397074772,0.2139012214265022,41.5293494208703,-16.941301158259403
TN-8,TN,8,2026,2020 Census,TN-2026-Congressional-district-data.zip,767871,460793,53788,214948,25245,14170,1024,590123,370795,33646,156789,18249,10716,724,296029,118574,172000,60.009168206638876,7.004822424599966,27.992722735980394,3.287661599409276,1.8453620464895797,0.13335573292909877,62.83351097991436,5.7015232417648525,26.568867846194777,3.092406159393889,1.8158926189963787,0.12268628743499237,40.80681685216158,-18.386366295676833
TN-9,TN,9,2026,2020 Census,TN-2026-Congressional-district-data.zip,767872,428649,51955,250663,24444,14059,931,580407,337997,32478,183802,16531,10407,618,272310,121432,145709,55.82297570428405,6.766101641940323,32.64385210035006,3.183343057176196,1.8309041090181697,0.12124416569428238,58.23448028710887,5.595728514645757,31.667777955813765,2.8481737815016013,1.7930521168766056,0.10647700665222852,45.45614488229062,-9.087710235418749
TX-1,TX,1,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,456512,131370,149986,12466,21274,1024,585465,369670,83739,108939,8862,15937,719,276348,73502,198719,59.520174396697726,17.12806084066614,19.555220623035332,1.625320898528919,2.7737106365557693,0.13350943366706347,63.141263781780296,14.302989931080424,18.607260895185878,1.5136686223770848,2.7221097759900252,0.12280836599967547,27.000855922210263,-45.99828815557947
TX-2,TX,2,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,377278,219272,101564,56906,21624,2454,565217,297654,145819,69485,41253,15528,1683,272501,97814,168919,49.189621206096064,28.588750526410486,13.241945430626595,7.4194217111893686,2.8193437437661917,0.3199532716982165,52.66189799669861,25.798764014528935,12.293508510890508,7.298612745193439,2.747263440413151,0.29776174460428473,36.671128056895846,-26.657743886208305
TX-3,TX,3,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,415627,149552,94200,91019,23390,1771,559537,323213,96391,63626,62400,16566,1156,275070,103182,165424,54.18957557298885,19.498635570094407,12.281824854919314,11.867085100529735,3.04959536471935,0.23090352248473572,57.76436589537421,17.22692154406232,11.371187249458034,11.152077521236308,2.960662118858985,0.20659938484854443,38.41388502118345,-23.172229957633114
TX-4,TX,4,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,440182,94705,80321,130942,23651,1592,576718,350322,63059,56851,89994,16573,1038,290307,108931,175513,57.39106399456575,12.347666909608638,10.472276583566606,17.07225806956311,3.083624624667693,0.2075654476542627,60.74407249296883,10.934113379502634,9.857677409063008,15.604506882046339,2.8736748289458625,0.1799839783048214,38.29611452517894,-23.40777094964211
TX-5,TX,5,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,362141,228669,134474,29658,23947,1265,575347,295704,150962,95060,22003,17681,879,240195,95035,140690,47.21605450939846,29.813934264857163,17.532761311469425,3.866819124704852,3.1222171953370785,0.16493108748909693,51.395766380984,26.238426549543146,16.522203122637297,3.8243008132483527,3.073101971505891,0.15277736739741407,40.31604624032241,-19.36790751935518
TX-6,TX,6,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,359233,243041,105042,44858,25215,3124,576920,292573,162723,74277,33913,18328,2012,251592,93682,152480,46.836908578633015,31.68776002722341,13.695408135991874,5.848599780700325,3.2875394237451223,0.4073080769295959,50.71292380226028,28.205470429175623,12.874748665326216,5.878284684184982,3.1768702766414756,0.34874852665880884,38.05705186015713,-23.885896279685735
TX-7,TX,7,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,215919,269732,133284,146116,17395,1498,592451,184825,194592,97504,112111,12829,1052,230811,147431,78287,28.151585359334643,35.167740783090196,17.37760874695399,19.05064883759438,2.2679654283579773,0.1953096988606065,31.196672805008347,32.84524796143479,16.45773236942802,18.923252724697907,2.1654111479261577,0.17756742751721238,65.3164568177992,30.632913635598403
TX-8,TX,8,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,297571,261846,142464,57751,22603,1516,572866,240465,179318,100738,44499,16458,1039,230531,90659,135516,38.79739813060717,34.13956168748623,18.574499958930204,7.529593070025959,2.946986063649058,0.19765654437428534,41.97578491305122,31.301910045281094,17.58491514595036,7.767785136489161,2.872923161786526,0.1813687668669462,40.083563612247154,-19.83287277550569
TX-9,TX,9,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,192417,476484,80038,14619,22544,1059,555835,157067,325886,56937,11006,16542,742,171862,80136,88734,25.087387400307957,62.12412987443073,10.43537895687932,1.9060296980261726,2.939293625576444,0.13807274438810566,28.257846303309435,58.62998911547491,10.243507515719593,1.9800840177390773,2.9760630402907338,0.13349285309489328,47.45425475217623,-5.091490495647539
TX-10,TX,10,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,458377,161528,79772,52840,19208,1521,607084,379564,114502,60167,40152,14552,1031,289247,115400,166722,59.76333366797612,21.060070118528735,10.4006977953994,6.889295385710579,2.5043449237079636,0.1983084459058628,62.52248453261822,18.860981346897628,9.910819590040258,6.613911748621278,2.397032371138096,0.16982822805410783,40.90428963356278,-18.19142073287443
TX-11,TX,11,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,362807,296966,58335,38266,20827,2026,573499,293012,202469,40408,26867,15581,1361,244895,81025,158547,47.30288779340458,38.718518045286295,7.605735168914205,4.989132801468604,2.7154306396327446,0.2641505005951861,51.091980979914524,35.304159205159905,7.045871047726326,4.6847509760261135,2.716831241205303,0.2373151478904061,33.82073030237257,-32.35853939525487
TX-12,TX,12,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,381284,254786,82995,34453,23039,1948,574244,308850,171145,56726,25099,16955,1240,240507,93436,141600,49.71192471319592,33.219076724898855,10.82091352265423,4.491992693487634,3.0038318772026122,0.25398083670257776,53.7837574271564,29.803532992943765,9.878379225555687,4.370790117093082,2.9525776499188496,0.21593608291945585,39.753910039313126,-20.492179921373747
TX-13,TX,13,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,444351,215470,64153,25329,27251,1652,585859,362260,144047,44938,18286,20372,1083,253100,65762,181986,57.934619491595036,28.093044601798987,8.364287791057736,3.3024027786650882,3.552993727403463,0.21538826603319222,61.83399077252376,24.58731537793223,7.67044630192589,3.121228828096863,3.4772871970900847,0.18485676587711378,26.543907518930528,-46.912184962138944
TX-14,TX,14,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,385771,184950,132276,53395,19119,1281,576965,308968,124508,94913,38093,14013,879,266127,99570,161443,50.29694114763353,24.113837653050183,17.246185398187976,6.961656455715677,2.492741076445885,0.16701717239014482,53.55056199249521,21.57981853318659,16.4503912715676,6.602306899032004,2.428743511304845,0.15234892931113672,38.147525219050394,-23.704949561899216
TX-15,TX,15,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,117450,622979,14885,9596,12127,561,548298,98286,429437,10640,7098,8968,378,184425,94823,86317,15.313166976754495,81.22419284811868,1.9407108595060933,1.251129419403458,1.5811219746879672,0.07314335184299083,17.925653567950274,78.32182499297826,1.9405505765113131,1.2945515030147838,1.635606914488107,0.06894061258658613,52.34790769570498,4.695815391409959
TX-16,TX,16,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,90505,628547,34815,17087,19040,2826,575747,74938,464487,23656,12433,14391,1796,206514,140568,59560,11.800069623083573,81.95015039368333,4.539190364373842,2.227808294012806,2.482441032246961,0.3684547456475794,13.015786447866859,80.67553977702012,4.108749155445013,2.159455455260731,2.4995353862026204,0.31194257199776987,70.23904700991366,40.47809401982731
TX-17,TX,17,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,422960,187315,94581,49557,22323,1940,577865,341177,124417,65715,33954,16360,1260,265976,105515,153674,55.14565435920035,24.42218707748632,12.331499751625516,6.46125684007682,2.91047957788072,0.2529377942520538,59.04095247159804,21.5304612669049,11.37203326036358,5.875766831353344,2.831111072655378,0.2180440068182015,40.709675179116395,-18.580649641767206
TX-18,TX,18,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,98096,272100,343660,57190,16893,1457,584155,86103,187931,262961,47882,12133,1010,226122,183641,38612,12.78978652832447,35.47648134844528,44.80649606838186,7.456449718182968,2.2025145145876004,0.18996410630167135,14.739752291771875,32.17142710410764,45.01562085405415,8.196797082965993,2.077017230016006,0.17289931610617046,82.62700615964688,65.25401231929378
TX-19,TX,19,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,384927,293914,61084,18348,20658,1585,578679,310685,201052,42663,13951,15494,988,235011,59792,170342,50.18690016910326,38.32059735041142,7.964150630975492,2.392217860276641,2.6933963678654265,0.20665278551005428,53.68865986151217,34.743268720655145,7.3724811164739,2.410835713754949,2.677477496159356,0.17073368827968527,25.98138475844508,-48.03723048310984
TX-20,TX,20,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,123589,531165,87960,30499,23115,3012,577537,106250,386385,62291,22367,17754,2011,200873,137931,57789,16.1135716772253,69.25345540406812,11.468251743510645,3.97646896231618,3.0137407804825895,0.39270548262226085,18.397089710269643,66.902207131318,10.785629318987356,3.872825463996246,3.074088759681198,0.3482027991280212,70.47363580625384,40.94727161250766
TX-21,TX,21,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,416457,265655,40779,34159,22343,4930,612155,350514,195204,29944,25925,17102,4128,330078,127367,194796,54.29779122723071,34.63618027424194,5.316778511239434,4.45366088343088,2.91308718400703,0.6427749101353739,57.25902753387622,31.888002221659548,4.89157157909353,4.235038511488104,2.793736880365267,0.6743390154454346,39.53495590741333,-20.930088185173343
TX-22,TX,22,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,329709,222036,93682,113903,16881,1267,561423,257479,151748,63985,80199,12186,795,263341,100061,157975,42.98756041497444,28.949121693066505,12.21428785624789,14.850708030253447,2.2009499509118147,0.16519184810172793,45.8618546087353,27.02917408086238,11.396932437751927,14.284950919360268,2.170555891012659,0.14160445867020055,38.777922460431874,-22.444155079136245
TX-23,TX,23,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,233629,458207,42885,31647,17816,2560,563720,188414,320538,29422,21520,12813,1627,242633,108621,128685,30.460620584182,59.741169015902486,5.59135943633986,4.1261455539663645,2.322855537316799,0.3337735841676586,33.42333073156886,56.86120769176187,5.219257787554105,3.817498048676648,2.27293691903782,0.28861846306677075,45.772546838259466,-8.454906323481074
TX-24,TX,24,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,459976,136164,66748,86658,21006,4105,585881,371161,93052,45573,61257,15413,2702,326960,128188,191255,59.97181177777459,17.753104029142605,8.702624685946438,11.298496584687877,2.738768714463218,0.5352111574250933,63.350919384653196,15.882406154150758,7.778542058882264,10.455536192503256,2.630739006726622,0.46118580394312153,40.128598842359985,-19.742802315280034
TX-25,TX,25,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,358143,209569,159881,27639,22153,2198,576023,292948,137054,114359,20222,16448,1435,251142,101512,144879,46.69479404474913,27.32367041423127,20.84533375402712,3.603581286253874,2.888314925807087,0.28657591328145066,50.856997029632495,23.793147148638162,19.85320030623777,3.5106237077338927,2.855441536188659,0.24912199686470854,41.19955680199358,-17.600886396012843
TX-26,TX,26,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,426299,155807,89220,78429,24694,1796,573937,338130,103298,61517,56278,17710,1161,286044,105579,173751,55.58099420198778,20.314164386097808,11.632530929468166,10.225597044017695,3.219611284154751,0.23416303014262302,58.91413169041201,17.99814265328773,10.718423799127779,9.805605841756151,3.085704528545816,0.20228701059523954,37.79722908387928,-24.405541832241436
TX-27,TX,27,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,337561,341748,61457,18461,20604,1365,575420,277142,232963,43358,12877,15392,879,254486,99382,149708,44.01130658016368,44.55720892270664,8.01278248523117,2.4069508348902917,2.68635583132439,0.1779691181206461,48.16342845226096,40.485732160856415,7.535017899968718,2.2378436620207847,2.674915713739529,0.1527579854714817,39.89802882492272,-20.203942350154563
TX-28,TX,28,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,56903,696384,5667,5991,11025,515,542258,46612,485321,3875,4475,8148,341,164526,99714,61601,7.419030570270422,90.79475923320734,0.7388651958898912,0.7811084151361105,1.4374428771282954,0.06714585775247821,8.59590822081002,89.50001659726551,0.7146044871629372,0.8252529238849404,1.5026057706848033,0.06288519487033847,61.813222576945726,23.626445153891453
TX-29,TX,29,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,82842,448422,209561,28485,23753,2070,548260,70287,305260,149743,22489,16959,1438,161214,115754,42486,10.80096533578796,58.4653977186054,27.322627371780747,3.71388302539678,3.0969234159118733,0.26988723407306775,12.820012402874548,55.67796301025061,27.31240652245285,4.1018859665122385,3.093240433371028,0.2622843176595046,73.15091001011122,46.30182002022244
TX-30,TX,30,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,102175,273333,354132,38669,19694,1358,555763,85725,179834,259120,29095,14107,902,228690,176107,48429,13.32160779778536,35.63724026613228,46.17183863611769,5.041676064913747,2.5677097525772927,0.17705645597643768,15.424740401933917,32.35803750879422,46.62419052725712,5.235145196783521,2.538312194226676,0.16229939740500898,78.4315210033135,56.863042006627
TX-31,TX,31,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,405121,178913,131696,41502,24700,8515,571338,325173,117572,88338,28301,17568,5187,250916,94476,149878,52.8198000748383,23.326731743823558,17.17056482052499,5.4110434727055345,3.220393565992644,1.1101883082764115,56.91429591590267,20.578361670324746,15.461600663705198,4.953460123429563,3.0748873696480894,0.9078688972202094,38.66357825122568,-22.672843497548637
TX-32,TX,32,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,377166,188003,110252,78038,22519,1445,592618,310358,128490,80392,61086,16915,990,272323,114748,151688,49.17501861178873,24.511888728231376,14.374689531895585,10.174618344248337,2.9360341179185565,0.18839954262588546,52.37066710764776,21.681757894630266,13.565568376255868,10.307820552193824,2.854283872578963,0.1670553375024046,43.06775360686994,-13.864492786260115
TX-33,TX,33,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,172344,421489,121120,48270,24507,1221,580868,155666,291892,91076,37015,18361,890,192508,136594,51474,22.470263511637093,54.953864928610265,15.79166270093235,6.293457385848782,3.195230166873754,0.15919435401121532,26.79885963764573,50.25100367036917,15.679293746599916,6.372359985401158,3.1609591163569,0.153218975739755,72.63011251249549,45.26022502499096
TX-34,TX,34,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,143236,587438,19500,14939,13790,1075,565686,120249,416963,13680,11262,10478,750,198613,102616,91925,18.675153555405764,76.5903463813598,2.5424159731520874,1.9477513960471298,1.79794442409063,0.14015882928915352,21.257199223597542,73.70926627139438,2.418302733318484,1.9908571186135064,1.8522643303882367,0.13258238669509234,52.74774983165502,5.4954996633100475
TX-35,TX,35,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,240028,437906,67349,20432,22882,3023,571449,197441,307033,46975,14605,17020,2001,236320,110403,120398,31.29492416429483,57.09431841739169,8.780983250042048,2.6639304186381256,2.9833621691110803,0.3941396659917313,34.55093980390201,53.72885419346258,8.220331123162348,2.5557836307352013,2.978393522431573,0.35016248169127956,47.83471475426883,-4.330570491462342
TX-36,TX,36,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,346310,203502,150939,58121,18229,1210,577079,279608,137635,108022,43173,13633,846,267235,105333,157322,45.15200388011792,26.532653095815185,19.679473054953995,7.57783378336269,2.3767026038250973,0.1577601706417449,48.45229162731619,23.850287395659866,18.71875427801046,7.481298054512467,2.362414851346176,0.1466003788042885,40.10317717157488,-19.79364565685024
