race_id,state,district,region,district_type,college_share_tier,white_share_tier,black_share_tier,hispanic_share_tier,median_income_tier,pres_2020_margin_dem,pres_2024_margin_dem,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem,dra_data_available,dra_data_status,presidential_swing_2020_to_2024_dem,dra_composite_minus_2020_margin_dem,dra_composite_minus_2024_margin_dem
PA-6,PA,6,Mid-Atlantic,Suburban,Very High,High,Low,Low,,14.799999999999995,11.4,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,529533.0,125169.0,61429.0,45534.0,12609.0,1169.0,588040.0,427673.0,82272.0,43258.0,30945.0,8698.0,796.0,358761.0,197319.0,153180.0,69.2323079658606,16.364870094552757,8.031362438289683,5.953215212116141,1.6485283658271277,0.1528376286503221,72.72855588055235,13.990884973811305,7.356302292361064,5.26239711584246,1.4791510781579484,0.1353649411604652,56.29659428414917,12.59318856829834,True,available,-3.399999999999995,-2.206811431701656,1.1931885682983392
PA-7,PA,7,Mid-Atlantic,Suburban,Medium,High,Low,Medium,,0.6000000000000014,-3.2,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764865.0,524516.0,146250.0,66126.0,29717.0,11738.0,1038.0,606167.0,440493.0,98047.0,44286.0,21716.0,8444.0,729.0,331652.0,166598.0,157633.0,68.57628470383662,19.121021356710006,8.645447235786708,3.8852607976571023,1.534649905538886,0.135710223372752,72.66858802937145,16.1749154935851,7.305907447947513,3.5825110901781194,1.3930154561366752,0.1202638876745187,51.382501981611874,2.765003963223751,True,available,-3.8000000000000016,2.1650039632237497,5.965003963223751
PA-8,PA,8,Northeast,Mixed,Medium,Very High,Low,Low,,-2.8999999999999986,-8.5,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764866.0,570830.0,100601.0,69281.0,20186.0,12091.0,1147.0,615677.0,481366.0,67114.0,47272.0,15070.0,8678.0,753.0,322731.0,161233.0,154463.0,74.63137333859787,13.152761398728666,9.057926486469526,2.6391550938334296,1.5807997740780737,0.1499609081852246,78.18482743386548,10.90084573566984,7.678051965559863,2.447712030821356,1.409505308790161,0.122304390126641,51.07223404794486,2.144468095889717,True,available,-5.600000000000001,5.044468095889716,10.644468095889717
PA-9,PA,9,Northeast,Rural,Low,Very High,Low,Low,,-36.5,-37.9,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,669737.0,44306.0,27688.0,10160.0,11451.0,914.0,610368.0,545984.0,28370.0,18578.0,7211.0,8339.0,616.0,328237.0,108816.0,210881.0,87.56288699690403,5.792663793824785,3.619989958999247,1.3283407246255543,1.4971289013471676,0.1194983683373776,89.45160952081368,4.648015623361644,3.043737548495334,1.1814184229841669,1.3662249659221977,0.1009227220299884,34.03722900121052,-31.925541997578957,True,available,-1.3999999999999986,4.574458002421043,5.974458002421041
PA-10,PA,10,Mid-Atlantic,Mixed,Medium,High,Medium,Low,,-4.099999999999994,-5.2,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,544794.0,72462.0,101805.0,41079.0,12109.0,1180.0,600698.0,448938.0,47283.0,68934.0,29488.0,8761.0,797.0,344832.0,161274.0,174967.0,71.22756463894235,9.473841101163083,13.310209396703204,5.370758723119404,1.583157267174295,0.1542757928206844,74.73605705362762,7.871343004304992,11.4756499938405,4.908955914619326,1.4584699799233558,0.132678983449254,47.96381167079565,-4.072376658408701,True,available,-1.1000000000000059,0.027623341591293205,1.127623341591299
PA-11,PA,11,Mid-Atlantic,Mixed,Medium,Very High,Low,Low,,-21.299999999999997,-21.4,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,625709.0,70434.0,41832.0,21199.0,10785.0,897.0,591963.0,498270.0,45997.0,26950.0,14813.0,7710.0,563.0,339190.0,130528.0,199525.0,81.80656953393022,9.208695925027197,5.46920759769057,2.771603840682788,1.4100545979415948,0.1172757509831813,84.17249051038662,7.7702491540856435,4.552649405452706,2.5023523429673813,1.3024462677565996,0.0951072955573236,39.547587811654495,-20.904824376691018,True,available,-0.10000000000000142,0.3951756233089796,0.495175623308981
PA-12,PA,12,Appalachia,Urban,High,High,Medium,Low,,19.9,19.2,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,557398.0,21121.0,133410.0,40854.0,10487.0,833.0,629692.0,477362.0,15269.0,95178.0,32534.0,7609.0,570.0,378447.0,232214.0,137277.0,72.87543929378295,2.7614059492929464,17.442316542548742,5.34134172872563,1.3710934231445069,0.1089082503556187,75.80880811571372,2.424836269160161,15.115008607382658,5.166652903324165,1.2083685357285785,0.0905204449159271,62.846997626464514,25.693995252929028,True,available,-0.6999999999999993,5.7939952529290295,6.493995252929029
PA-13,PA,13,Appalachia,Rural,Low,Very High,Low,Low,,-45.2,-45.5,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,685539.0,27923.0,28330.0,8131.0,12151.0,755.0,608305.0,555296.0,17552.0,18063.0,5797.0,8796.0,469.0,338347.0,98250.0,232506.0,89.62887519872814,3.650714375366078,3.703926449669484,1.0630648062923604,1.5886484394611329,0.0987103589657769,91.28578591331652,2.8853946622171445,2.969398574728138,0.9529758920278478,1.4459851554729946,0.0770994813457065,29.704676559155388,-40.590646881689224,True,available,-0.29999999999999716,4.6093531183107785,4.909353118310776
PA-14,PA,14,Appalachia,Rural,Medium,Very High,Low,Low,,-31.5,-33.4,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764866.0,691321.0,12146.0,35308.0,7699.0,11304.0,782.0,624593.0,572257.0,8304.0,24619.0,5495.0,8276.0,500.0,351158.0,133973.0,209404.0,90.38459024195087,1.58799057612706,4.61623343173837,1.006581545002654,1.4779059338498508,0.1022401309510424,91.62078345418536,1.329505774160133,3.941606774331445,0.8797729081177663,1.3250228548830998,0.0800521299470215,39.01629986865749,-21.967400262685036,True,available,-1.8999999999999986,9.532599737314964,11.432599737314963
PA-15,PA,15,Appalachia,Rural,Low,Very High,Low,Low,,-37.0,-38.0,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,691812.0,16775.0,20569.0,18712.0,11614.0,890.0,621955.0,564442.0,12831.0,16172.0,15457.0,8613.0,663.0,333329.0,111913.0,212888.0,90.44902100242658,2.193200359802527,2.689236256380219,2.4464479959835996,1.518439879507991,0.1163605556020416,90.7528679727633,2.063010989541044,2.6001881165036056,2.4852280309668706,1.3848268765425151,0.1065993520431542,34.455866823070124,-31.088266353859748,True,available,-1.0,5.911733646140252,6.911733646140252
PA-16,PA,16,Midwest,Rural,Medium,Very High,Low,Low,,-20.700000000000003,-22.8,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764865.0,665554.0,20408.0,46299.0,14306.0,12168.0,635.0,610144.0,543898.0,12768.0,29501.0,9923.0,8764.0,430.0,350209.0,144993.0,196616.0,87.01587861910272,2.6681832741725664,6.053225078935498,1.870395429258758,1.590868976878273,0.0830211867453733,89.14256306707925,2.09262075837835,4.835088110347721,1.6263373892064823,1.4363822310798762,0.0704751665180678,42.44413935230044,-15.111721295399128,True,available,-2.099999999999998,5.588278704600874,7.688278704600872
PA-17,PA,17,Appalachia,Mixed,High,Very High,Low,Low,,5.799999999999997,5.5,2022.0,2020 Census,PA-2022-Congressional-district-data.zip,764864.0,626441.0,18447.0,72514.0,32398.0,10475.0,739.0,615543.0,518521.0,12366.0,51282.0,22206.0,7621.0,492.0,396088.0,212852.0,173541.0,81.90227282235796,2.411801313697598,9.480639695422978,4.235785708308928,1.3695245167768388,0.0966184838088862,84.23798174944723,2.0089579444490475,8.33118076235129,3.607546507717576,1.2380938455964896,0.0799294281634264,55.086919276487926,10.173838552975855,True,available,-0.29999999999999716,4.373838552975858,4.673838552975855
RI-1,RI,1,Northeast,Mixed,High,High,Medium,Medium,,29.0,22.0,2022.0,2020 Census,RI-2022-Congressional-district-data.zip,548078.0,350196.0,101746.0,63733.0,25544.0,11232.0,1341.0,440812.0,299123.0,70297.0,44874.0,19920.0,8011.0,961.0,214602.0,139330.0,71111.0,63.895284977685655,18.564145979221937,11.62845434408971,4.660650491353421,2.049343341641153,0.2446732034491441,67.85727248804479,15.94716114806312,10.179849913341744,4.518933241381814,1.8173280219231784,0.2180067693256989,66.20858102746138,32.417162054922755,True,available,-7.0,3.4171620549227555,10.417162054922755
RI-2,RI,2,Northeast,Mixed,Medium,Very High,Low,Low,,13.599999999999994,6.7,2022.0,2020 Census,RI-2022-Congressional-district-data.zip,549301.0,403854.0,80355.0,36192.0,22906.0,12125.0,990.0,446782.0,343312.0,55691.0,25492.0,17026.0,8636.0,694.0,247042.0,140742.0,101341.0,73.5214390652848,14.628591610064428,6.5887373225244446,4.170026997948302,2.2073507967398567,0.1802290547441202,76.84105447399403,12.464915775478868,5.705690918613552,3.810807060266528,1.9329337350206588,0.1553330259500158,58.13791137750276,16.275822755005514,True,available,-6.899999999999994,2.6758227550055196,9.575822755005515
SC-1,SC,1,Southeast,Suburban,High,High,Medium,Low,,-8.700000000000003,-13.1,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731203.0,498807.0,59591.0,137077.0,20720.0,15289.0,1603.0,570538.0,405889.0,38918.0,99209.0,14413.0,10965.0,1048.0,310262.0,132131.0,172675.0,68.21730764233736,8.149720392285042,18.746777570660953,2.8336864044595003,2.09093781070373,0.219227765750414,71.14144894818575,6.821280966386113,17.388675250377712,2.5262121015602816,1.921870234760875,0.1836862750596805,43.34921228584739,-13.301575428305217,True,available,-4.399999999999997,-4.601575428305214,-0.20157542830521713
SC-2,SC,2,Southeast,Rural,Medium,High,High,Low,,-10.6,-14.0,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731203.0,446768.0,51434.0,198945.0,21602.0,16743.0,1489.0,563028.0,360714.0,33556.0,142949.0,15340.0,12326.0,1039.0,311092.0,130786.0,174743.0,61.10040576966998,7.0341615119193985,27.207902593397456,2.954309541946628,2.289788198352578,0.2036370200888125,64.06679596751849,5.95991673593498,25.3893234439495,2.7245536634057275,2.1892339279751627,0.1845378915435822,42.80641117537124,-14.387177649257517,True,available,-3.4000000000000004,-3.787177649257517,-0.3871776492575165
SC-3,SC,3,Southeast,Rural,Low,High,Medium,Low,,-37.4,-43.0,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731204.0,524457.0,42512.0,137366.0,11378.0,15656.0,890.0,577297.0,427484.0,27422.0,101520.0,8411.0,11995.0,575.0,291872.0,88660.0,198613.0,71.72512732424877,5.813972571266022,18.786275786237493,1.556063697682179,2.141126142635981,0.1217170584405993,74.04923289052256,4.750067989267223,17.585402314579845,1.4569623607952231,2.07778665054556,0.0996021112183157,30.86262892788393,-38.27474214423214,True,available,-5.600000000000001,-0.8747421442321439,4.7252578557678575
SC-4,SC,4,Southeast,Rural,Medium,High,Medium,Low,,-18.6,-23.6,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731204.0,468620.0,77653.0,148194.0,24037.0,15395.0,1218.0,565412.0,379099.0,50888.0,107592.0,17341.0,11342.0,780.0,288566.0,109701.0,173235.0,64.08881789486928,10.619881729312205,20.267121077018174,3.2873179030749284,2.105431589542727,0.1665745811018539,67.04827630117508,9.000162713207361,19.028955876422856,3.0669670965596767,2.005970867261395,0.1379525018924253,38.77237255068284,-22.45525489863432,True,available,-5.0,-3.8552548986343176,1.1447451013656824
SC-5,SC,5,Southeast,Rural,Medium,High,Medium,Low,,-18.199999999999996,-22.8,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731204.0,468920.0,39825.0,188617.0,18837.0,16711.0,1042.0,562685.0,374151.0,25482.0,138774.0,12693.0,11840.0,681.0,302318.0,121084.0,176405.0,64.12984611681556,5.446496463367268,25.795400462798344,2.5761620560062584,2.285408723147029,0.1425046908933758,66.49386424020544,4.528643912668723,24.662822005207175,2.255791428596817,2.1041968419275436,0.1210268622764068,40.70200914991815,-18.595981700163705,True,available,-4.600000000000005,-0.39598170016370915,4.204018299836296
SC-6,SC,6,Southeast,Rural,Medium,Low,Very High,Low,,32.099999999999994,22.8,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731204.0,304061.0,45619.0,358538.0,15872.0,12507.0,1473.0,586760.0,261421.0,31196.0,275133.0,12439.0,9509.0,1030.0,291706.0,189704.0,98062.0,41.583607310682105,6.238888189889552,49.03392213390518,2.1706664624372953,1.710466572939973,0.2014485697561829,44.55330970072943,5.316654168654987,46.89021064830595,2.119946826641216,1.620594450882814,0.1755402549594382,65.92300688754057,31.846013775081143,True,available,-9.299999999999994,-0.2539862249188509,9.046013775081143
SC-7,SC,7,Southeast,Rural,Low,High,High,Low,,-18.59999999999999,-26.4,2022.0,2020 Census,SC-2022-Congressional-district-data.zip,731203.0,466919.0,36204.0,201791.0,11220.0,15810.0,1022.0,588740.0,395217.0,23662.0,149479.0,8195.0,11752.0,693.0,300403.0,120932.0,176079.0,63.85627520674833,4.951292595900181,27.59712419123007,1.534457599326042,2.162190253595787,0.1397696672469888,67.1292930665489,4.019091619390563,25.389645684003124,1.3919557020076774,1.9961273227570744,0.1177090056731324,40.716337105359734,-18.56732578928053,True,available,-7.800000000000008,0.03267421071945975,7.832674210719468
SD-AL,SD,AL,Great Plains,Rural,Medium,Very High,Low,Low,,-26.199999999999996,-29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,at_large_state_fallback_pending,-3.0000000000000036,,
TN-1,TN,1,Appalachia,Rural,Low,Very High,Low,Low,,-54.3,-57.8,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,674765.0,37332.0,24950.0,9239.0,19531.0,1017.0,616550.0,552337.0,23185.0,16903.0,6671.0,15172.0,685.0,277288.0,62302.0,210212.0,87.87478625967123,4.861754122762807,3.2492436880673967,1.203196891144476,2.5435261912482696,0.1324441214735287,89.58511069661827,3.7604411645446434,2.7415456978347255,1.081988484307842,2.4607898791663287,0.1111021003973724,22.86194470742787,-54.27611058514425,True,available,-3.5,0.023889414855744917,3.523889414855745
TN-2,TN,2,Appalachia,Rural,Medium,Very High,Low,Low,,-29.300000000000004,-33.800000000000004,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,630609.0,41552.0,55736.0,18435.0,20070.0,1023.0,609512.0,513810.0,26464.0,38406.0,13658.0,15347.0,677.0,295090.0,102150.0,187017.0,82.12434119793559,5.411325600263586,7.258510869664305,2.4007938833475935,2.6137202733271603,0.1332255027211601,84.2985864101117,4.341834123036134,6.3011064589376415,2.2408090406751633,2.5179159721219597,0.1110724645290002,35.32560769382398,-29.34878461235203,True,available,-4.5,-0.04878461235202636,4.451215387647974
TN-3,TN,3,Appalachia,Rural,Medium,Very High,Medium,Low,,-31.700000000000003,-35.7,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,595695.0,45941.0,88022.0,15686.0,22484.0,1073.0,606482.0,484588.0,28990.0,63327.0,11428.0,17246.0,676.0,293167.0,98961.0,188765.0,77.57748371796825,5.982905982905983,11.463123363169077,2.042791041724456,2.928095995290876,0.1397370131180888,79.901464511725,4.780026447610976,10.4416948895433,1.884309839368687,2.8436128359951325,0.111462500123664,34.39418057457442,-31.211638850851156,True,available,-4.0,0.4883611491488473,4.488361149148847
TN-4,TN,4,Middle South,Rural,Medium,High,Medium,Low,,-15.4,-23.90000000000001,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,492688.0,100984.0,127933.0,31036.0,18886.0,1248.0,586518.0,395002.0,65271.0,91453.0,21913.0,14413.0,839.0,253710.0,107089.0,139838.0,64.16286068883966,13.151167318468858,16.66074119220546,4.041824733581552,2.45952770712789,0.1625272995073391,67.34695269369396,11.12855871431056,15.592530834518293,3.73611722061386,2.457384087103891,0.1430476132019818,43.368687911812,-13.262624176376011,True,available,-8.500000000000009,2.137375823623989,10.637375823623998
TN-5,TN,5,Middle South,Mixed,Medium,High,High,Low,,-12.700000000000005,-23.1,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,470378.0,43125.0,224855.0,14541.0,15695.0,1596.0,586652.0,373255.0,27649.0,163517.0,10221.0,11784.0,1034.0,268154.0,117159.0,144965.0,61.2574247497301,5.616177717350961,29.28291340602783,1.8936774536347905,2.0439631135959035,0.2078474118699625,63.62460197868583,4.713015552661544,27.872912731909206,1.7422594655775483,2.008686580800884,0.176254406360159,44.696021730173506,-10.607956539652989,True,available,-10.399999999999997,2.092043460347016,12.492043460347013
TN-6,TN,6,Middle South,Mixed,Medium,Very High,Medium,Low,,-20.1,-26.5,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,590253.0,50988.0,89498.0,19138.0,18092.0,1002.0,614497.0,485740.0,33671.0,65220.0,14919.0,14132.0,722.0,290775.0,117131.0,166615.0,76.86877092636654,6.640177842371961,11.655343150086408,2.4923457195284104,2.356124922024663,0.1304906683544501,79.04676507777906,5.479440908580514,10.613558731775743,2.427839354789364,2.299767126609243,0.1174944710877351,41.280229501032615,-17.439540997934774,True,available,-6.399999999999999,2.6604590020652275,9.060459002065226
TN-7,TN,7,Middle South,Mixed,Medium,High,Medium,Low,,-18.1,-22.4,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,556416.0,53522.0,119509.0,20919.0,18449.0,2094.0,593732.0,444772.0,34363.0,85320.0,14800.0,13844.0,1270.0,284294.0,115202.0,162197.0,72.46217138034905,6.970181189288305,15.563681920530923,2.7242857198670087,2.4026171062587336,0.2727020554233719,74.91123941441593,5.787628088093618,14.370119852054462,2.4927071473324665,2.3316917397074772,0.2139012214265022,41.5293494208703,-16.941301158259403,True,available,-4.299999999999997,1.1586988417405983,5.4586988417405955
TN-8,TN,8,Middle South,Mixed,Medium,High,High,Low,,-15.700000000000005,-20.199999999999996,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767871.0,460793.0,53788.0,214948.0,25245.0,14170.0,1024.0,590123.0,370795.0,33646.0,156789.0,18249.0,10716.0,724.0,296029.0,118574.0,172000.0,60.00916820663888,7.004822424599966,27.992722735980394,3.287661599409276,1.8453620464895797,0.1333557329290987,62.83351097991436,5.7015232417648525,26.568867846194777,3.092406159393889,1.8158926189963789,0.1226862874349923,40.80681685216158,-18.386366295676833,True,available,-4.499999999999991,-2.6863662956768284,1.8136337043231627
TN-9,TN,9,Middle South,Mixed,Medium,Medium,High,Low,,-10.5,-21.1,2026.0,2020 Census,TN-2026-Congressional-district-data.zip,767872.0,428649.0,51955.0,250663.0,24444.0,14059.0,931.0,580407.0,337997.0,32478.0,183802.0,16531.0,10407.0,618.0,272310.0,121432.0,145709.0,55.82297570428405,6.766101641940323,32.64385210035006,3.183343057176196,1.8309041090181697,0.1212441656942823,58.23448028710887,5.595728514645757,31.667777955813765,2.8481737815016013,1.7930521168766056,0.1064770066522285,45.45614488229062,-9.087710235418747,True,available,-10.600000000000001,1.4122897645812529,12.012289764581254
TX-1,TX,1,Middle South,Rural,Low,High,Medium,Low,,-43.8,-49.4,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,456512.0,131370.0,149986.0,12466.0,21274.0,1024.0,585465.0,369670.0,83739.0,108939.0,8862.0,15937.0,719.0,276348.0,73502.0,198719.0,59.520174396697726,17.12806084066614,19.555220623035332,1.625320898528919,2.7737106365557693,0.1335094336670634,63.141263781780296,14.302989931080424,18.60726089518588,1.5136686223770848,2.7221097759900252,0.1228083659996754,27.000855922210263,-45.99828815557947,True,available,-5.600000000000001,-2.198288155579476,3.401711844420525
TX-2,TX,2,Urban South,Mixed,Medium,Medium,Medium,Medium,,-21.5,-22.8,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,377278.0,219272.0,101564.0,56906.0,21624.0,2454.0,565217.0,297654.0,145819.0,69485.0,41253.0,15528.0,1683.0,272501.0,97814.0,168919.0,49.189621206096064,28.58875052641049,13.241945430626595,7.419421711189368,2.8193437437661917,0.3199532716982165,52.66189799669861,25.798764014528935,12.293508510890508,7.298612745193439,2.747263440413151,0.2977617446042847,36.671128056895846,-26.657743886208305,True,available,-1.3000000000000007,-5.157743886208305,-3.857743886208304
TX-3,TX,3,Middle South,Rural,High,Medium,Medium,Medium,,-17.4,-23.3,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,415627.0,149552.0,94200.0,91019.0,23390.0,1771.0,559537.0,323213.0,96391.0,63626.0,62400.0,16566.0,1156.0,275070.0,103182.0,165424.0,54.18957557298885,19.498635570094407,12.281824854919314,11.867085100529737,3.04959536471935,0.2309035224847357,57.76436589537421,17.22692154406232,11.371187249458034,11.152077521236308,2.960662118858985,0.2065993848485444,38.41388502118345,-23.17222995763311,True,available,-5.900000000000002,-5.772229957633112,0.12777004236689038
TX-4,TX,4,Middle South,Rural,Very High,Medium,Low,Low,,-17.900000000000006,-24.6,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,440182.0,94705.0,80321.0,130942.0,23651.0,1592.0,576718.0,350322.0,63059.0,56851.0,89994.0,16573.0,1038.0,290307.0,108931.0,175513.0,57.39106399456575,12.347666909608638,10.472276583566606,17.07225806956311,3.083624624667693,0.2075654476542627,60.74407249296883,10.934113379502634,9.857677409063008,15.60450688204634,2.8736748289458625,0.1799839783048214,38.29611452517894,-23.40777094964211,True,available,-6.699999999999996,-5.507770949642104,1.1922290503578914
TX-5,TX,5,Middle South,Rural,Low,Medium,Medium,Medium,,-16.200000000000003,-21.5,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,362141.0,228669.0,134474.0,29658.0,23947.0,1265.0,575347.0,295704.0,150962.0,95060.0,22003.0,17681.0,879.0,240195.0,95035.0,140690.0,47.21605450939846,29.813934264857163,17.532761311469425,3.866819124704852,3.1222171953370785,0.1649310874890969,51.395766380984,26.238426549543146,16.522203122637297,3.8243008132483527,3.073101971505891,0.152777367397414,40.31604624032241,-19.36790751935518,True,available,-5.299999999999997,-3.167907519355179,2.1320924806448183
TX-6,TX,6,Middle South,Rural,Medium,Medium,Medium,Medium,,-19.5,-22.8,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,359233.0,243041.0,105042.0,44858.0,25215.0,3124.0,576920.0,292573.0,162723.0,74277.0,33913.0,18328.0,2012.0,251592.0,93682.0,152480.0,46.836908578633015,31.68776002722341,13.695408135991874,5.848599780700325,3.2875394237451223,0.4073080769295959,50.71292380226028,28.205470429175623,12.874748665326216,5.878284684184982,3.1768702766414756,0.3487485266588088,38.05705186015713,-23.885896279685735,True,available,-3.3000000000000007,-4.385896279685735,-1.085896279685734
TX-7,TX,7,Urban South,Suburban,High,Low,Medium,High,,31.5,23.4,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,215919.0,269732.0,133284.0,146116.0,17395.0,1498.0,592451.0,184825.0,194592.0,97504.0,112111.0,12829.0,1052.0,230811.0,147431.0,78287.0,28.151585359334643,35.167740783090196,17.37760874695399,19.05064883759438,2.2679654283579773,0.1953096988606065,31.196672805008347,32.84524796143479,16.45773236942802,18.923252724697907,2.1654111479261577,0.1775674275172123,65.3164568177992,30.632913635598403,True,available,-8.100000000000001,-0.8670863644015974,7.232913635598404
TX-8,TX,8,Middle South,Rural,Medium,Low,Medium,High,,-16.699999999999996,-27.6,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,297571.0,261846.0,142464.0,57751.0,22603.0,1516.0,572866.0,240465.0,179318.0,100738.0,44499.0,16458.0,1039.0,230531.0,90659.0,135516.0,38.79739813060717,34.13956168748623,18.574499958930204,7.529593070025959,2.946986063649058,0.1976565443742853,41.97578491305122,31.301910045281097,17.58491514595036,7.767785136489161,2.872923161786526,0.1813687668669462,40.083563612247154,-19.83287277550569,True,available,-10.900000000000006,-3.132872775505696,7.76712722449431
TX-9,TX,9,Urban South,Mixed,Low,Low,Medium,Very High,,-8.600000000000001,-19.8,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,192417.0,476484.0,80038.0,14619.0,22544.0,1059.0,555835.0,157067.0,325886.0,56937.0,11006.0,16542.0,742.0,171862.0,80136.0,88734.0,25.087387400307957,62.12412987443073,10.43537895687932,1.9060296980261728,2.939293625576444,0.1380727443881056,28.257846303309435,58.62998911547491,10.243507515719593,1.9800840177390773,2.9760630402907338,0.1334928530948932,47.45425475217623,-5.091490495647539,True,available,-11.2,3.508509504352462,14.708509504352461
TX-10,TX,10,Urban South,Mixed,High,Medium,Low,Medium,,-14.799999999999995,-22.5,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,458377.0,161528.0,79772.0,52840.0,19208.0,1521.0,607084.0,379564.0,114502.0,60167.0,40152.0,14552.0,1031.0,289247.0,115400.0,166722.0,59.76333366797612,21.060070118528735,10.4006977953994,6.889295385710579,2.5043449237079636,0.1983084459058628,62.52248453261822,18.860981346897628,9.910819590040258,6.613911748621278,2.397032371138096,0.1698282280541078,40.90428963356278,-18.19142073287443,True,available,-7.700000000000005,-3.391420732874435,4.30857926712557
TX-11,TX,11,Middle South,Mixed,Medium,Medium,Low,High,,-30.0,-34.3,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,362807.0,296966.0,58335.0,38266.0,20827.0,2026.0,573499.0,293012.0,202469.0,40408.0,26867.0,15581.0,1361.0,244895.0,81025.0,158547.0,47.30288779340458,38.718518045286295,7.605735168914205,4.989132801468604,2.715430639632745,0.2641505005951861,51.09198097991453,35.304159205159905,7.045871047726326,4.6847509760261135,2.716831241205303,0.2373151478904061,33.82073030237257,-32.35853939525487,True,available,-4.299999999999997,-2.3585393952548728,1.9414606047451244
TX-12,TX,12,Middle South,Rural,Medium,Medium,Low,Medium,,-17.700000000000003,-23.8,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,381284.0,254786.0,82995.0,34453.0,23039.0,1948.0,574244.0,308850.0,171145.0,56726.0,25099.0,16955.0,1240.0,240507.0,93436.0,141600.0,49.71192471319592,33.219076724898855,10.82091352265423,4.491992693487634,3.003831877202612,0.2539808367025777,53.7837574271564,29.803532992943765,9.878379225555689,4.370790117093082,2.9525776499188496,0.2159360829194558,39.753910039313126,-20.492179921373747,True,available,-6.099999999999998,-2.7921799213737444,3.3078200786262535
TX-13,TX,13,Middle South,Rural,Low,Medium,Low,Medium,,-44.1,-46.1,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,444351.0,215470.0,64153.0,25329.0,27251.0,1652.0,585859.0,362260.0,144047.0,44938.0,18286.0,20372.0,1083.0,253100.0,65762.0,181986.0,57.93461949159504,28.093044601798987,8.364287791057736,3.302402778665088,3.552993727403463,0.2153882660331922,61.83399077252376,24.58731537793223,7.67044630192589,3.121228828096863,3.4772871970900847,0.1848567658771137,26.543907518930528,-46.912184962138944,True,available,-2.0,-2.812184962138943,-0.812184962138943
TX-14,TX,14,Middle South,Mixed,Medium,Medium,Medium,Medium,,-21.5,-24.2,2026.0,2020 Census,TX-2026-Congressional-district-data.zip,766987.0,385771.0,184950.0,132276.0,53395.0,19119.0,1281.0,576965.0,308968.0,124508.0,94913.0,38093.0,14013.0,879.0,266127.0,99570.0,161443.0,50.29694114763353,24.113837653050183,17.246185398187976,6.961656455715677,2.492741076445885,0.1670171723901448,53.55056199249521,21.57981853318659,16.4503912715676,6.602306899032004,2.428743511304845,0.1523489293111367,38.147525219050394,-23.704949561899216,True,available,-2.6999999999999993,-2.204949561899216,0.4950504381007832
