race_id,state,boundary_regime_id,boundary_regime_status,boundary_regime_notes,regime_scorable_elections,regime_first_cycle,regime_last_cycle,regime_mean_dem_margin,regime_median_dem_margin,regime_margin_std,regime_margin_mad,regime_mean_absolute_margin,regime_margin_range,regime_democratic_wins,regime_republican_wins,regime_democratic_win_rate,regime_competitive_within_5_rate,regime_competitive_within_10_rate,regime_competitive_within_15_rate,regime_party_switch_count,regime_longest_democratic_streak,regime_longest_republican_streak,regime_current_party_streak_party,regime_current_party_streak_length,regime_consecutive_swing_count,regime_mean_swing_dem,regime_mean_absolute_swing,regime_swing_std,regime_largest_absolute_swing,regime_first_to_last_margin_change_dem,regime_trend_intercept_dem,regime_trend_slope_points_per_election,regime_trend_residual_rmse,regime_reliability
WI-4,WI,WI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2012,2020,49.175674369044856,49.677708688010746,4.106162303221506,3.279869440443349,49.175674369044856,10.60073646599131,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,1.5089595238818798,5.558198120112327,6.480918649053939,10.60073646599131,4.526878571645639,49.17567436904485,1.9654493609282606,2.683857463514799,high
WI-5,WI,WI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-31.27088846111453,-35.66941871537396,7.644213358299647,3.3810160463333574,31.27088846111453,18.775932328504343,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,3.8487290705427464,5.539237093709425,6.117768070306305,13.467210429019985,15.394916282170986,-31.27088846111453,4.5893829342915025,4.038455946531365,high
WI-6,WI,WI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-17.929073528890452,-18.504560747570867,4.410678118323346,2.6016336458797493,17.929073528890452,13.32813399729325,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,1.4572661147931996,7.204719022505967,7.312236555860488,8.893272169545785,5.829064459172798,-17.929073528890452,1.6555564810586292,3.737960264570224,high
WI-7,WI,WI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-19.736524013339636,-21.519396058379737,3.888484428926799,1.6514951641113598,19.736524013339636,11.11302509909623,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,-2.3078578226934914,3.2486547268546238,3.600748136740395,7.579936126662606,-9.231431290773966,-19.736524013339633,-2.020133016702185,2.63788482380593,high
WI-8,WI,WI_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-24.640298176175417,-27.41853066240031,6.511145896580347,2.070793018769546,24.640298176175417,18.086068798031025,0,5,0.0,0.0,0.0,0.2,0,0,5,R,5,4,-4.101779363115365,6.461284327707749,8.475025412438592,18.086068798031025,-16.40711745246146,-24.640298176175406,-3.0166017994507732,4.918866541557703,high
WV-1,WV,WV_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-31.581878341920685,-29.150312288738434,5.370776420539617,4.183349724939994,31.581878341920685,12.979814481217865,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,-3.244529193952175,7.642761572091111,7.452425323169963,10.046516572573186,-12.9781167758087,-31.58187834192068,-2.7206285367912733,3.7472123090396545,high
WV-2,WV,WV_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-19.245754580399776,-16.36268976174932,12.59671141647305,9.790265980867733,19.245754580399776,36.33497459043273,0,5,0.0,0.2,0.2,0.4,0,0,5,R,5,4,3.3448564137367396,17.512306165885672,20.66311614238632,36.33497459043273,13.379425654946957,-19.24575458039977,1.8972918924087938,12.307627937986354,high
WV-3,WV,WV_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-20.407011085274295,-12.746806869160212,20.022093602030502,20.709907494294292,23.592251335327926,51.86997462432379,1,4,0.2,0.0,0.2,0.6,1,1,4,R,4,4,-12.651521269541679,28.231554834556427,25.862384385648163,33.2053832690667,-50.606085078166714,-20.40701108527429,-10.325748629537067,13.698250351329458,high
WY-AL,WY,WY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,5,2012,2020,-39.03587276847687,-42.78445833617591,5.410911743323054,1.173287072902518,39.03587276847687,12.770055098863114,0,5,0.0,0.0,0.0,0.0,0,0,5,R,5,4,0.16138441874820408,6.223643130683353,7.914320553760801,12.770055098863114,0.6455376749928163,-39.03587276847686,1.1429346983318016,5.163851899960891,high
AL-1,AL,AL_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-30.551620943397086,-28.83111752639976,4.284962370353937,2.451267804409955,30.551620943397086,10.064045859811895,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,3.8063890277009698,6.257656832110925,6.257656832110925,10.064045859811895,7.6127780554019395,-30.5516209433972,2.8939398629585447,2.309393658090454,medium
CA-8,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-23.97633989343086,-24.516038126059627,9.468615892655226,10.77766865608747,23.97633989343086,23.17443201006124,0,3,0.0,0.0,0.0,0.3333333333333333,0,0,3,R,3,2,11.58721600503062,11.58721600503062,0.8095473489431484,12.396763353973768,23.17443201006124,-23.976339893430577,7.506749385301338,1.4131986426260164,medium
CA-13,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,79.75267626777071,80.73138598415734,2.0058354727478536,0.8377236602517257,79.75267626777071,4.611576469663362,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,1.886926404705818,2.724650064957544,2.724650064957544,4.611576469663362,3.773852809411636,79.75267626777075,1.018406255528204,1.5524269628701746,medium
CA-15,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,43.722165950201116,43.87221000119318,3.16178156306886,2.8621291541820675,43.722165950201116,7.922937485177208,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,0.7328930589376933,4.549065264513779,5.187761576674758,7.922937485177208,2.19867917681308,43.7221659502011,0.4997534557594479,3.1120203657564294,high
CA-23,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-34.9358041952264,-32.8921014192055,9.985425332934646,7.03502116519433,34.9358041952264,25.398654865276022,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,8.46621828842534,8.46621828842534,3.760216504693759,11.32861253488737,25.398654865276022,-34.93580419522641,8.711220549541299,2.2027289327501864,high
CA-29,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,2,2014,2018,55.222984603326324,55.222984603326324,5.996729409033719,5.996729409033719,55.222984603326324,11.993458818067438,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,11.993458818067438,11.993458818067438,0.0,11.993458818067438,11.993458818067438,55.222984603326296,5.9967294090337235,2.929642751054232e-14,low
CA-30,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,40.58137933995637,42.12117410667459,6.121357163756398,3.9188029066587085,40.58137933995637,15.523172786065942,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,2.5618556575828415,7.786926199794453,8.943873110973906,13.996784880190283,7.685566972748525,40.58137933995637,2.458308882412126,5.469635300875996,high
CA-31,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,13.917009797272822,14.81203838326422,7.0730679629353626,5.220697792386475,13.917009797272822,19.108982866722236,4,0,1.0,0.25,0.25,0.5,0,4,0,D,4,3,6.369660955574079,6.369660955574079,1.6285162803232538,8.667587281949285,19.108982866722236,13.917009797272819,6.2680871246955965,0.9576769574518482,high
CA-33,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,31.617867686799393,34.02004663926904,8.073817896653207,3.5885997336452746,31.617867686799393,21.682411446510233,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,5.595305092389714,8.859635871950442,7.999306725397713,14.505211979219691,16.785915277169142,31.617867686799393,5.753494529879796,4.879360746718947,high
CA-43,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,48.197385737943165,47.76877834533914,5.691233255951008,5.127400105601552,48.197385737943165,13.424772966049453,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,0.48518106147675866,8.46466758255621,9.26941052092152,11.969229781619177,1.455543184430276,48.197385737943165,0.7536602308137188,5.628510575121537,high
CO-5,CO,CO_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-22.238533610007003,-19.905710069028174,5.385192144641344,1.2506195774846454,22.238533610007003,13.714302270172006,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,-0.2064900678939606,9.349358248008631,10.554923248830285,13.714302270172006,-0.6194702036818818,-22.238533610007003,1.1855891659126356,5.219508343397398,high
FL-15,FL,FL_2012_2014,stable_within_regime,Pre-remedial Florida congressional map,1,2014,2014,-20.562594226105197,-20.562594226105197,0.0,0.0,20.562594226105197,0.0,0,1,0.0,0.0,0.0,0.0,0,0,1,R,1,0,,,,,,,,,insufficient_single_cycle
FL-20,FL,FL_2012_2014,stable_within_regime,Pre-remedial Florida congressional map,1,2014,2014,63.207295543164875,63.207295543164875,0.0,0.0,63.207295543164875,0.0,1,0,1.0,0.0,0.0,0.0,0,1,0,D,1,0,,,,,,,,,insufficient_single_cycle
FL-24,FL,FL_2012_2014,stable_within_regime,Pre-remedial Florida congressional map,1,2014,2014,76.01021891967609,76.01021891967609,0.0,0.0,76.01021891967609,0.0,1,0,1.0,0.0,0.0,0.0,0,1,0,D,1,0,,,,,,,,,insufficient_single_cycle
GA-10,GA,GA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-27.816226101891647,-25.783936446066697,3.727411586264505,1.1637792770121962,27.816226101891647,8.424427521499247,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,4.2122137607496235,4.2122137607496235,3.0484344837374273,7.260648244487051,8.424427521499247,-27.816226101891758,2.9255970236060014,0.7611922649018478,medium
KS-1,KS,KS_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-38.18208393093467,-36.29095441595442,2.929144127371597,0.35509986978742347,38.18208393093467,6.3835882845155965,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-3.1917941422577982,3.1917941422577982,2.8366942724703748,6.028488414728173,-6.3835882845155965,-38.18208393093459,-1.8492466434178447,1.805638815721135,medium
KS-3,KS,KS_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-2.7561879973582775,-0.5200222040284093,13.04167672619534,10.379830147342895,12.615995940672764,30.09883512938832,2,2,0.5,0.0,0.25,0.75,1,2,2,D,2,3,10.03294504312944,10.03294504312944,8.167724003361313,20.365148633302734,30.09883512938832,-2.7561879973582775,11.066165402146767,4.1243558219432845,high
LA-5,LA,LA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-25.82061464234061,-22.609345192948584,7.804547298681916,4.328162758340383,25.82061464234061,18.290133864856852,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-2.1640813791701916,16.12605248568666,16.12605248568666,18.290133864856852,-4.328162758340383,-25.820614642340523,-2.5430560641584545,7.130986754221369,medium
LA-6,LA,LA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-39.71468478639555,-46.62513436378378,13.373760434282053,1.7293377162090273,39.71468478639555,32.30717989387439,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,-9.616168153818778,11.921951775430815,15.31062781829803,31.100473741970976,-28.848504461456333,-39.71468478639555,-8.775221953627241,9.08855421584155,high
MS-3,MS,MS_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-32.92926210443316,-32.58378343514298,5.912754423350176,5.123525846372463,32.92926210443316,15.379314680601968,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,3.876322123301872,6.376554330432774,5.783012035581986,10.247051692744922,11.628966369905616,-32.92926210443315,4.513395080246173,3.0817602004145446,high
NY-7,NY,NY_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,62.521578061021074,60.46087387992178,7.765627174317082,6.250922738402274,62.521578061021074,18.68395802010246,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,-3.125461369201137,15.558496650901322,15.558496650901322,18.68395802010246,-6.250922738402274,62.52157806102095,-3.120546355265108,6.719915301379343,medium
OH-8,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-38.178275820456335,-38.88397306091221,3.205534608105519,1.925753856888587,38.178275820456335,8.641013294614332,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,0.6282636982544977,5.13241183148839,5.781876941571922,8.641013294614332,1.884791094763493,-38.17827582045634,1.4295386578904807,2.7786644554098405,high
OH-11,OH,OH_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,61.001565443403535,60.30709753785053,2.099293120346151,0.8030334928476854,61.001565443403535,5.589023224691246,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,0.4016948722612857,3.3243206108662116,3.5203329847707456,4.383938607907389,1.2050846167838571,61.001565443403535,0.7598210089347461,1.9197321813496302,high
SC-2,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-19.93517193515883,-19.750982859904074,6.5342901480908155,6.324995068282405,19.93517193515883,14.10196213998757,0,4,0.0,0.0,0.0,0.5,0,0,4,R,4,3,4.700654046662524,4.700654046662524,5.12413087247581,11.934774434161085,14.10196213998757,-19.935171935158827,5.4240660854123774,2.4333786420912213,high
SC-6,SC,SC_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,42.17188979570709,42.18518920518293,3.3982537795476713,2.5307995013663813,42.17188979570709,9.593977491295043,4,0,1.0,0.0,0.0,0.0,0,4,0,D,4,3,-3.1979924970983475,3.1979924970983475,1.8496178637640186,4.53237848856228,-9.593977491295043,42.17188979570709,-2.9364350625958933,0.8773911067231239,high
TN-6,TN,TN_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-47.072841371520894,-48.70679879660342,3.449145505632272,0.7877418429136966,47.072841371520894,8.510637555978754,0,4,0.0,0.0,0.0,0.0,0,0,4,R,4,3,-0.5251612286091311,5.932703486047468,6.801478386269733,8.510637555978754,-1.5754836858273933,-47.072841371520894,0.33848623286753104,3.4283215363676502,high
TX-13,TX,TX_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-65.69083635307761,-64.61827918083797,4.3914863448951085,3.6887999699922105,65.69083635307761,10.595271456703365,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,5.297635728351683,5.297635728351683,1.6088357583594721,6.906471486711155,10.595271456703365,-65.69083635307776,3.520539808108894,0.07269669860252387,medium
TX-17,TX,TX_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,4,2014,2020,-22.042270332228764,-20.527328065800987,7.2222274115364895,5.314761461899674,22.042270332228764,17.248650104685183,0,4,0.0,0.0,0.0,0.25,0,0,4,R,4,3,5.749550034895061,5.749550034895061,3.931156259055333,10.070164808624616,17.248650104685183,-22.042270332228764,6.181611512268017,2.096465519199747,high
TX-19,TX,TX_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2014,2020,-53.727966371655235,-51.92000060365513,3.643918051459047,1.4672442108536856,53.727966371655235,8.358385725707684,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,3.4455707574269994,4.912814968280685,4.912814968280685,8.358385725707684,6.891141514853999,-53.72796637165534,2.5659251275088333,1.7425283116464456,medium
AZ-7,AZ,AZ_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,2,2016,2020,51.94934865525249,51.94934865525249,1.4622917133530002,1.4622917133530002,51.94934865525249,2.9245834267060005,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,2.9245834267060005,2.9245834267060005,0.0,2.9245834267060005,2.9245834267060005,51.94934865525247,1.4622917133530027,1.8115356374411762e-14,low
CA-35,CA,CA_2012_2020_default,assumed_stable_2012_2020,No known mid-decade statewide boundary break configured.,3,2016,2020,40.74606439120408,38.796435473480784,2.854257510514864,0.13650242771780796,40.74606439120408,6.121891608605495,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,-3.0609458043027473,3.0609458043027473,2.9244433765849394,5.985389180887687,-6.121891608605495,40.74606439120408,-3.0609458043027455,1.3785958285195299,medium
FL-1,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-34.30414530373028,-34.117274836532374,3.107240712896337,3.521828810656899,34.30414530373028,7.604269022907523,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,3.8021345114537617,3.8021345114537617,0.28030570079686257,4.082440212250624,7.604269022907523,-34.30414530373029,3.8021345114537604,0.13213737455914012,medium
FL-2,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,2,2016,2018,-36.13326775708585,-36.13326775708585,1.2506011625965918,1.2506011625965918,36.13326775708585,2.5012023251931836,0,2,0.0,0.0,0.0,0.0,0,0,2,R,2,1,2.5012023251931836,2.5012023251931836,0.0,2.5012023251931836,2.5012023251931836,-36.133267757085825,2.5012023251931783,1.8115356374411762e-14,low
FL-3,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-15.436133763528474,-15.248486114011277,1.0292298059287606,0.968553429412621,15.436133763528474,2.5000498073768327,0,3,0.0,0.0,0.0,0.3333333333333333,0,0,3,R,3,2,1.2500249036884163,1.2500249036884163,0.28147147427579533,1.5314963779642117,2.5000498073768327,-15.43613376352848,1.250024903688417,0.13268692544732608,medium
FL-4,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-32.5257950838126,-32.80506965264171,8.322973481437586,9.77173756892143,32.5257950838126,20.381298844330203,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,10.190649422165102,10.190649422165102,0.41891185324367086,10.609561275408772,20.381298844330203,-32.5257950838126,10.1906494221651,0.19747694143201566,medium
FL-5,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,30.762194430778106,30.255539761345865,2.11018384345969,1.7869356553479925,30.762194430778106,5.093835318992692,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,0.8934678276739962,4.200367491318696,4.200367491318696,5.093835318992692,1.7869356553479925,30.762194430778102,0.8934678276739981,1.9800722243913176,medium
FL-6,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-17.00753519729544,-17.134706640700003,3.5251530143991823,4.125250970934868,17.00753519729544,8.632016272083426,0,3,0.0,0.0,0.0,0.3333333333333333,0,0,3,R,3,2,-2.062625485467434,6.569390786615992,6.569390786615992,8.632016272083426,-4.125250970934868,-17.00753519729544,-2.0626254854674357,3.0968405156537306,medium
FL-7,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,10.148083046502725,12.103855588277987,5.258526086551393,3.279984259484129,10.148083046502725,12.427286144294047,3,0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,3,0,D,3,2,4.573650942404959,7.853635201889088,7.853635201889088,12.427286144294047,9.147301884809918,10.148083046502727,4.573650942404959,3.702239138814103,medium
FL-8,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-24.754011017056186,-22.705681748979966,4.1644488285571,1.7094734206162094,24.754011017056186,9.563934645461075,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,3.9272306124224325,5.636704033038642,5.636704033038642,9.563934645461075,7.854461224844865,-24.75401101705619,3.9272306124224308,2.6571677635354565,medium
FL-9,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,14.35931609030021,14.969640423709608,1.6806484577656722,1.0738593757761326,14.35931609030021,3.978691751780465,3,0,1.0,0.0,0.0,0.6666666666666666,0,3,0,D,3,2,-1.4524161880021662,2.5262755637782988,2.5262755637782988,3.978691751780465,-2.9048323760043324,14.359316090300208,-1.4524161880021644,1.1908977215290022,medium
FL-10,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,2,2016,2020,28.490592221905374,28.490592221905374,1.2467512773707465,1.2467512773707465,28.490592221905374,2.493502554741493,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,-2.493502554741493,2.493502554741493,0.0,2.493502554741493,-2.493502554741493,28.490592221905363,-1.2467512773707456,9.057678187205881e-15,low
FL-11,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-32.50420061556938,-33.4443338181711,1.566683273937062,0.32728599237766787,32.50420061556938,3.474971592560493,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,0.16364299618883393,3.311328596371659,3.311328596371659,3.474971592560493,0.32728599237766787,-32.50420061556939,0.1636429961888321,1.5609752701542217,medium
FL-12,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-27.12477296057959,-25.764286581261658,7.716185741187948,7.335895154106353,27.12477296057959,18.753249446166507,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,5.708677146030077,13.04457230013643,13.04457230013643,18.753249446166507,11.417354292060153,-27.124772960579595,5.708677146030077,6.149270354069779,medium
FL-13,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,8.391832161872877,6.079901508156356,4.9648697237500565,2.273717864853991,8.391832161872877,11.483227690857543,3,0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,3,0,D,3,2,1.1368589324269953,10.346368758430547,10.346368758430547,11.483227690857543,2.273717864853991,8.391832161872879,1.1368589324269949,4.877325006495254,medium
FL-14,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,2,2016,2020,22.04460589786779,22.04460589786779,1.529525389666487,1.529525389666487,22.04460589786779,3.059050779332974,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,-3.059050779332974,3.059050779332974,0.0,3.059050779332974,-3.059050779332974,22.044605897867786,-1.5295253896664867,5.617333549722722e-15,low
FL-15,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-10.577836286135673,-10.77044367255312,3.6285191137948707,4.1519675760888415,10.577836286135673,8.881757311430018,0,3,0.0,0.0,0.3333333333333333,1.0,0,0,3,R,3,2,2.0759837880444203,6.805773523385598,6.805773523385598,8.881757311430018,4.1519675760888415,-10.577836286135675,2.075983788044419,3.208272406403879,medium
FL-16,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-13.219778274797683,-11.0005694431836,4.531449089722019,1.8776616061029312,13.219778274797683,10.412949707048108,0,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,3,R,3,2,4.2676440504725885,6.14530565657552,6.14530565657552,10.412949707048108,8.535288100945177,-13.219778274797683,4.2676440504725885,2.8969248681523987,medium
FL-17,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-27.54919954754573,-27.57038458699343,2.4667009429691515,2.9892460601742243,27.54919954754573,6.042047238691552,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,-1.4946230300871122,4.54742420860444,4.54742420860444,6.042047238691552,-2.9892460601742243,-27.549199547545726,-1.4946230300871166,2.143676329890712,medium
FL-18,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-11.313496088619802,-10.52623178459132,2.5954242575277124,1.9238582527139627,11.313496088619802,6.209509417513376,0,3,0.0,0.0,0.3333333333333333,1.0,0,0,3,R,3,2,-2.1428255823997064,4.066683835113669,4.066683835113669,6.209509417513376,-4.285651164799413,-11.313496088619804,-2.142825582399706,1.917053144500394,medium
FL-19,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-26.29473989209575,-24.545724911441756,3.9623559984111885,1.9869121652874426,26.29473989209575,9.220869272536863,0,3,0.0,0.0,0.0,0.0,0,0,3,R,3,2,4.610434636268431,4.610434636268431,2.623522470980989,7.23395710724942,9.220869272536863,-26.294739892095755,4.610434636268432,1.2367403532172963,medium
FL-20,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,2,2016,2020,58.988778523013764,58.988778523013764,1.635230700217253,1.635230700217253,58.988778523013764,3.270461400434506,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,-3.270461400434506,3.270461400434506,0.0,3.270461400434506,-3.270461400434506,58.988778523013735,-1.6352307002172477,2.5121479338940402e-14,low
FL-21,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,2,2016,2020,23.742794059724417,23.742794059724417,3.818607829747714,3.818607829747714,23.742794059724417,7.637215659495428,2,0,1.0,0.0,0.0,0.0,0,2,0,D,2,1,-7.637215659495428,7.637215659495428,0.0,7.637215659495428,-7.637215659495428,23.74279405972441,-3.818607829747714,9.057678187205881e-15,low
FL-22,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,19.70704879666786,17.870652656504365,3.0811626773155334,0.6675516192625892,19.70704879666786,6.844291659015653,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,-0.3337758096312946,6.510515849384358,6.510515849384358,6.844291659015653,-0.6675516192625892,19.70704879666786,-0.33377580963129333,3.06908660408145,medium
FL-23,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,18.372051750814986,16.403381413797096,2.915432405312481,0.18432966831554154,18.372051750814986,6.274670347684754,3,0,1.0,0.0,0.0,0.0,0,3,0,D,3,2,0.09216483415777077,6.1825055135269835,6.1825055135269835,6.274670347684754,0.18432966831554154,18.37205175081499,0.09216483415777062,2.9144610488920986,medium
FL-25,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,2,2016,2018,-22.813593225673443,-22.813593225673443,1.906830088179026,1.906830088179026,22.813593225673443,3.813660176358052,0,2,0.0,0.0,0.0,0.0,0,0,2,R,2,1,3.813660176358052,3.813660176358052,0.0,3.813660176358052,3.813660176358052,-22.813593225673436,3.8136601763580478,9.057678187205881e-15,low
FL-26,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-4.493860268059358,-3.4486180427866797,5.573404270717463,5.197848322009527,5.660013787541256,13.531423319837089,1,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2,1,1,R,1,2,4.166787498913781,9.364635820923308,9.364635820923308,13.531423319837089,8.333574997827562,-4.493860268059358,4.166787498913779,4.414531661544881,medium
FL-27,FL,FL_2016_2020,stable_within_regime,Court-adopted map used for 2016 through 2020,3,2016,2020,-2.1745148537789505,-2.7357679131132007,6.45748798177071,7.051945390348667,6.174472623937761,15.787649958700083,1,2,0.3333333333333333,0.3333333333333333,1.0,1.0,2,1,1,R,1,2,3.5259726951743335,12.26167726352575,12.26167726352575,15.787649958700083,7.051945390348667,-2.174514853778951,3.525972695174333,5.7802100945066455,medium
