target_cycle,target_race_id,history_cycle,history_race_id,history_state,history_district,history_actual_dem_margin,history_actual_winner,history_boundary_regime_id,target_boundary_regime_id,history_selection_method
2022,MN-7,2012,MN-7,MN,7,25.533006081031576,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-7,2014,MN-7,MN,7,8.549837025349305,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-7,2016,MN-7,MN,7,5.026252709152629,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-7,2018,MN-7,MN,7,4.26416206941874,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-7,2020,MN-7,MN,7,-13.54308525711393,R,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-8,2012,MN-8,MN,8,8.894342919672118,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-8,2014,MN-8,MN,8,1.402569874813498,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-8,2016,MN-8,MN,8,0.5627908149401492,D,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-8,2018,MN-8,MN,8,-5.5421356986229,R,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MN-8,2020,MN-8,MN,8,-19.196568041025017,R,MN_2012_2020_default,MN_2022_post_redistricting,same_district_label_approximation
2022,MO-1,2012,MO-1,MO,1,60.806029660904976,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-1,2014,MO-1,MO,1,51.4037212374766,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-1,2016,MO-1,MO,1,55.498624308970015,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-1,2018,MO-1,MO,1,63.38551252847381,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-1,2020,MO-1,MO,1,59.824272308339474,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-2,2012,MO-2,MO,2,-22.99390540704985,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-2,2014,MO-2,MO,2,-31.502226145199185,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-2,2016,MO-2,MO,2,-20.872449769656615,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-2,2018,MO-2,MO,2,-3.9530295214137943,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-2,2020,MO-2,MO,2,-6.368560670126494,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-3,2012,MO-3,MO,3,-30.631972457407983,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-3,2014,MO-3,MO,3,-41.18515812545663,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-3,2016,MO-3,MO,3,-39.90247954975525,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-3,2018,MO-3,MO,3,-32.24011731072555,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-3,2020,MO-3,MO,3,-40.940669894046366,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-4,2012,MO-4,MO,4,-24.82312227231797,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-4,2014,MO-4,MO,4,-41.72197451867987,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-4,2016,MO-4,MO,4,-39.98326480733459,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-4,2018,MO-4,MO,4,-32.10530622264043,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-4,2020,MO-4,MO,4,-37.92677683581563,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-5,2012,MO-5,MO,5,23.611690265968058,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-5,2014,MO-5,MO,5,6.6293487812022,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-5,2016,MO-5,MO,5,20.660252258920035,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-5,2018,MO-5,MO,5,26.058459749458216,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-5,2020,MO-5,MO,5,20.21564566013109,D,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-6,2012,MO-6,MO,6,-32.486334540049384,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-6,2014,MO-6,MO,6,-37.14981012996738,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-6,2016,MO-6,MO,6,-39.57722203832852,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-6,2018,MO-6,MO,6,-33.44236744824154,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-6,2020,MO-6,MO,6,-36.23395778411992,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-7,2012,MO-7,MO,7,-32.96323021898726,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-7,2014,MO-7,MO,7,-34.62615197887251,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-7,2016,MO-7,MO,7,-40.145655583021025,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-7,2018,MO-7,MO,7,-36.14477745357643,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-7,2020,MO-7,MO,7,-42.30007880135289,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-8,2012,MO-8,MO,8,-47.380913542682705,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-8,2014,MO-8,MO,8,-42.3321861025976,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-8,2016,MO-8,MO,8,-51.73130530221354,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-8,2018,MO-8,MO,8,-48.37045525890794,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MO-8,2020,MO-8,MO,8,-55.492299213266065,R,MO_2012_2020_default,MO_2022_post_redistricting,same_district_label_approximation
2022,MS-1,2012,MS-1,MS,1,-23.50886385468518,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-1,2014,MS-1,MS,1,-38.9839257234748,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-1,2016,MS-1,MS,1,-40.778502311740446,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-1,2018,MS-1,MS,1,-34.51871081214776,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-1,2020,MS-1,MS,1,-37.4942532189486,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-2,2012,MS-2,MS,2,36.16554876906359,D,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-2,2016,MS-2,MS,2,37.95922212220803,D,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-2,2020,MS-2,MS,2,32.033347463614525,D,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-3,2014,MS-3,MS,3,-40.96439811402431,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-3,2016,MS-3,MS,3,-35.832135126167266,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-3,2018,MS-3,MS,3,-25.585083433422344,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-3,2020,MS-3,MS,3,-29.335431744118697,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-4,2012,MS-4,MS,4,-35.26374057568878,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-4,2014,MS-4,MS,4,-45.577081297886565,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-4,2016,MS-4,MS,4,-37.24025123843618,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,MS-4,2018,MS-4,MS,4,-37.47608746178464,R,MS_2012_2020_default,MS_2022_post_redistricting,same_district_label_approximation
2022,NC-1,2012,NC-1,NC,1,52.46194530062177,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-1,2014,NC-1,NC,1,46.75808161732193,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-1,2016,NC-1,NC,1,39.661932312324815,D,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-1,2018,NC-1,NC,1,39.695241587971026,D,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-1,2020,NC-1,NC,1,8.353556041283008,D,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-2,2012,NC-2,NC,2,-14.480871684698313,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-2,2014,NC-2,NC,2,-17.65306564807545,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-2,2016,NC-2,NC,2,-13.41716017994352,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-2,2018,NC-2,NC,2,-5.455164845766105,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-2,2020,NC-2,NC,2,28.13049490758966,D,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-3,2012,NC-3,NC,3,-26.221662874937476,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-3,2014,NC-3,NC,3,-35.61968316658317,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-3,2016,NC-3,NC,3,-34.40242693102586,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-3,2020,NC-3,NC,3,-26.76802224232662,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-4,2012,NC-4,NC,4,48.94988306526823,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-4,2014,NC-4,NC,4,49.49375885152312,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-4,2016,NC-4,NC,4,36.43566822369433,D,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-4,2018,NC-4,NC,4,48.334373160165555,D,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-4,2020,NC-4,NC,4,34.65999890626044,D,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-5,2012,NC-5,NC,5,-15.089763085020776,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-5,2014,NC-5,NC,5,-22.03967544643639,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-5,2016,NC-5,NC,5,-16.803370912936835,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-5,2018,NC-5,NC,5,-14.069582894948018,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-5,2020,NC-5,NC,5,-35.82067468928783,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-6,2012,NC-6,NC,6,-21.84660283117973,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-6,2014,NC-6,NC,6,-17.3473533277572,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-6,2016,NC-6,NC,6,-18.45820874270255,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-6,2018,NC-6,NC,6,-13.032072021381348,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-6,2020,NC-6,NC,6,24.545782786291323,D,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-7,2012,NC-7,NC,7,0.1942174284899743,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-7,2014,NC-7,NC,7,-22.241108324797796,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-7,2016,NC-7,NC,7,-21.827635991326005,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-7,2018,NC-7,NC,7,-12.741576695287485,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-7,2020,NC-7,NC,7,-20.65376994657326,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-8,2012,NC-8,NC,8,-7.79277491067884,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-8,2014,NC-8,NC,8,-29.726499557149108,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-8,2016,NC-8,NC,8,-17.54585274497361,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-8,2018,NC-8,NC,8,-10.67740029195252,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-8,2020,NC-8,NC,8,-6.567513237245602,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-9,2012,NC-9,NC,9,-6.131118741515611,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-9,2016,NC-9,NC,9,-16.36455504326407,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-9,2018,NC-9,NC,9,-0.3201080939596841,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-9,2020,NC-9,NC,9,-11.184190990883986,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-10,2012,NC-10,NC,10,-13.977345012229392,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-10,2014,NC-10,NC,10,-22.03513775388947,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-10,2016,NC-10,NC,10,-26.278077679674276,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-10,2018,NC-10,NC,10,-18.585476659430395,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-10,2020,NC-10,NC,10,-37.81519535077762,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-11,2012,NC-11,NC,11,-14.848563480233896,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-11,2014,NC-11,NC,11,-25.79730810698014,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-11,2016,NC-11,NC,11,-28.17795431534208,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-11,2018,NC-11,NC,11,-20.455921188295317,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-11,2020,NC-11,NC,11,-12.160970353997046,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-12,2012,NC-12,NC,12,59.269623168268424,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-12,2014,NC-12,NC,12,50.69267479034425,D,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-12,2016,NC-12,NC,12,34.04809619238477,D,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-12,2018,NC-12,NC,12,46.145634059139205,D,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-13,2012,NC-13,NC,13,-13.593804808289036,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-13,2014,NC-13,NC,13,-14.6154390065089,R,NC_2012_2014,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-13,2016,NC-13,NC,13,-12.206744455571434,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-13,2018,NC-13,NC,13,-5.99617206163819,R,NC_2016_2018,NC_2022_post_redistricting,same_district_label_approximation
2022,NC-13,2020,NC-13,NC,13,-36.36379875722506,R,NC_2020,NC_2022_post_redistricting,same_district_label_approximation
2022,ND-AL,2016,ND-AL,ND,AL,-45.38304491829143,R,ND_2012_2020_default,ND_2022_post_redistricting,same_district_label_approximation
2022,NE-1,2012,NE-1,NE,1,-36.58134676584861,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-1,2014,NE-1,NE,1,-37.6310336931815,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-1,2016,NE-1,NE,1,-38.905276718465224,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-1,2018,NE-1,NE,1,-20.718456774611234,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-1,2020,NE-1,NE,1,-21.8486865722401,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-2,2012,NE-2,NE,2,-1.5913942615771373,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-2,2014,NE-2,NE,2,3.332186649097132,D,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-2,2016,NE-2,NE,2,-1.201492847926523,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-2,2018,NE-2,NE,2,-1.9900597621586815,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-2,2020,NE-2,NE,2,-4.559861349350966,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-3,2012,NE-3,NE,3,-48.342824578830104,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-3,2014,NE-3,NE,3,-50.775286001600314,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-3,2018,NE-3,NE,3,-53.44297340884371,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NE-3,2020,NE-3,NE,3,-60.83865118387558,R,NE_2012_2020_default,NE_2022_post_redistricting,same_district_label_approximation
2022,NH-1,2012,NH-1,NH,1,3.7652671423851234,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-1,2014,NH-1,NH,1,-3.6002076329839827,R,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-1,2016,NH-1,NH,1,1.339949287400542,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-1,2018,NH-1,NH,1,8.55143125148176,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-1,2020,NH-1,NH,1,5.1033167690391625,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-2,2012,NH-2,NH,2,4.830554188871171,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-2,2014,NH-2,NH,2,10.004450340912909,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-2,2016,NH-2,NH,2,4.435264144429958,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-2,2018,NH-2,NH,2,13.359789778516651,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NH-2,2020,NH-2,NH,2,10.196381853892314,D,NH_2012_2020_default,NH_2022_post_redistricting,same_district_label_approximation
2022,NJ-1,2012,NJ-1,NJ,1,38.250804650604984,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-1,2014,NJ-1,NJ,1,17.995962878172463,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-1,2016,NJ-1,NJ,1,23.191247671643648,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-1,2018,NJ-1,NJ,1,31.13340773978999,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-1,2020,NJ-1,NJ,1,24.96013297665117,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-2,2012,NJ-2,NJ,2,-17.371285056509,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-2,2014,NJ-2,NJ,2,-24.188249373405288,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-2,2016,NJ-2,NJ,2,-21.994996558034888,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-2,2018,NJ-2,NJ,2,7.6709900411436625,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-2,2020,NJ-2,NJ,2,-5.756784677609966,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-3,2012,NJ-3,NJ,3,-8.861617945801312,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-3,2014,NJ-3,NJ,3,-9.636599087602027,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-3,2016,NJ-3,NJ,3,-20.444430896787175,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-3,2018,NJ-3,NJ,3,1.294663951120163,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-3,2020,NJ-3,NJ,3,7.761915129168384,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-4,2012,NJ-4,NJ,4,-28.458727758965804,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-4,2014,NJ-4,NJ,4,-36.83807170758769,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-4,2016,NJ-4,NJ,4,-30.196823412006587,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-4,2018,NJ-4,NJ,4,-12.332001576365393,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-4,2020,NJ-4,NJ,4,-21.604597896165593,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-5,2012,NJ-5,NJ,5,-12.287964359285214,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-5,2014,NJ-5,NJ,5,-12.105589108675057,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-5,2016,NJ-5,NJ,5,4.411298752446691,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-5,2018,NJ-5,NJ,5,13.68053461797146,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-5,2020,NJ-5,NJ,5,7.516358383140243,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-6,2012,NJ-6,NJ,6,28.13493686310185,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-6,2014,NJ-6,NJ,6,21.00251542044049,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-6,2016,NJ-6,NJ,6,28.844686545068043,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-6,2018,NJ-6,NJ,6,27.265082845453108,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-6,2020,NJ-6,NJ,6,22.330335040807824,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-7,2012,NJ-7,NJ,7,-17.117615475977416,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-7,2014,NJ-7,NJ,7,-20.4861446501929,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-7,2016,NJ-7,NJ,7,-10.959884761447466,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-7,2018,NJ-7,NJ,7,5.019489251476411,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-7,2020,NJ-7,NJ,7,1.2238821791601278,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-8,2012,NJ-8,NJ,8,59.055962810656176,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-8,2014,NJ-8,NJ,8,58.31258331446968,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-8,2016,NJ-8,NJ,8,58.54913688110744,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-8,2018,NJ-8,NJ,8,59.40243068000391,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-8,2020,NJ-8,NJ,8,49.449477118434665,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-9,2012,NJ-9,NJ,9,48.93905048311702,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-9,2014,NJ-9,NJ,9,38.39646684764111,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-9,2016,NJ-9,NJ,9,41.701751828572895,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-9,2018,NJ-9,NJ,9,41.40288200542871,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-9,2020,NJ-9,NJ,9,33.9356210142727,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-10,2012,NJ-10,NJ,10,77.00773711205773,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-10,2014,NJ-10,NJ,10,72.75938032339484,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-10,2016,NJ-10,NJ,10,73.80044978924546,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-10,2018,NJ-10,NJ,10,77.469411817605,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-10,2020,NJ-10,NJ,10,69.38543286587658,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-11,2012,NJ-11,NJ,11,-18.827918504868343,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-11,2014,NJ-11,NJ,11,-25.140054421146505,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-11,2016,NJ-11,NJ,11,-19.14583034818742,R,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-11,2018,NJ-11,NJ,11,14.637146371463714,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-11,2020,NJ-11,NJ,11,6.607340381163073,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-12,2012,NJ-12,NJ,12,39.73350633068249,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
2022,NJ-12,2014,NJ-12,NJ,12,24.440909642370897,D,NJ_2012_2020_default,NJ_2022_post_redistricting,same_district_label_approximation
