candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2020_MN_2_R_TYLER_KISTNER,2020,House,MN-2,MN,2,R,TYLER KISTNER,TYLER KISTNER,"KISTNER, TYLER",H0MN02134,C00732925,C,False,True,False,C,194954,0.4592426126941052,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_3_D_DEAN_PHILLIPS,2020,House,MN-3,MN,3,D,DEAN PHILLIPS,DEAN PHILLIPS,"PHILLIPS, DEAN",H8MN03143,C00640714,I,True,False,False,C,246666,0.5560512440177365,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_3_R_KENDALL_QUALLS,2020,House,MN-3,MN,3,R,KENDALL QUALLS,KENDALL QUALLS,"QUALLS, KENDALL",H0MN03124,C00713461,C,False,True,False,C,196625,0.4432454243997448,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_4_D_BETTY_MCCOLLUM,2020,House,MN-4,MN,4,D,BETTY MCCOLLUM,BETTY MCCOLLUM,"MCCOLLUM, BETTY",H0MN04049,C00354688,I,True,False,False,C,245813,0.6317248929619598,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_4_R_GENE_RECHTZIGEL,2020,House,MN-4,MN,4,R,GENE RECHTZIGEL,GENE RECHTZIGEL,"RECHTZIGEL, GENE",H6MN04244,C00752105,C,False,True,False,N,112730,0.28970944247701186,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_5_D_ILHAN_OMAR,2020,House,MN-5,MN,5,D,ILHAN OMAR,ILHAN OMAR,"OMAR, ILHAN",H8MN05239,C00680934,I,True,False,False,C,255924,0.642655356591308,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_5_R_LACY_JOHNSON,2020,House,MN-5,MN,5,R,LACY JOHNSON,LACY JOHNSON,"JOHNSON, LACY",H0MN05178,C00711689,C,False,True,False,C,102878,0.2583387950149286,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_6_D_TAWNJA_ZAHRADKA,2020,House,MN-6,MN,6,D,TAWNJA ZAHRADKA,TAWNJA ZAHRADKA,"ZAHRADKA, TAWNJA",H0MN06150,C00721001,C,False,True,False,C,140853,0.341621655708004,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_6_R_TOM_EMMER,2020,House,MN-6,MN,6,R,TOM EMMER,TOM EMMER,"EMMER, THOMAS EARL JR.",H4MN06087,C00545749,I,True,False,False,C,270901,0.6570371106966411,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_7_D_COLLIN_C_PETERSON,2020,House,MN-7,MN,7,D,COLLIN C PETERSON,COLLIN C PETERSON,"PETERSON, COLLIN CLARK",H2MN07014,C00253187,I,True,False,False,C,144840,0.39848463589167954,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_7_R_MICHELLE_FISCHBACH,2020,House,MN-7,MN,7,R,MICHELLE FISCHBACH,MICHELLE FISCHBACH,"FISCHBACH, MICHELLE",H0MN07091,C00717959,C,False,True,False,C,194066,0.5339154884628188,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_8_D_QUINN_NYSTROM,2020,House,MN-8,MN,8,D,QUINN NYSTROM,QUINN NYSTROM,"NYSTROM, QUINN REABE",H0MN08156,C00721498,C,False,True,False,C,147853,0.3755368785733698,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MN_8_R_PETE_STAUBER,2020,House,MN-8,MN,8,R,PETE STAUBER,PETE STAUBER,"STAUBER, PETER ALLEN",H8MN08043,C00650697,I,True,False,False,C,223432,0.56750255898362,probable_automatic,70.75,last_exact+first_initial+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_1_D_CORI_BUSH,2020,House,MO-1,MO,1,D,CORI BUSH,CORI BUSH,"BUSH, CORI",H8MO01143,C00638767,C,False,True,False,C,249087,0.7878236776934001,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_1_R_ANTHONY_ROGERS,2020,House,MO-1,MO,1,R,ANTHONY ROGERS,ANTHONY ROGERS,"ROGERS, ANTHONY",H0MO01207,C00742650,C,False,True,False,N,59940,0.18958095461000535,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_2_D_JILL_SCHUPP,2020,House,MO-2,MO,2,D,JILL SCHUPP,JILL SCHUPP,"SCHUPP, JILL DARLYNE",H0MO02254,C00729558,C,False,True,False,C,204540,0.4551928572064413,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_2_R_ANN_WAGNER,2020,House,MO-2,MO,2,R,ANN WAGNER,ANN WAGNER,"WAGNER, ANN L.",H2MO02102,C00495846,I,True,False,False,C,233157,0.5188784639077063,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_3_D_MEGAN_REZABEK,2020,House,MO-3,MO,3,D,MEGAN REZABEK,MEGAN REZABEK,"REZABEK, MEGAN",H0MO03245,,C,False,True,False,N,116095,0.28500201302080774,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_3_R_BLAINE_LUETKEMEYER,2020,House,MO-3,MO,3,R,BLAINE LUETKEMEYER,BLAINE LUETKEMEYER,"LUETKEMEYER, W BLAINE",H8MO09153,C00458679,I,True,False,False,C,282866,0.6944087119612714,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_4_D_LINDSEY_SIMMONS,2020,House,MO-4,MO,4,D,LINDSEY SIMMONS,LINDSEY SIMMONS,"SIMMONS, LINDSEY NICOLE",H0MO04235,C00721530,C,False,True,False,C,107635,0.2966491748338092,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_4_R_VICKY_HARTZLER,2020,House,MO-4,MO,4,R,VICKY HARTZLER,VICKY HARTZLER,"HARTZLER, VICKY",H0MO04086,C00464602,I,True,False,False,C,245247,0.6759169431919655,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_5_D_EMANUEL_CLEAVER,2020,House,MO-5,MO,5,D,EMANUEL CLEAVER,EMANUEL CLEAVER,"CLEAVER, EMANUEL II",H4MO05234,C00395848,I,True,False,False,C,207180,0.5878614192889368,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_5_R_RYAN_DERKS,2020,House,MO-5,MO,5,R,RYAN DERKS,RYAN DERKS,"DERKS, RYAN",H0MO05208,C00737502,C,False,True,False,C,135934,0.3857049626876259,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_6_D_GENA_L_ROSS,2020,House,MO-6,MO,6,D,GENA L ROSS,GENA L ROSS,"ROSS, GENA L DR",H0MO06222,C00737056,C,False,True,False,C,118926,0.30827494498145314,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_6_R_SAM_GRAVES,2020,House,MO-6,MO,6,R,SAM GRAVES,SAM GRAVES,"GRAVES, SAMUEL B. JR.",H0MO06073,C00359034,I,True,False,False,C,258709,0.6706145228226523,probable_automatic,70.75,last_exact+first_initial+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_7_D_TERESA_MONTSENY,2020,House,MO-7,MO,7,D,TERESA MONTSENY,TERESA MONTSENY,"MONTSENY, TERESA MS.",H0MO07246,C00744490,C,False,True,False,N,98111,0.26567970905782284,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_7_R_BILLY_LONG,2020,House,MO-7,MO,7,R,BILLY LONG,BILLY LONG,"LONG, BILLY MR.",H0MO07113,C00460063,I,True,False,False,C,254318,0.6886804970713518,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_8_D_KATHY_ELLIS,2020,House,MO-8,MO,8,D,KATHY ELLIS,KATHY ELLIS,"ELLIS, KATHRYN GAIL",H8MO08098,C00639450,C,False,True,False,C,70561,0.21367487720530787,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MO_8_R_JASON_SMITH,2020,House,MO-8,MO,8,R,JASON SMITH,JASON SMITH,"SMITH, JASON T",H4MO08162,C00541862,I,True,False,False,C,253811,0.7685978693379686,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_1_D_ANTONIA_ELIASON,2020,House,MS-1,MS,1,D,ANTONIA ELIASON,ANTONIA ELIASON,"ELIASON, ANTONIA",H0MS01118,C00728444,C,False,True,False,C,104008,0.312528733905257,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_1_R_TRENT_KELLY,2020,House,MS-1,MS,1,R,TRENT KELLY,TRENT KELLY,"KELLY, JOHN TRENT",H6MS01131,C00573980,I,True,False,False,C,228787,0.687471266094743,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_2_D_BENNIE_G_THOMPSON,2020,House,MS-2,MS,2,D,BENNIE G THOMPSON,BENNIE G THOMPSON,"THOMPSON, BENNIE G.",H4MS02068,C00279851,I,True,False,False,C,196224,0.6601667373180726,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_2_R_BRIAN_FLOWERS,2020,House,MS-2,MS,2,R,BRIAN FLOWERS,BRIAN FLOWERS,"FLOWERS, BRIAN WESLEY",H0MS02082,C00736223,C,False,True,False,N,101010,0.3398332626819274,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_3_D_DOROTHY_DOT_BENFORD,2020,House,MS-3,MS,3,D,"DOROTHY \""DOT\"" BENFORD","DOROTHY \""DOT\"" BENFORD","BENFORD, DOROTHY",H8MS02044,C00749820,C,False,True,False,N,120782,0.3533228412794065,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_3_R_MICHAEL_GUEST,2020,House,MS-3,MS,3,R,MICHAEL GUEST,MICHAEL GUEST,"GUEST, MICHAEL PATRICK",H8MS03125,C00665752,I,True,False,False,C,221064,0.6466771587205935,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MS_4_R_STEVEN_M_PALAZZO,2020,House,MS-4,MS,4,R,STEVEN M PALAZZO,STEVEN M PALAZZO,"PALAZZO, STEVEN MCCARTY",H0MS04120,C00477323,I,True,False,False,C,255971,1.0,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MT_AL_D_KATHLEEN_WILLIAMS,2020,House,MT-AL,MT,AL,D,KATHLEEN WILLIAMS,KATHLEEN WILLIAMS,"WILLIAMS, KATHLEEN",H8MT01232,C00701748,O,False,False,True,C,262340,0.43613645016117797,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_MT_AL_R_MATT_ROSENDALE,2020,House,MT-AL,MT,AL,R,MATT ROSENDALE,MATT ROSENDALE,"ROSENDALE, MATT MR.",H4MT00050,C00548289,O,False,False,True,C,339169,0.563863549838822,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_1_D_G_K_BUTTERFIELD,2020,House,NC-1,NC,1,D,G K BUTTERFIELD,G K BUTTERFIELD,"BUTTERFIELD, G. K.",H4NC01046,C00401190,I,True,False,False,C,188870,0.541767780206415,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_1_R_SANDY_SMITH,2020,House,NC-1,NC,1,R,SANDY SMITH,SANDY SMITH,"SMITH, SANDY",H0NC03149,C00697250,C,False,True,False,C,159748,0.45823221979358497,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_10_D_DAVID_PARKER,2020,House,NC-10,NC,10,D,DAVID PARKER,DAVID PARKER,"PARKER, DAVID PAYNE",H0NC10193,C00735092,C,False,True,False,C,128189,0.3109240232461119,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_10_R_PATRICK_T_MCHENRY,2020,House,NC-10,NC,10,R,PATRICK T MCHENRY,PATRICK T MCHENRY,"MCHENRY, PATRICK TIMOTHY",H4NC10047,C00393629,I,True,False,False,C,284095,0.6890759767538881,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_11_D_MOE_DAVIS,2020,House,NC-11,NC,11,D,MOE DAVIS,MOE DAVIS,"DAVIS, MORRIS D. COL.",H0NC11175,C00727800,O,False,False,True,C,190609,0.4234391140632463,probable_automatic,70.0,last_exact+first_initial+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_11_R_MADISON_CAWTHORN,2020,House,NC-11,NC,11,R,MADISON CAWTHORN,MADISON CAWTHORN,"CAWTHORN, DAVID MADISON",H0NC11233,C00732958,O,False,False,True,C,245351,0.5450488176032168,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,14,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_12_D_ALMA_S_ADAMS,2020,House,NC-12,NC,12,D,ALMA S ADAMS,ALMA S ADAMS,"ADAMS, ALMA SHEALEY",H4NC12100,C00546358,I,True,False,False,C,341457,1.0,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_13_D_SCOTT_HUFFMAN,2020,House,NC-13,NC,13,D,SCOTT HUFFMAN,SCOTT HUFFMAN,"HUFFMAN, SCOTT",H8NC08109,C00696492,C,False,True,False,C,124684,0.3181810062138747,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_13_R_TED_BUDD,2020,House,NC-13,NC,13,R,TED BUDD,TED BUDD,"BUDD, THEODORE P.",H6NC13129,C00614776,I,True,False,False,C,267181,0.6818189937861253,probable_automatic,70.75,last_exact+first_initial+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_2_D_DEBORAH_K_ROSS,2020,House,NC-2,NC,2,D,DEBORAH K ROSS,DEBORAH K ROSS,"ROSS, DEBORAH",H0NC02125,C00729277,O,False,False,True,C,311887,0.6296359103251269,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_2_R_ALAN_D_SWAIN,2020,House,NC-2,NC,2,R,ALAN D SWAIN,ALAN D SWAIN,"SWAIN, ALAN D",H0NC02158,C00731885,O,False,False,True,C,172544,0.34833096124923035,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_3_D_DARYL_FARROW,2020,House,NC-3,NC,3,D,DARYL FARROW,DARYL FARROW,"FARROW, DARYL MR",H0NC03123,C00752345,C,False,True,False,N,132752,0.3661598887883669,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_3_R_GREGORY_F_MURPHY,2020,House,NC-3,NC,3,R,GREGORY F MURPHY,GREGORY F MURPHY,"MURPHY, GREGORY FRANCIS DR",H0NC03172,C00697649,I,True,False,False,C,229800,0.6338401112116331,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_4_D_DAVID_E_PRICE,2020,House,NC-4,NC,4,D,DAVID E PRICE,DAVID E PRICE,"PRICE, DAVID E.",H6NC04037,C00195628,I,True,False,False,C,332421,0.6732999945313022,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_4_R_ROBERT_THOMAS,2020,House,NC-4,NC,4,R,ROBERT THOMAS,ROBERT THOMAS,"THOMAS, ROBERT",H0NC04220,,C,False,True,False,N,161298,0.32670000546869776,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_5_D_DAVID_WILSON_BROWN,2020,House,NC-5,NC,5,D,DAVID WILSON BROWN,DAVID WILSON BROWN,"BROWN, DAVID WILSON",H8NC10097,C00649806,C,False,True,False,C,119846,0.31109115262015763,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_5_R_VIRGINIA_FOXX,2020,House,NC-5,NC,5,R,VIRGINIA FOXX,VIRGINIA FOXX,"FOXX, VIRGINIA ANN",H4NC05146,C00386748,I,True,False,False,C,257843,0.6692978995130359,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_6_D_KATHY_MANNING,2020,House,NC-6,NC,6,D,KATHY MANNING,KATHY MANNING,"MANNING, KATHY",H8NC13067,C00662577,O,False,False,True,C,253531,0.6227289139314566,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_6_R_LEE_HAYWOOD,2020,House,NC-6,NC,6,R,LEE HAYWOOD,LEE HAYWOOD,"HAYWOOD, JOSEPH LEE",H0NC06241,C00732651,O,False,False,True,C,153598,0.37727108606854337,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_7_D_CHRISTOPHER_M_WARD,2020,House,NC-7,NC,7,D,CHRISTOPHER M WARD,CHRISTOPHER M WARD,"WARD, CHRISTOPHER M",H0NC07140,C00732040,C,False,True,False,N,179045,0.3959350564342073,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_7_R_DAVID_ROUZER,2020,House,NC-7,NC,7,R,DAVID ROUZER,DAVID ROUZER,"ROUZER, DAVID CHESTON",H2NC07096,C00501643,I,True,False,False,C,272443,0.6024727558999399,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_8_D_PATRICIA_TIMMONS_GOODSON,2020,House,NC-8,NC,8,D,PATRICIA TIMMONS-GOODSON,PATRICIA TIMMONS-GOODSON,"TIMMONS-GOODSON, PATRICIA",H0NC08254,C00732800,C,False,True,False,C,177781,0.467162433813772,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_8_R_RICHARD_HUDSON,2020,House,NC-8,NC,8,R,RICHARD HUDSON,RICHARD HUDSON,"HUDSON, RICHARD L. JR.",H2NC08185,C00504522,I,True,False,False,C,202774,0.532837566186228,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_9_D_CYNTHIA_L_WALLACE,2020,House,NC-9,NC,9,D,CYNTHIA L WALLACE,CYNTHIA L WALLACE,"WALLACE, CYNTHIA",H0NC09286,C00731919,C,False,True,False,C,179463,0.44407904504558005,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NC_9_R_DAN_BISHOP,2020,House,NC-9,NC,9,R,DAN BISHOP,DAN BISHOP,"BISHOP, JAMES DANIEL",H0NC09187,C00699660,I,True,False,False,C,224661,0.55592095495442,high_confidence_automatic,85.75,last_exact+alternate_given_name_match+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_ND_AL_R_KELLY_ARMSTRONG,2020,House,ND-AL,ND,AL,R,KELLY ARMSTRONG,KELLY ARMSTRONG,"ARMSTRONG, KELLY",H8ND00096,C00670547,I,True,False,False,C,245229,0.6896242386065163,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NE_1_D_KATE_BOLZ,2020,House,NE-1,NE,1,D,KATE BOLZ,KATE BOLZ,"BOLZ, KATE",H0NE01120,C00721472,C,False,True,False,C,119622,0.3766839019290478,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NE_1_R_JEFF_FORTENBERRY,2020,House,NE-1,NE,1,R,JEFF FORTENBERRY,JEFF FORTENBERRY,"FORTENBERRY, JEFFREY L. HONORABLE",H4NE01064,C00395467,I,True,False,False,C,189006,0.5951707676514488,high_confidence_automatic,88.0,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NE_2_D_KARA_EASTMAN,2020,House,NE-2,NE,2,D,KARA EASTMAN,KARA EASTMAN,"EASTMAN, KARA",H8NE02220,C00639310,C,False,True,False,C,155706,0.462087713154599,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NE_2_R_DON_BACON,2020,House,NE-2,NE,2,R,DON BACON,DON BACON,"BACON, DONALD J",H6NE02125,C00575167,I,True,False,False,C,171071,0.5076863266481086,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NE_3_D_MARK_ELWORTH,2020,House,NE-3,NE,3,D,MARK ELWORTH JR,MARK ELWORTH JR,"ELWORTH, MARK",H0NE03225,C00741868,C,False,True,False,N,50690,0.17676186490916065,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NE_3_R_ADRIAN_SMITH,2020,House,NE-3,NE,3,R,ADRIAN SMITH,ADRIAN SMITH,"SMITH, ADRIAN",H6NE03115,C00412890,I,True,False,False,C,225157,0.7851483767479165,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NH_1_D_CHRIS_PAPPAS,2020,House,NH-1,NH,1,D,CHRIS PAPPAS,CHRIS PAPPAS,"PAPPAS, CHRIS",H8NH01210,C00660464,I,True,False,False,C,205606,0.5131669915464695,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NH_1_R_MATT_MOWERS,2020,House,NH-1,NH,1,R,MATT MOWERS,MATT MOWERS,"MOWERS, MATT",H0NH01282,C00734491,C,False,True,False,C,185159,0.4621338238560778,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NH_2_D_ANN_M_KUSTER,2020,House,NH-2,NH,2,D,ANN M KUSTER,ANN M KUSTER,"KUSTER, ANN MCLANE",H0NH02181,C00462861,I,True,False,False,C,208289,0.5389930157514342,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NH_2_R_STEVEN_NEGRON,2020,House,NH-2,NH,2,R,STEVEN NEGRON,STEVEN NEGRON,"NEGRON, STEVE",H8NH02275,C00657981,C,False,True,False,C,168886,0.4370291972125111,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NJ_1_D_DONALD_NORCROSS,2020,House,NJ-1,NJ,1,D,DONALD NORCROSS,DONALD NORCROSS,"NORCROSS, DONALD W",H4NJ01084,C00558320,I,True,False,False,C,240567,0.6248006648832558,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2020_NJ_1_R_CLAIRE_H_GUSTAFSON,2020,House,NJ-1,NJ,1,R,CLAIRE H GUSTAFSON,CLAIRE H GUSTAFSON,"GUSTAFSON, CLAIRE H.",H4NJ01118,C00728790,C,False,True,False,C,144463,0.37519933511674414,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
