candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2022_TN_4_D_WAYNE_STEELE,2022,House,TN-4,TN,4,D,WAYNE STEELE,WAYNE STEELE,"STEELE, RUSSELL",H8TN04123,C00812529,C,False,True,False,C,44648,0.25743065205233023,review_required,50.0,last_exact+first_mismatch+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_4_R_SCOTT_DESJARLAIS,2022,House,TN-4,TN,4,R,SCOTT DESJARLAIS,SCOTT DESJARLAIS,"DESJARLAIS, SCOTT HON.",H0TN04195,C00464073,I,True,False,False,C,122401,0.7057375300541407,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_5_D_HEIDI_CAMPBELL,2022,House,TN-5,TN,5,D,HEIDI CAMPBELL,HEIDI CAMPBELL,"CAMPBELL, HEIDI",H2TN05438,C00810788,O,False,False,True,C,93648,0.4232199751440515,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_5_R_ANDY_OGLES,2022,House,TN-5,TN,5,R,ANDY OGLES,ANDY OGLES,"OGLES, ANDY",H2TN05446,C00811844,O,False,False,True,C,123558,0.5583911422438143,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,15,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_6_D_RANDAL_COOPER,2022,House,TN-6,TN,6,D,RANDAL COOPER,RANDAL COOPER,"COOPER, RANDAL DEAN",H2TN06162,C00819557,C,False,True,False,N,65675,0.33668609628684065,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_6_R_JOHN_W_ROSE,2022,House,TN-6,TN,6,R,JOHN W ROSE,JOHN W ROSE,"ROSE, JOHN W.",H8TN06094,C00652743,I,True,False,False,C,129388,0.6633139037131593,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_7_D_ODESSA_KELLY,2022,House,TN-7,TN,7,D,ODESSA KELLY,ODESSA KELLY,"KELLY, JACQUELYN ODESSA",H2TN05305,,O,False,False,True,C,68973,0.3814414175266284,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_7_R_MARK_E_GREEN,2022,House,TN-7,TN,7,R,MARK E GREEN,MARK E GREEN,"GREEN, MARK DR.",H8TN07076,C00658385,I,True,False,False,C,108421,0.5996007123027065,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_8_D_LYNNETTE_P_WILLIAMS,2022,House,TN-8,TN,8,D,LYNNETTE P WILLIAMS,LYNNETTE P WILLIAMS,"WILLIAMS, LYNNETTE",H2TN08184,C00820506,C,False,True,False,N,51102,0.24297838955851936,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_8_R_DAVID_KUSTOFF,2022,House,TN-8,TN,8,R,DAVID KUSTOFF,DAVID KUSTOFF,"KUSTOFF, DAVID",H2TN07103,C00614826,I,True,False,False,C,155602,0.7398521265720467,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_9_D_STEVE_COHEN,2022,House,TN-9,TN,9,D,STEVE COHEN,STEVE COHEN,"COHEN, STEVE I MR.",H6TN09068,C00422980,I,True,False,False,C,93800,0.7004286204991114,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TN_9_R_CHARLOTTE_BERGMANN,2022,House,TN-9,TN,9,R,CHARLOTTE BERGMANN,CHARLOTTE BERGMANN,"BERGMANN, CHARLOTTE",H0TN09061,C00693143,C,False,True,False,C,35123,0.2622724353708986,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_1_D_JRMAR_AJJA_JEFFERSON,2022,House,TX-1,TX,1,D,JRMAR âJJâ JEFFERSON,JRMAR âJJâ JEFFERSON,"JEFFERSON, JRMAR",H2TX01146,C00797290,O,False,False,True,C,51438,0.21920038182577495,high_confidence_state_fallback,95.0,last_exact+first_match+token_overlap+scope_same_state_party,2.0,120,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_1_R_NATHANIEL_MORAN,2022,House,TX-1,TX,1,R,NATHANIEL MORAN,NATHANIEL MORAN,"MORAN, NATHANIEL QUENTIN",H2TX01112,C00796086,O,False,False,True,C,183224,0.780799618174225,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_10_D_LINDA_NUNO,2022,House,TX-10,TX,10,D,LINDA NUNO,LINDA NUNO,"TREVNO, ROSALINDA NUNO",H2TX21201,C00796771,C,False,True,False,N,86404,0.34295875556190636,manual_override,100.0,Verified through targeted FEC candidate-master search.,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_10_R_MICHAEL_T_MCCAUL,2022,House,TX-10,TX,10,R,MICHAEL T MCCAUL,MICHAEL T MCCAUL,"MCCAUL, MICHAEL",H4TX10093,C00392688,I,True,False,False,C,159469,0.6329717349972414,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_11_R_AUGUST_PFLUGER,2022,House,TX-11,TX,11,R,AUGUST PFLUGER,AUGUST PFLUGER,"PFLUGER, AUGUST LEE II",H0TX11230,C00719294,I,True,False,False,C,151066,1.0,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_12_D_TREY_J_HUNT,2022,House,TX-12,TX,12,D,TREY J HUNT,TREY J HUNT,"HUNT, TREY JOSEPH",H2TX12085,C00767285,C,False,True,False,C,85026,0.35728362586614787,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_12_R_KAY_GRANGER,2022,House,TX-12,TX,12,R,KAY GRANGER,KAY GRANGER,"GRANGER, KAY",H6TX12060,C00310532,I,True,False,False,C,152953,0.6427163741338522,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_13_D_KATHLEEN_BROWN,2022,House,TX-13,TX,13,D,KATHLEEN BROWN,KATHLEEN BROWN,"BROWN, MARY KATHLEEN",H2TX13117,C00778886,C,False,True,False,C,52910,0.24646329136330394,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_13_R_RONNY_JACKSON,2022,House,TX-13,TX,13,R,RONNY JACKSON,RONNY JACKSON,"JACKSON, RONNY LYNN",H0TX13228,C00730531,I,True,False,False,C,161767,0.7535367086366961,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_14_D_MIKAL_WILLIAMS,2022,House,TX-14,TX,14,D,MIKAL WILLIAMS,MIKAL WILLIAMS,"WILLIAMS, MIKAL D. DR",H0TX14218,C00723734,C,False,True,False,C,63606,0.2984109707293959,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_14_R_RANDY_K_WEBER,2022,House,TX-14,TX,14,R,"RANDY K WEBER, SR","RANDY K WEBER, SR","WEBER, RANDY",H2TX14149,C00502229,I,True,False,False,C,149543,0.7015890292706042,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_15_D_MICHELLE_VALLEJO,2022,House,TX-15,TX,15,D,MICHELLE VALLEJO,MICHELLE VALLEJO,"VALLEJO, MICHELLE",H2TX15203,C00797217,C,False,True,False,C,68097,0.44833398073593217,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_15_R_MONICA_DE_LA_CRUZ,2022,House,TX-15,TX,15,R,MONICA DE LA CRUZ,MONICA DE LA CRUZ,"DE LA CRUZ, MONICA",H0TX15124,C00723072,C,False,True,False,C,80978,0.5331393320121931,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_16_D_VERONICA_ESCOBAR,2022,House,TX-16,TX,16,D,VERONICA ESCOBAR,VERONICA ESCOBAR,"ESCOBAR, VERONICA",H8TX16109,C00653923,I,True,False,False,C,95510,0.6346348075696364,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_16_R_IRENE_ARMENDARIZ_JACKSON,2022,House,TX-16,TX,16,R,IRENE ARMENDARIZ JACKSON,IRENE ARMENDARIZ JACKSON,"ARMENDARIZ-JACKSON, IRENE",H0TX16106,C00714378,C,False,True,False,C,54986,0.3653651924303636,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_17_D_MARY_JO_WOODS,2022,House,TX-17,TX,17,D,MARY JO WOODS,MARY JO WOODS,"WOODS, MARY JO",H2TX17118,,C,False,True,False,N,72801,0.335165669930804,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,70.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_17_R_PETE_SESSIONS,2022,House,TX-17,TX,17,R,PETE SESSIONS,PETE SESSIONS,"SESSIONS, PETE",H2TX03126,C00303305,I,True,False,False,C,144408,0.664834330069196,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_18_D_SHEILA_JACKSON_LEE,2022,House,TX-18,TX,18,D,SHEILA JACKSON LEE,SHEILA JACKSON LEE,"LEE, SHEILA JACKSON",H4TX18054,C00287904,I,True,False,False,C,110511,0.7071889318350526,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_18_R_CARMEN_MARIA_MONTIEL,2022,House,TX-18,TX,18,R,CARMEN MARIA MONTIEL,CARMEN MARIA MONTIEL,"MONTIEL, CARMEN",H2TX18207,C00792614,C,False,True,False,C,40941,0.26199221849642923,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_19_R_JODEY_C_ARRINGTON,2022,House,TX-19,TX,19,R,JODEY C ARRINGTON,JODEY C ARRINGTON,"ARRINGTON, JODEY COOK",H6TX19099,C00588657,I,True,False,False,C,152321,0.8030377317707098,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_2_D_ROBIN_FULFORD,2022,House,TX-2,TX,2,D,ROBIN FULFORD,ROBIN FULFORD,"FULFORD, ROBIN DAWN",H2TX02383,C00794354,C,False,True,False,C,78496,0.3408616204996374,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_2_R_DAN_CRENSHAW,2022,House,TX-2,TX,2,R,DAN CRENSHAW,DAN CRENSHAW,"CRENSHAW, DANIEL",H8TX02166,C00660795,I,True,False,False,C,151791,0.6591383795003626,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_20_D_JOAQUIN_CASTRO,2022,House,TX-20,TX,20,D,JOAQUIN CASTRO,JOAQUIN CASTRO,"CASTRO, JOAQUIN",H2TX35011,C00497933,I,True,False,False,C,115352,0.6841796214686919,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_20_R_KYLE_SINCLAIR,2022,House,TX-20,TX,20,R,KYLE SINCLAIR,KYLE SINCLAIR,"SINCLAIR, KYLE E MR",H2TX20096,C00792515,C,False,True,False,C,53226,0.3156958226324,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_21_D_CLAUDIA_ANDREANA_ZAPATA,2022,House,TX-21,TX,21,D,CLAUDIA ANDREANA ZAPATA,CLAUDIA ANDREANA ZAPATA,"ZAPATA, CLAUDIA ANDREANA",H2TX35128,C00781948,C,False,True,False,C,122655,0.3715906095776491,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_21_R_CHIP_ROY,2022,House,TX-21,TX,21,R,CHIP ROY,CHIP ROY,"ROY, CHIP",H8TX21307,C00662767,I,True,False,False,C,207426,0.6284093904223509,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_22_D_JAMIE_KAYE_JORDAN,2022,House,TX-22,TX,22,D,JAMIE KAYE JORDAN,JAMIE KAYE JORDAN,"JORDAN, JAMIE KAYE MS.",H2TX22183,C00797399,C,False,True,False,N,85653,0.35508985759592065,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_22_R_TROY_E_NEHLS,2022,House,TX-22,TX,22,R,TROY E NEHLS,TROY E NEHLS,"NEHLS, TROY",H0TX22302,C00730150,I,True,False,False,C,150014,0.6219099143917253,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_23_D_JOHN_LIRA,2022,House,TX-23,TX,23,D,JOHN LIRA,JOHN LIRA,"LIRA, JOHN",H2TX23132,C00780023,C,False,True,False,C,80947,0.38772176878568415,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_23_R_TONY_GONZALES,2022,House,TX-23,TX,23,R,TONY GONZALES,TONY GONZALES,"GONZALES, ERNEST ANTHONY TONY II",H0TX35015,C00706614,I,True,False,False,C,116649,0.558728014714335,high_confidence_automatic,89.5,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_24_D_JAN_MCDOWELL,2022,House,TX-24,TX,24,D,JAN MCDOWELL,JAN MCDOWELL,"MCDOWELL, JAN",H6TX24149,C00787390,C,False,True,False,C,119878,0.40251154201292705,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_24_R_BETH_VAN_DUYNE,2022,House,TX-24,TX,24,R,BETH VAN DUYNE,BETH VAN DUYNE,"VAN DUYNE, ELIZABETH ANN",H0TX24209,C00714865,I,True,False,False,C,177947,0.597488457987073,high_confidence_automatic,91.0,last_exact+first_match+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_25_R_ROGER_WILLIAMS,2022,House,TX-25,TX,25,R,ROGER WILLIAMS,ROGER WILLIAMS,"WILLIAMS, ROGER",H2TX33040,C00498121,I,True,False,False,C,185270,1.0,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_26_R_MICHAEL_C_BURGESS,2022,House,TX-26,TX,26,R,MICHAEL C BURGESS,MICHAEL C BURGESS,"BURGESS, MICHAEL C. DR.",H2TX26093,C00372532,I,True,False,False,C,183639,0.6929172185055636,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_27_D_MACLOVIO_PEREZ,2022,House,TX-27,TX,27,D,"MACLOVIO PEREZ, JR","MACLOVIO PEREZ, JR","PEREZ, MACLOVIO MR JR",H2TX27299,C00799106,C,False,True,False,C,73611,0.35556231795852716,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_27_R_MICHAEL_CLOUD,2022,House,TX-27,TX,27,R,MICHAEL CLOUD,MICHAEL CLOUD,"CLOUD, MICHAEL",H8TX27049,C00655332,I,True,False,False,C,133416,0.6444376820414729,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_28_D_HENRY_CUELLAR,2022,House,TX-28,TX,28,D,HENRY CUELLAR,HENRY CUELLAR,"CUELLAR, HENRY",H2TX23082,C00371302,I,True,False,False,C,93803,0.5665082346404479,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_28_R_CASSY_GARCIA,2022,House,TX-28,TX,28,R,CASSY GARCIA,CASSY GARCIA,"GARCIA, CASSANDRA",H2TX28149,C00797282,C,False,True,False,C,71778,0.43349176535955214,probable_automatic,72.0,last_exact+first_initial+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_29_D_SYLVIA_R_GARCIA,2022,House,TX-29,TX,29,D,SYLVIA R GARCIA,SYLVIA R GARCIA,"GARCIA, SYLVIA R.",H8TX29052,C00660555,I,True,False,False,C,71837,0.7140712908292082,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_29_R_ROBERT_SCHAFRANEK,2022,House,TX-29,TX,29,R,ROBERT SCHAFRANEK,ROBERT SCHAFRANEK,"SCHAFRANEK, ROBERT ALLAN",H6TX29080,C00660100,C,False,True,False,N,28765,0.28592870917079183,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_3_D_SANDEEP_SRIVASTAVA,2022,House,TX-3,TX,3,D,SANDEEP SRIVASTAVA,SANDEEP SRIVASTAVA,"SRIVASTAVA, SANDEEP KUMAR",H2TX03274,C00786996,O,False,False,True,C,100121,0.3691015129619253,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_3_R_KEITH_SELF,2022,House,TX-3,TX,3,R,KEITH SELF,KEITH SELF,,,,,False,False,False,,164240,0.6054796944583715,unmatched,0.0,last_name_mismatch+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_30_D_JASMINE_CROCKETT,2022,House,TX-30,TX,30,D,JASMINE CROCKETT,JASMINE CROCKETT,"CROCKETT, JASMINE",H2TX30178,C00795450,O,False,False,True,C,134876,0.7471816434273432,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,13,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_30_R_JAMES_RODGERS,2022,House,TX-30,TX,30,R,JAMES RODGERS,JAMES RODGERS,"RODGERS, JAMES BYRON MR.",H2TX30236,C00799585,O,False,False,True,C,39209,0.217208732889044,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_31_R_JOHN_R_CARTER,2022,House,TX-31,TX,31,R,JOHN R CARTER,JOHN R CARTER,"CARTER, JOHN R. REP.",H2TX31044,C00371203,I,True,False,False,C,183185,1.0,high_confidence_automatic,96.25,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_32_D_COLIN_Z_ALLRED,2022,House,TX-32,TX,32,D,COLIN Z ALLRED,COLIN Z ALLRED,"ALLRED, COLIN",H8TX32098,C00637868,I,True,False,False,C,116005,0.653552977763255,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_32_R_ANTONIO_SWAD,2022,House,TX-32,TX,32,R,ANTONIO SWAD,ANTONIO SWAD,"SWAD, ANTONIO",H2TX32166,C00796383,C,False,True,False,C,61494,0.346447022236745,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_33_D_MARC_A_VEASEY,2022,House,TX-33,TX,33,D,MARC A VEASEY,MARC A VEASEY,"VEASEY, MARC ALLISON",H2TX33073,C00506832,I,True,False,False,C,82081,0.7198193457861967,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_33_R_PATRICK_DAVID_GILLESPIE,2022,House,TX-33,TX,33,R,PATRICK DAVID GILLESPIE,PATRICK DAVID GILLESPIE,"GILLESPIE, PATRICK DAVID",H2TX33248,,C,False,True,False,N,29203,0.25609927212137157,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_34_D_VICENTE_GONZALEZ,2022,House,TX-34,TX,34,D,VICENTE GONZALEZ,VICENTE GONZALEZ,"GONZALEZ, VICENTE",H6TX15162,C00592659,I,True,False,False,C,70896,0.5273469752080869,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,13,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_34_R_MAYRA_FLORES,2022,House,TX-34,TX,34,R,MAYRA FLORES,MAYRA FLORES,"FLORES, MAYRA NOHEMI",H2TX34113,C00768994,I,True,False,False,C,59464,0.44231212668942793,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_35_D_GREG_CASAR,2022,House,TX-35,TX,35,D,GREG CASAR,GREG CASAR,"CASAR, GREG",H2TX35144,C00791897,C,False,True,False,C,129599,0.7257683347520273,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_35_R_DAN_MCQUEEN,2022,House,TX-35,TX,35,R,DAN MCQUEEN,DAN MCQUEEN,"MCQUEEN, ELDON DAN",H0TX20124,C00715896,C,False,True,False,N,48969,0.27423166524797277,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_36_D_JON_HAIRE,2022,House,TX-36,TX,36,D,JON HAIRE,JON HAIRE,"HAIRE, MARVIN JONATHAN",H2TX36142,C00792499,C,False,True,False,C,64016,0.3053979915559478,high_confidence_automatic,85.75,last_exact+alternate_given_name_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_36_R_BRIAN_BABIN,2022,House,TX-36,TX,36,R,BRIAN BABIN,BRIAN BABIN,"BABIN, BRIAN",H6TX02079,C00553859,I,True,False,False,C,145599,0.6946020084440522,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_37_D_LLOYD_DOGGETT,2022,House,TX-37,TX,37,D,LLOYD DOGGETT,LLOYD DOGGETT,"DOGGETT, LLOYD",H4TX10028,C00286500,O,False,False,True,C,219358,0.7675522850774522,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_37_R_JENNY_GARCIA_SHARON,2022,House,TX-37,TX,37,R,JENNY GARCIA SHARON,JENNY GARCIA SHARON,"SHARON, JENNIFER",H0TX35064,C00740068,O,False,False,True,C,59923,0.20967566981234406,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_38_D_DUNCAN_F_KLUSSMANN,2022,House,TX-38,TX,38,D,DUNCAN F KLUSSMANN,DUNCAN F KLUSSMANN,"KLUSSMANN, DUNCAN FOSTER",H2TX38056,C00797928,O,False,False,True,C,92302,0.355186651736067,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_38_R_WESLEY_HUNT,2022,House,TX-38,TX,38,R,WESLEY HUNT,WESLEY HUNT,"HUNT, WESLEY",H0TX07170,C00701003,O,False,False,True,C,163597,0.6295364202732916,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,11,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_4_D_IRO_OMERE,2022,House,TX-4,TX,4,D,IRO OMERE,IRO OMERE,"OMERE, IROGHAMA C",H2TX04124,C00792812,C,False,True,False,C,79179,0.3092820955513283,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_4_R_PAT_FALLON,2022,House,TX-4,TX,4,R,PAT FALLON,PAT FALLON,"FALLON, PATRICK",H0TX04219,C00750307,I,True,False,False,C,170781,0.6670898288732037,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_5_D_TARTISHA_HILL,2022,House,TX-5,TX,5,D,TARTISHA HILL,TARTISHA HILL,"HILL, TARTISHA A MRS.",H2TX05246,C00798991,C,False,True,False,C,71930,0.3393484773429576,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2022_TX_5_R_LANCE_GOODEN,2022,House,TX-5,TX,5,R,LANCE GOODEN,LANCE GOODEN,"GOODEN, LANCE",H8TX05144,C00662601,I,True,False,False,C,135595,0.6397046682235275,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
