candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2016_MN_4_D_BETTY_MCCOLLUM,2016,House,MN-4,MN,4,D,BETTY MCCOLLUM,BETTY MCCOLLUM,"MCCOLLUM, BETTY",H0MN04049,C00354688,I,True,False,False,C,203299,0.5776442341843185,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_4_R_GREG_RYAN,2016,House,MN-4,MN,4,R,GREG RYAN,GREG RYAN,"RYAN, GREGORY THOMAS",H6MN04236,C00607846,C,False,True,False,C,121033,0.34389748398187214,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_5_D_KEITH_ELLISON,2016,House,MN-5,MN,5,D,KEITH ELLISON,KEITH ELLISON,"ELLISON, KEITH MAURICE",H6MN05183,C00422410,I,True,False,False,C,249957,0.6907274611398964,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_5_R_FRANK_NELSON_DRAKE,2016,House,MN-5,MN,5,R,FRANK NELSON DRAKE,FRANK NELSON DRAKE,"DRAKE, FRANK NELSON",H6MN05332,,C,False,True,False,N,80660,0.22289464594127806,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_6_D_DAVID_SNYDER,2016,House,MN-6,MN,6,D,DAVID SNYDER,DAVID SNYDER,"SNYDER, DAVID",H6MN06181,,C,False,True,False,N,123010,0.34271306382860167,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_6_R_TOM_EMMER,2016,House,MN-6,MN,6,R,TOM EMMER,TOM EMMER,"EMMER, THOMAS EARL JR.",H4MN06087,C00545749,I,True,False,False,C,235385,0.6557963948402196,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_7_D_COLLIN_C_PETERSON,2016,House,MN-7,MN,7,D,COLLIN C PETERSON,COLLIN C PETERSON,"PETERSON, COLLIN CLARK",H2MN07014,C00253187,I,True,False,False,C,173572,0.5246672692043781,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_7_R_DAVE_HUGHES,2016,House,MN-7,MN,7,R,DAVE HUGHES,DAVE HUGHES,"HUGHES, DAVID RUSSELL MR.",H6MN07304,C00610071,C,False,True,False,C,156944,0.4744047421128519,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_8_D_RICHARD_M_NOLAN,2016,House,MN-8,MN,8,D,RICHARD M NOLAN,RICHARD M NOLAN,"NOLAN, RICHARD M.",H2MN08111,C00499053,I,True,False,False,C,179097,0.5017130243072967,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MN_8_R_STEWART_MILLS,2016,House,MN-8,MN,8,R,STEWART MILLS,STEWART MILLS,"MILLS, STEWART MR.",H4MN08083,C00588871,C,False,True,False,C,177088,0.4960851161578952,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_1_D_WM_LACY_CLAY,2016,House,MO-1,MO,1,D,WM LACY CLAY,WM LACY CLAY,"CLAY, WILLIAM LACY JR",H0MO01066,C00346080,I,True,False,False,C,236993,0.7546970932158051,probable_automatic,74.5,last_exact+first_initial+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_1_R_STEVEN_G_BAILEY,2016,House,MO-1,MO,1,R,STEVEN G BAILEY,STEVEN G BAILEY,"BAILEY, STEVEN G",H8MO03131,,C,False,True,False,N,62714,0.199710850126105,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_2_D_BILL_OTTO,2016,House,MO-2,MO,2,D,BILL OTTO,BILL OTTO,"OTTO, BILL MR.",H6MO02301,C00577460,C,False,True,False,C,155689,0.3767009600867175,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_2_R_ANN_WAGNER,2016,House,MO-2,MO,2,R,ANN WAGNER,ANN WAGNER,"WAGNER, ANN L.",H2MO02102,C00495846,I,True,False,False,C,241954,0.5854254577832837,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_3_D_KEVIN_MILLER,2016,House,MO-3,MO,3,D,KEVIN MILLER,KEVIN MILLER,"MILLER, KEVIN",H6MO03341,,C,False,True,False,N,102891,0.2793423342464563,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_3_R_BLAINE_LUETKEMEYER,2016,House,MO-3,MO,3,R,BLAINE LUETKEMEYER,BLAINE LUETKEMEYER,"LUETKEMEYER, W BLAINE",H8MO09153,C00458679,I,True,False,False,C,249865,0.6783671297440088,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_4_D_GORDON_CHRISTENSEN,2016,House,MO-4,MO,4,D,GORDON CHRISTENSEN,GORDON CHRISTENSEN,"CHRISTENSEN, GORDON DR.",H6MO04224,C00592865,C,False,True,False,C,92510,0.2784483225678287,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_4_R_VICKY_HARTZLER,2016,House,MO-4,MO,4,R,VICKY HARTZLER,VICKY HARTZLER,"HARTZLER, VICKY",H0MO04086,C00464602,I,True,False,False,C,225348,0.6782809706411745,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_5_D_EMANUEL_CLEAVER,2016,House,MO-5,MO,5,D,EMANUEL CLEAVER,EMANUEL CLEAVER,"CLEAVER, EMANUEL II",H4MO05234,C00395848,I,True,False,False,C,190766,0.5882937058623986,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_5_R_JACOB_TURK,2016,House,MO-5,MO,5,R,JACOB TURK,JACOB TURK,"TURK, JACOB",H6MO05189,C00563668,C,False,True,False,C,123771,0.3816911832731983,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_6_D_DAVID_M_BLACKWELL,2016,House,MO-6,MO,6,D,DAVID M BLACKWELL,DAVID M BLACKWELL,"BLACKWELL, DAVID M.",H6MO06229,,C,False,True,False,N,99692,0.2844734108730639,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_6_R_SAM_GRAVES,2016,House,MO-6,MO,6,R,SAM GRAVES,SAM GRAVES,"GRAVES, SAMUEL B JR 'SAM'",H0MO06073,C00359034,I,True,False,False,C,238388,0.6802456312563491,high_confidence_automatic,89.5,last_exact+alternate_given_name_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_7_D_GENEVIEVE_GEN_WILLIAMS,2016,House,MO-7,MO,7,D,"GENEVIEVE \""GEN\"" WILLIAMS","GENEVIEVE \""GEN\"" WILLIAMS","WILLIAMS, REBECCA GENEVIEVE MS",H4MO07131,C00560623,C,False,True,False,C,92756,0.27393408878138964,high_confidence_automatic,89.5,last_exact+alternate_given_name_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_7_R_BILLY_LONG,2016,House,MO-7,MO,7,R,BILLY LONG,BILLY LONG,"LONG, BILLY MR.",H0MO07113,C00460063,I,True,False,False,C,228692,0.6753906446115999,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,10,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_8_D_DAVE_COWELL,2016,House,MO-8,MO,8,D,DAVE COWELL,DAVE COWELL,"COWELL, DAVE ALLEN MR.",H6MO08126,C00614677,C,False,True,False,N,70009,0.22666096849493803,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MO_8_R_JASON_SMITH,2016,House,MO-8,MO,8,R,JASON SMITH,JASON SMITH,"SMITH, PHILLIP S.",H6MO08134,,C,False,True,False,N,229792,0.7439740215170735,review_required,48.75,last_exact+first_mismatch+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_1_D_JACOB_OWENS,2016,House,MS-1,MS,1,D,JACOB OWENS,JACOB OWENS,"OWENS, JACOB",H6MS01263,,C,False,True,False,N,83947,0.27942933796680014,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_1_R_TRENT_KELLY,2016,House,MS-1,MS,1,R,TRENT KELLY,TRENT KELLY,"KELLY, JOHN TRENT",H6MS01131,C00573980,I,True,False,False,C,206455,0.6872143610842046,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_2_D_BENNIE_G_THOMPSON,2016,House,MS-2,MS,2,D,BENNIE G THOMPSON,BENNIE G THOMPSON,"THOMPSON, BENNIE G.",H4MS02068,C00279851,I,True,False,False,C,192343,0.6710591502515473,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_2_R_JOHN_BOUIE,2016,House,MS-2,MS,2,R,JOHN BOUIE II,JOHN BOUIE II,"BOUIE II, JOHN MR",H6MS02162,C00606871,C,False,True,False,N,83542,0.29146692902946697,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_3_D_DENNIS_QUINN,2016,House,MS-3,MS,3,D,DENNIS QUINN,DENNIS QUINN,"QUINN, DENNIS C.",H4MS03041,,C,False,True,False,N,96101,0.30368942470255494,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_3_R_GREGG_HARPER,2016,House,MS-3,MS,3,R,GREGG HARPER,GREGG HARPER,"HARPER, GREGG",H8MS03067,C00441295,I,True,False,False,C,209490,0.6620107759642276,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_4_D_MARK_GLADNEY,2016,House,MS-4,MS,4,D,MARK GLADNEY,MARK GLADNEY,"GLADNEY, MARK DEY",H6MS04192,C00604694,C,False,True,False,C,77505,0.2780159194200424,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MS_4_R_STEVEN_M_PALAZZO,2016,House,MS-4,MS,4,R,STEVEN M PALAZZO,STEVEN M PALAZZO,"PALAZZO, STEVEN MCCARTY",H0MS04120,C00477323,I,True,False,False,C,181323,0.6504184318044042,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MT_AL_D_DENISE_JUNEAU,2016,House,MT-AL,MT,AL,D,DENISE JUNEAU,DENISE JUNEAU,"JUNEAU, DENISE",H6MT01095,C00591289,C,False,True,False,C,205919,0.40548725855648826,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_MT_AL_R_RYAN_K_ZINKE,2016,House,MT-AL,MT,AL,R,RYAN K ZINKE,RYAN K ZINKE,"ZINKE, RYAN K",H4MT01041,C00550871,I,True,False,False,C,285358,0.5619152828401575,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_1_D_G_K_BUTTERFIELD,2016,House,NC-1,NC,1,D,G K BUTTERFIELD,G K BUTTERFIELD,"BUTTERFIELD, G K",H4NC01046,C00401190,I,True,False,False,C,240661,0.6862323531005221,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_1_R_H_POWELL_DEW,2016,House,NC-1,NC,1,R,H POWELL DEW JR,H POWELL DEW JR,"DEW, HAROLD POWELL JR",H6NC01108,C00616235,C,False,True,False,C,101567,0.28961302997727395,probable_automatic,74.5,last_exact+first_initial+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_10_D_ANDY_MILLARD,2016,House,NC-10,NC,10,D,ANDY MILLARD,ANDY MILLARD,"MILLARD, CARL ANDREW",H6NC10158,C00573592,C,False,True,False,C,128919,0.36860961160162864,review_required,48.75,last_exact+first_mismatch+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_10_R_PATRICK_T_MCHENRY,2016,House,NC-10,NC,10,R,PATRICK T MCHENRY,PATRICK T MCHENRY,"MCHENRY, PATRICK TIMOTHY",H4NC10047,C00393629,I,True,False,False,C,220825,0.6313903883983714,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,0.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_11_D_RICK_BRYSON,2016,House,NC-11,NC,11,D,RICK BRYSON,RICK BRYSON,"BRYSON, FREDERICK EDGAR (RICK)",H6NC11198,C00610832,C,False,True,False,C,129103,0.3591102284232896,review_required,48.75,last_exact+first_mismatch+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_11_R_MARK_MEADOWS,2016,House,NC-11,NC,11,R,MARK MEADOWS,MARK MEADOWS,"MEADOWS, MARK R",H2NC11080,C00503094,I,True,False,False,C,230405,0.6408897715767103,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_12_D_ALMA_S_ADAMS,2016,House,NC-12,NC,12,D,ALMA S ADAMS,ALMA S ADAMS,"ADAMS, ALMA SHEALEY",H4NC12100,C00546358,I,True,False,False,C,234115,0.6702404809619239,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,2.0,8,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_12_R_LEON_THREATT,2016,House,NC-12,NC,12,R,LEON THREATT,LEON THREATT,"THREATT, ARCHIE LEON",H4NC12142,C00603498,C,False,True,False,C,115185,0.32975951903807615,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_13_D_BRUCE_DAVIS,2016,House,NC-13,NC,13,D,BRUCE DAVIS,BRUCE DAVIS,"DAVIS, BRUCE EDWARD SR.",H4NC06136,C00556944,C,False,True,False,C,156049,0.4389662777221428,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_13_R_TED_BUDD,2016,House,NC-13,NC,13,R,TED BUDD,TED BUDD,"BUDD, THEODORE P MR.",H6NC13129,C00614776,C,False,True,False,C,199443,0.5610337222778572,probable_automatic,70.75,last_exact+first_initial+scope_same_race,2.0,18,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_2_D_JOHN_P_MCNEIL,2016,House,NC-2,NC,2,D,JOHN P MCNEIL,JOHN P MCNEIL,"MCNEIL, JOHN P",H6NC13046,C00603506,C,False,True,False,C,169082,0.4329141991002824,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_2_R_GEORGE_HOLDING,2016,House,NC-2,NC,2,R,GEORGE HOLDING,GEORGE HOLDING,"HOLDING, GEORGE E MR.",H2NC13110,C00499236,I,True,False,False,C,221485,0.5670858008997176,high_confidence_state_fallback,95.0,last_exact+first_match+token_overlap+scope_same_state_party,2.0,50,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_3_D_ERNEST_T_REEVES,2016,House,NC-3,NC,3,D,ERNEST T REEVES,ERNEST T REEVES,"REEVES, ERNEST T",H6NC03161,C00613950,C,False,True,False,N,106170,0.32798786534487073,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_3_R_WALTER_B_JONES,2016,House,NC-3,NC,3,R,WALTER B JONES,WALTER B JONES,"JONES, WALTER B.",H2NC01081,C00305052,I,True,False,False,C,217531,0.6720121346551293,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_4_D_DAVID_E_PRICE,2016,House,NC-4,NC,4,D,DAVID E PRICE,DAVID E PRICE,"PRICE, DAVID E.",H6NC04037,C00195628,I,True,False,False,C,279380,0.6821783411184716,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_4_R_SUE_GOOGE,2016,House,NC-4,NC,4,R,SUE GOOGE,SUE GOOGE,"GOOGE, SUE",H6NC04151,C00591875,C,False,True,False,C,130161,0.31782165888152836,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_5_D_JOSH_BRANNON,2016,House,NC-5,NC,5,D,JOSH BRANNON,JOSH BRANNON,"BRANNON, JOSHUA ""JOSH""",H4NC05245,C00560433,C,False,True,False,N,147887,0.41598314543531584,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_5_R_VIRGINIA_FOXX,2016,House,NC-5,NC,5,R,VIRGINIA FOXX,VIRGINIA FOXX,"FOXX, VIRGINIA ANN",H4NC05146,C00386748,I,True,False,False,C,207625,0.5840168545646842,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_6_D_PETE_GLIDEWELL,2016,House,NC-6,NC,6,D,PETE GLIDEWELL,PETE GLIDEWELL,"GLIDEWELL, POWELL WATKINS ""PETE"" III",H6NC06099,C00589473,C,False,True,False,C,143167,0.40770895628648723,high_confidence_automatic,89.5,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_6_R_MARK_WALKER,2016,House,NC-6,NC,6,R,MARK WALKER,MARK WALKER,"WALKER, BRADLEY MARK",H4NC06052,C00543231,I,True,False,False,C,207983,0.5922910437135127,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_7_D_J_WESLEY_CASTEEN,2016,House,NC-7,NC,7,D,J WESLEY CASTEEN,J WESLEY CASTEEN,"CASTEEN, J WESLEY",H4NC07100,C00621953,C,False,True,False,C,135905,0.39086182004337,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_7_R_DAVID_ROUZER,2016,House,NC-7,NC,7,R,DAVID ROUZER,DAVID ROUZER,"ROUZER, DAVID CHESTON MR.",H2NC07096,C00501643,I,True,False,False,C,211801,0.60913817995663,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_8_D_THOMAS_MILLS,2016,House,NC-8,NC,8,D,THOMAS MILLS,THOMAS MILLS,"MILLS, THOMAS M",H6NC08145,C00600700,C,False,True,False,C,133182,0.41227073627513194,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_8_R_RICHARD_HUDSON,2016,House,NC-8,NC,8,R,RICHARD HUDSON,RICHARD HUDSON,"HUDSON, RICHARD L. JR.",H2NC08185,C00504522,I,True,False,False,C,189863,0.587729263724868,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_9_D_CHRISTIAN_CANO,2016,House,NC-9,NC,9,D,CHRISTIAN CANO,CHRISTIAN CANO,"CANO, FERNANDO CHRISTIAN JR",H6NC09184,C00590307,C,False,True,False,C,139041,0.41817722478367964,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NC_9_R_ROBERT_PITTENGER,2016,House,NC-9,NC,9,R,ROBERT PITTENGER,ROBERT PITTENGER,"PITTENGER, ROBERT M. HON.",H2NC09134,C00514513,I,True,False,False,C,193452,0.5818227752163203,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_ND_AL_D_CHASE_IRON_EYES,2016,House,ND-AL,ND,AL,D,CHASE IRON EYES,CHASE IRON EYES,"IRON EYES, CHASE MR.",H6ND01015,C00614891,C,False,True,False,C,80377,0.2374792810946082,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_ND_AL_R_KEVIN_CRAMER,2016,House,ND-AL,ND,AL,R,KEVIN CRAMER,KEVIN CRAMER,"CRAMER, KEVIN MR.",H0ND01026,C00504704,I,True,False,False,C,233980,0.6913097302775225,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NE_1_D_DANIEL_M_WIK,2016,House,NE-1,NE,1,D,DANIEL M WIK,DANIEL M WIK,"WIK, DANIEL M",H6NE01119,,C,False,True,False,N,83467,0.3054736164076739,review_required,100.0,last_exact+first_match+token_overlap+scope_same_race,100.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NE_1_R_JEFF_FORTENBERRY,2016,House,NE-1,NE,1,R,JEFF FORTENBERRY,JEFF FORTENBERRY,"FORTENBERRY, JEFFREY L. HONORABLE",H4NE01064,C00395467,I,True,False,False,C,189771,0.6945263835923261,high_confidence_automatic,88.0,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NE_2_D_BRAD_ASHFORD,2016,House,NE-2,NE,2,D,BRAD ASHFORD,BRAD ASHFORD,"ASHFORD, BRAD",H4NE02054,C00557181,I,True,False,False,C,137602,0.47727430386947295,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NE_2_R_DON_BACON,2016,House,NE-2,NE,2,R,DON BACON,DON BACON,"BACON, DONALD",H6NE02125,C00575167,C,False,True,False,C,141066,0.48928923234873817,high_confidence_automatic,90.0,last_exact+first_match+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NE_3_R_ADRIAN_SMITH,2016,House,NE-3,NE,3,R,ADRIAN SMITH,ADRIAN SMITH,"SMITH, ADRIAN",H6NE03115,C00412890,I,True,False,False,C,226720,1.0,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NH_1_D_CAROL_SHEA_PORTER,2016,House,NH-1,NH,1,D,CAROL SHEA-PORTER,CAROL SHEA-PORTER,"SHEA-PORTER, CAROL",H6NH01230,C00419978,C,False,True,False,C,162080,0.442860890093556,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NH_1_R_FRANK_C_GUINTA,2016,House,NH-1,NH,1,R,FRANK C GUINTA,FRANK C GUINTA,"GUINTA, FRANK",H0NH01217,C00461350,I,True,False,False,C,157176,0.42946139721955057,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NH_2_D_ANN_M_KUSTER,2016,House,NH-2,NH,2,D,ANN M KUSTER,ANN M KUSTER,"KUSTER, ANN MCLANE",H0NH02181,C00462861,I,True,False,False,C,174371,0.4974793799873898,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NH_2_R_JIM_LAWRENCE,2016,House,NH-2,NH,2,R,JIM LAWRENCE,JIM LAWRENCE,"LAWRENCE, JIM",H6NH02238,C00619874,C,False,True,False,C,158825,0.4531267385430902,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,90.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NJ_1_D_DONALD_NORCROSS,2016,House,NJ-1,NJ,1,D,DONALD NORCROSS,DONALD NORCROSS,"NORCROSS, DONALD W",H4NJ01084,C00558320,I,True,False,False,C,183231,0.5998271532999643,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NJ_1_R_BOB_PATTERSON,2016,House,NJ-1,NJ,1,R,BOB PATTERSON,BOB PATTERSON,"PATTERSON, ROBERT W.",H6NJ01204,C00590810,C,False,True,False,C,112388,0.36791467658352783,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2016_NJ_10_D_DONALD_M_PAYNE,2016,House,NJ-10,NJ,10,D,DONALD M PAYNE JR,DONALD M PAYNE JR,"PAYNE, DONALD M., JR.",H2NJ10154,C00519355,I,True,False,False,C,190856,0.8567362897325056,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,3,MIT Election Data and Science Lab,Federal Election Commission
